,Epoch,Accuracy,Loss
0,1.0,48.4375,1.581
1,2.0,50.0147,1.5097
2,3.0,54.4744,1.2748
3,4.0,65.625,1.0658
4,5.0,64.0625,1.4679
5,6.0,59.8011,0.8099
6,7.0,56.7708,1.177
7,8.0,65.625,1.0797
8,9.0,65.625,1.0383
9,10.0,62.5,1.0331
10,11.0,70.3125,0.9452
11,12.0,64.625,1.0428
12,13.0,66.6435,0.8551
13,14.0,64.8088,1.057
14,15.0,68.0804,0.8325
15,16.0,66.3035,0.9161
16,17.0,67.6136,0.8051
17,18.0,71.0938,0.8109
18,19.0,70.3125,1.0372
19,20.0,67.1875,1.0104
20,21.0,73.4375,0.8937
21,22.0,67.1875,0.809
22,23.0,76.5625,1.2104
23,24.0,71.6797,0.6806
24,25.0,64.3229,1.3108
25,26.0,78.125,0.8831
26,27.0,78.125,1.0907
27,28.0,67.1875,1.0547
28,29.0,74.2188,1.0332
29,30.0,82.8125,0.61
30,31.0,76.709,0.4585
31,32.0,79.2535,0.6695
32,33.0,80.9375,0.4346
33,34.0,80.4688,0.6588
34,35.0,82.8125,0.6605
35,36.0,81.2946,0.4007
36,37.0,81.25,0.4964
37,38.0,82.8125,0.5641
38,39.0,82.0312,0.378
39,40.0,83.125,0.5052
40,41.0,83.5938,0.3572
41,42.0,80.9028,0.4536
42,43.0,82.8125,0.4083
43,44.0,84.375,0.4537
44,45.0,81.25,0.4571
45,46.0,82.3125,0.229
46,47.0,87.5,0.3228
47,48.0,81.0714,0.4735
48,49.0,85.9375,0.5848
49,50.0,85.4167,0.3331
50,51.0,85.9375,0.2329
51,52.0,85.9375,0.4853
52,53.0,92.1875,0.2724
53,54.0,85.9375,0.2695
54,55.0,85.4167,0.237
55,56.0,86.7188,0.4321
56,57.0,84.375,0.2633
57,58.0,83.5938,0.2205
58,59.0,89.0625,0.2785
59,60.0,84.375,0.2622
60,61.0,84.375,0.2554
61,62.0,84.375,0.0219
62,63.0,84.6094,0.1796
63,64.0,84.4727,0.0843
64,65.0,87.5,0.1612
65,66.0,85.1562,0.0487
66,67.0,83.6207,0.0608
67,68.0,84.8958,0.1935
68,69.0,83.5938,0.1287
69,70.0,83.2031,0.0643
70,71.0,85.5469,0.0913
71,72.0,83.0163,0.2302
