,Epoch,Accuracy,Loss
0,1.0,51.5625,1.5993
1,2.0,49.6094,1.604
2,3.0,56.25,1.345
3,4.0,54.6875,1.1469
4,5.0,60.9375,1.3415
5,6.0,62.5,1.0359
6,7.0,65.625,1.0713
7,8.0,67.9688,1.1714
8,9.0,65.0391,0.7652
9,10.0,67.1875,1.1572
10,11.0,66.4062,1.0847
11,12.0,58.5938,1.1295
12,13.0,65.625,1.1343
13,14.0,67.1875,0.8819
14,15.0,65.625,1.009
15,16.0,63.8576,0.8918
16,17.0,71.875,1.05
17,18.0,67.1875,1.0027
18,19.0,68.75,0.9413
19,20.0,67.3147,0.8217
20,21.0,61.4955,1.0369
21,22.0,65.4622,0.9783
22,23.0,67.1875,1.0036
23,24.0,68.4375,0.8134
24,25.0,64.7382,1.1197
25,26.0,67.1875,1.3377
26,27.0,62.5172,0.9596
27,28.0,70.3125,1.2124
28,29.0,68.75,0.887
29,30.0,77.0833,0.8139
30,31.0,80.4688,0.7094
31,32.0,77.6442,0.4777
32,33.0,84.375,0.4363
33,34.0,85.9375,0.6953
34,35.0,84.375,0.4357
35,36.0,82.0312,0.6327
36,37.0,81.25,0.4375
37,38.0,82.8125,0.3917
38,39.0,83.4821,0.489
39,40.0,85.1562,0.3595
40,41.0,82.8125,0.6255
41,42.0,84.7656,0.4544
42,43.0,81.6406,0.5848
43,44.0,85.9375,0.3801
44,45.0,82.8125,0.4006
45,46.0,83.3333,0.3152
46,47.0,82.8125,0.3134
47,48.0,82.8125,0.4112
48,49.0,79.5121,0.4024
49,50.0,82.0312,0.552
50,51.0,81.25,0.5397
51,52.0,84.375,0.4529
52,53.0,87.5,0.3621
53,54.0,81.6406,0.6197
54,55.0,81.25,0.4284
55,56.0,89.0625,0.4096
56,57.0,82.8125,0.4696
57,58.0,80.455,0.3599
58,59.0,80.9913,0.3102
59,60.0,85.1562,0.3841
60,61.0,81.4854,0.3017
61,62.0,89.0625,0.3688
62,63.0,86.7188,0.2592
63,64.0,88.2812,0.146
64,65.0,85.2865,0.2945
65,66.0,84.2672,0.3055
66,67.0,85.1562,0.2906
67,68.0,92.1875,0.1519
68,69.0,81.0364,0.294
69,70.0,85.9375,0.1961
70,71.0,87.5,0.3749
71,72.0,86.7188,0.2075
72,73.0,83.4375,0.1836
73,74.0,87.5,0.1998
74,75.0,89.0625,0.3068
75,76.0,85.9375,0.319
76,77.0,84.375,0.3641
77,78.0,83.125,0.1802
78,79.0,85.4167,0.274
79,80.0,84.4727,0.2895
80,81.0,85.1562,0.3414
81,82.0,84.7656,0.2817
82,83.0,83.1414,0.2097
83,84.0,85.9375,0.1677
84,85.0,84.0625,0.2089
85,86.0,84.6354,0.1283
86,87.0,84.375,0.4193
87,88.0,85.9375,0.1649
88,89.0,84.375,0.2507
89,90.0,83.75,0.2095
90,91.0,85.9375,0.3224
91,92.0,83.7139,0.3489
92,93.0,82.0312,0.4302
93,94.0,89.0625,0.3573
94,95.0,85.9375,0.1628
95,96.0,87.5,0.2472
96,97.0,88.2812,0.3118
97,98.0,83.8542,0.1315
98,99.0,84.375,0.2358
99,100.0,86.3281,0.1842
100,101.0,85.4167,0.2533
101,102.0,83.2661,0.2548
102,103.0,85.0446,0.1581
103,104.0,86.25,0.2998
104,105.0,83.5938,0.3269
105,106.0,86.25,0.2383
106,107.0,83.2031,0.2589
107,108.0,89.0625,0.3032
108,109.0,86.4583,0.1561
109,110.0,84.003,0.1873
110,111.0,84.375,0.2626
111,112.0,84.8958,0.3354
112,113.0,85.9375,0.24
113,114.0,82.6766,0.2198
114,115.0,84.8958,0.1871
115,116.0,87.5,0.3141
116,117.0,84.375,0.2739
117,118.0,85.9375,0.2568
118,119.0,83.8542,0.2028
119,120.0,84.375,0.2814
120,121.0,83.0629,0.3167
121,122.0,87.5,0.2333
122,123.0,90.625,0.1381
123,124.0,85.7639,0.1489
124,125.0,84.375,0.3547
125,126.0,84.4866,0.2474
126,127.0,85.9375,0.3379
127,128.0,85.1562,0.3928
128,129.0,90.625,0.1773
129,130.0,85.9375,0.3892
130,131.0,85.9375,0.2439
131,132.0,85.9375,0.205
132,133.0,84.0712,0.2213
133,134.0,87.5,0.2136
134,135.0,83.7891,0.1303
135,136.0,86.9792,0.1834
136,137.0,82.64,0.1806
137,138.0,84.375,0.2115
138,139.0,83.2386,0.132
139,140.0,84.375,0.1731
140,141.0,84.375,0.3912
141,142.0,87.5,0.1066
142,143.0,87.5,0.1943
143,144.0,83.5938,0.322
144,145.0,86.7188,0.1147
145,146.0,89.0625,0.1791
146,147.0,88.0208,0.1506
147,148.0,83.8542,0.095
148,149.0,79.6875,0.3002
149,150.0,82.5284,0.5003
150,151.0,84.375,0.3031
151,152.0,92.1875,0.2239
152,153.0,86.9792,0.1547
153,154.0,84.375,0.1738
154,155.0,84.1797,0.1733
155,156.0,88.5417,0.1793
156,157.0,82.8125,0.2452
157,158.0,84.1605,0.2056
158,159.0,83.9844,0.1452
159,160.0,89.0625,0.2536
160,161.0,86.3281,0.2515
161,162.0,89.0625,0.1379
162,163.0,83.2031,0.2584
163,164.0,83.2031,0.1272
164,165.0,85.9375,0.1735
165,166.0,84.375,0.2013
166,167.0,90.625,0.126
167,168.0,83.75,0.1381
168,169.0,85.5469,0.232
169,170.0,85.1562,0.2437
170,171.0,86.875,0.3256
171,172.0,84.8958,0.2131
172,173.0,84.375,0.2835
173,174.0,86.9792,0.1634
174,175.0,82.3661,0.2531
175,176.0,84.6236,0.1488
176,177.0,85.1562,0.2982
177,178.0,87.5,0.1198
178,179.0,84.1797,0.2498
179,180.0,83.9286,0.1058
180,181.0,89.0625,0.2016
181,182.0,84.6354,0.1635
182,183.0,85.625,0.401
183,184.0,84.375,0.3122
184,185.0,83.3933,0.2224
185,186.0,83.9062,0.1776
186,187.0,84.375,0.1461
187,188.0,83.8575,0.2511
188,189.0,83.3984,0.2284
189,190.0,84.375,0.1802
190,191.0,84.8958,0.1182
191,192.0,82.7269,0.1913
192,193.0,85.1562,0.2024
193,194.0,83.4821,0.4543
194,195.0,82.8947,0.2453
195,196.0,83.1543,0.3082
196,197.0,85.9375,0.1731
197,198.0,84.2793,0.3025
198,199.0,83.401,0.1449
199,200.0,85.9375,0.1425
201,Test,Accuracy,83.0
202,Best,92.1875,@ Epoch 68
