,Epoch,Accuracy,Loss
0,1.0,36.25,1.694
1,2.0,42.5347,1.6468
2,3.0,48.9583,1.6674
3,4.0,45.8333,1.4364
4,5.0,44.2708,1.4989
5,6.0,46.875,1.4137
6,7.0,53.9062,1.1032
7,8.0,55.4688,1.2896
8,9.0,57.8125,1.0515
9,10.0,56.25,1.2994
10,11.0,53.7109,0.9911
11,12.0,57.8125,1.3039
12,13.0,57.8125,1.0038
13,14.0,55.9552,1.0804
14,15.0,52.4554,1.0772
15,16.0,54.6875,1.0702
16,17.0,57.0312,1.0149
17,18.0,58.5938,1.1111
18,19.0,49.1211,1.1225
19,20.0,53.9062,1.2248
20,21.0,60.5928,0.8859
21,22.0,59.0872,0.9338
22,23.0,54.6875,1.1087
23,24.0,61.7188,1.1156
24,25.0,59.8346,1.4251
25,26.0,58.9692,0.8833
26,27.0,61.7188,0.7373
27,28.0,59.375,0.7882
28,29.0,67.1875,0.7663
29,30.0,78.464,0.6445
30,31.0,82.8125,0.6347
31,32.0,79.9745,0.5471
32,33.0,80.923,0.3924
33,34.0,82.8125,0.3658
34,35.0,81.9853,0.6266
35,36.0,81.75,0.6441
36,37.0,82.2266,0.6852
37,38.0,79.6875,0.4
38,39.0,79.5703,0.3029
39,40.0,81.25,0.5284
40,41.0,90.625,0.4485
41,42.0,83.2292,0.309
42,43.0,83.125,0.4422
43,44.0,87.5,0.2498
44,45.0,82.1615,0.5724
45,46.0,84.375,0.1384
46,47.0,90.625,0.2236
47,48.0,82.9327,0.431
48,49.0,81.078,0.322
49,50.0,82.1615,0.4034
50,51.0,89.0625,0.2977
51,52.0,80.239,0.3739
52,53.0,83.631,0.3537
53,54.0,83.1174,0.1158
54,55.0,83.7054,0.4384
55,56.0,81.25,0.2094
56,57.0,83.3333,0.43
57,58.0,81.4453,0.3589
58,59.0,82.0055,0.1411
59,60.0,92.1875,0.1569
60,61.0,89.0625,0.0453
61,62.0,90.625,0.0625
62,63.0,92.1875,0.009
63,64.0,87.4479,0.1071
64,65.0,89.0625,0.0268
65,66.0,90.9375,0.0079
66,67.0,87.4681,0.0236
67,68.0,86.7676,0.047
68,69.0,89.8438,0.0083
69,70.0,87.836,0.026
70,71.0,86.9792,0.0068
71,72.0,93.75,0.0144
72,73.0,90.625,0.0247
73,74.0,89.0625,0.0478
74,75.0,96.875,0.0098
75,76.0,87.5,0.0091
76,77.0,87.5315,0.0041
77,78.0,92.1875,0.0536
78,79.0,92.1875,0.0097
79,80.0,88.2711,0.0268
80,81.0,89.0625,0.0048
81,82.0,95.3125,0.0023
82,83.0,88.4375,0.0083
83,84.0,89.8438,0.037
84,85.0,89.8438,0.0859
85,86.0,89.0625,0.0015
86,87.0,87.3355,0.0054
