,Epoch,Accuracy,Loss
0,1.0,36.8,1.6047
1,2.0,40.625,1.8688
2,3.0,48.4375,1.5464
3,4.0,44.184,1.5103
4,5.0,45.8333,1.4542
5,6.0,37.5,1.4235
6,7.0,48.4375,1.3117
7,8.0,49.0162,1.141
8,9.0,53.125,1.23
9,10.0,38.1771,1.1737
10,11.0,54.6875,1.076
11,12.0,57.8125,1.0208
12,13.0,47.6826,1.0549
13,14.0,58.5938,1.145
14,15.0,56.8182,1.1454
15,16.0,35.9375,0.8973
16,17.0,59.375,0.9613
17,18.0,43.75,1.3146
18,19.0,52.7344,1.1987
19,20.0,59.2139,1.0031
20,21.0,57.8125,1.0422
21,22.0,57.8125,1.0499
22,23.0,70.3125,1.0002
23,24.0,40.4514,1.0758
24,25.0,42.9688,1.0492
25,26.0,56.25,0.9322
26,27.0,50.4645,1.0001
27,28.0,60.9375,0.8354
28,29.0,64.0625,0.901
29,30.0,78.3203,0.6836
30,31.0,84.8958,0.7396
31,32.0,81.25,0.4677
32,33.0,81.7708,0.3845
33,34.0,80.8408,0.4726
34,35.0,80.4688,0.7129
35,36.0,79.6875,0.3944
36,37.0,80.1107,0.6074
37,38.0,80.3125,0.4427
38,39.0,77.6042,0.3693
39,40.0,90.625,0.4423
40,41.0,79.6875,0.4372
41,42.0,78.2177,0.4693
42,43.0,80.0272,0.6314
43,44.0,84.375,0.2851
44,45.0,81.25,0.2948
45,46.0,93.75,0.3372
46,47.0,85.9375,0.3504
47,48.0,85.9375,0.2267
48,49.0,84.375,0.3355
49,50.0,81.3331,0.4144
50,51.0,84.375,0.3353
51,52.0,85.4167,0.178
52,53.0,84.6875,0.179
53,54.0,90.625,0.2257
54,55.0,82.6287,0.284
55,56.0,85.9375,0.2714
56,57.0,80.9896,0.387
57,58.0,79.1667,0.1152
58,59.0,84.375,0.2541
59,60.0,89.8438,0.0707
60,61.0,91.4062,0.0174
61,62.0,96.875,0.0941
62,63.0,88.3464,0.0605
63,64.0,89.0625,0.0268
64,65.0,90.3125,0.0521
65,66.0,80.0625,0.1214
66,67.0,90.0,0.0693
67,68.0,89.8438,0.024
68,69.0,86.7668,0.0846
69,70.0,93.75,0.0067
70,71.0,92.1875,0.0088
71,72.0,87.7204,0.007
72,73.0,89.0625,0.0166
73,74.0,92.1875,0.0375
74,75.0,93.75,0.0152
75,76.0,90.625,0.0073
76,77.0,88.5417,0.0149
77,78.0,88.0208,0.0027
78,79.0,92.1875,0.0041
79,80.0,91.4062,0.0075
80,81.0,88.6068,0.0072
81,82.0,88.0208,0.0038
82,83.0,87.19,0.0216
83,84.0,87.5,0.0048
84,85.0,96.875,0.003
85,86.0,89.8438,0.0627
86,87.0,89.0625,0.0036
87,88.0,92.1875,0.0075
88,89.0,89.0625,0.0093
89,90.0,85.8141,0.0745
90,91.0,87.018,0.0028
91,92.0,87.5,0.0334
92,93.0,88.6719,0.0062
93,94.0,88.7649,0.0061
94,95.0,95.3125,0.0032
