,Epoch,Accuracy,Loss
0,1.0,13.3681,3.5462
1,2.0,17.1875,3.2576
2,3.0,19.375,3.5563
3,4.0,21.0938,3.4219
4,5.0,25.0,3.3867
5,6.0,23.75,3.4385
6,7.0,28.125,3.4126
7,8.0,23.6979,3.0254
8,9.0,23.1534,3.1238
9,10.0,24.5192,3.1629
10,11.0,22.3837,3.2734
11,12.0,24.0885,2.9291
12,13.0,22.6562,3.0875
13,14.0,31.25,3.3576
14,15.0,22.8104,3.2527
15,16.0,26.875,3.4548
16,17.0,24.4668,2.6352
17,18.0,21.557,3.2987
18,19.0,23.5294,3.4781
19,20.0,30.4688,3.1896
20,21.0,23.4375,3.0026
21,22.0,24.4459,2.7219
22,23.0,22.6562,2.9195
23,24.0,29.1667,2.7474
24,25.0,29.6875,3.0246
25,26.0,29.6875,3.4714
26,27.0,23.9844,3.0627
27,28.0,24.2599,3.4265
28,29.0,35.9375,3.2073
29,30.0,46.875,2.1169
30,31.0,41.8594,1.9342
31,32.0,48.4375,1.5889
32,33.0,47.1354,1.277
33,34.0,46.3542,0.9426
34,35.0,52.3438,0.7567
35,36.0,50.7812,0.6811
36,37.0,44.7229,0.5096
37,38.0,45.3125,0.3045
38,39.0,48.4375,0.3117
39,40.0,44.1964,0.1838
40,41.0,53.125,0.1946
41,42.0,45.0326,0.1872
42,43.0,45.3125,0.0763
43,44.0,45.7933,0.0279
44,45.0,53.125,0.05
45,46.0,46.875,0.095
46,47.0,59.375,0.1044
47,48.0,46.875,0.1304
48,49.0,46.3542,0.2163
49,50.0,45.0,0.2469
50,51.0,50.7812,0.4318
51,52.0,44.3696,0.2596
52,53.0,48.4375,0.0565
53,54.0,46.875,0.0609
54,55.0,48.4375,0.0708
55,56.0,50.0,0.0797
56,57.0,46.8641,0.027
57,58.0,49.2188,0.0306
58,59.0,47.6151,0.0286
59,60.0,48.4375,0.0118
60,61.0,54.6875,0.0138
61,62.0,48.3929,0.0105
62,63.0,57.8125,0.013
63,64.0,53.125,0.0162
64,65.0,68.75,0.0105
65,66.0,54.6875,0.0106
66,67.0,60.9375,0.0094
67,68.0,53.125,0.0103
68,69.0,49.6528,0.0072
69,70.0,48.7305,0.0063
70,71.0,48.9258,0.0086
71,72.0,51.0417,0.0124
72,73.0,50.9375,0.0109
73,74.0,59.375,0.0147
74,75.0,62.5,0.013
75,76.0,49.2188,0.0089
76,77.0,50.7292,0.0103
77,78.0,53.125,0.0154
78,79.0,53.125,0.0204
79,80.0,54.6875,0.0127
80,81.0,56.25,0.0165
81,82.0,59.375,0.0144
82,83.0,48.6005,0.0125
83,84.0,52.6042,0.0154
84,85.0,51.5625,0.0134
85,86.0,57.8125,0.0155
86,87.0,51.5625,0.0201
87,88.0,48.75,0.0162
88,89.0,53.125,0.0152
89,90.0,50.0,0.0145
90,91.0,48.2512,0.0109
91,92.0,53.9062,0.0154
92,93.0,48.4375,0.013
93,94.0,60.9375,0.0153
94,95.0,49.4141,0.0167
95,96.0,48.6607,0.0147
96,97.0,54.6875,0.0111
97,98.0,48.25,0.0138
98,99.0,50.5208,0.0165
99,100.0,50.7812,0.0122
100,101.0,48.4375,0.0125
101,102.0,51.2277,0.0154
102,103.0,54.6875,0.0181
103,104.0,56.25,0.0152
104,105.0,49.0625,0.013
