,Epoch,Accuracy,Loss
0,1.0,43.75,1.6605
1,2.0,48.4375,1.5462
2,3.0,56.25,1.5737
3,4.0,50.9375,1.2145
4,5.0,53.2,1.2205
5,6.0,53.5235,1.6386
6,7.0,59.375,1.4002
7,8.0,62.8906,1.3154
8,9.0,64.1493,1.2754
9,10.0,65.625,1.1361
10,11.0,61.3938,1.0286
11,12.0,63.8889,1.1798
12,13.0,66.25,1.2562
13,14.0,64.0625,1.2224
14,15.0,68.75,0.9582
15,16.0,64.8438,1.1001
16,17.0,66.6667,1.0463
17,18.0,67.7083,0.8297
18,19.0,65.4433,0.9113
19,20.0,60.7812,1.2739
20,21.0,73.4375,0.9771
21,22.0,65.9722,0.9046
22,23.0,71.875,1.1286
23,24.0,65.3017,1.0347
24,25.0,61.9792,1.0696
25,26.0,67.1875,1.1037
26,27.0,68.75,0.9435
27,28.0,68.3594,1.2232
28,29.0,65.8203,1.263
29,30.0,75.9868,0.6958
30,31.0,77.5,0.4678
31,32.0,89.0625,0.6776
32,33.0,79.6875,0.6304
33,34.0,83.5938,0.6151
34,35.0,78.8402,0.509
35,36.0,82.8125,0.6015
36,37.0,81.0547,0.5665
37,38.0,81.25,0.529
38,39.0,83.5938,0.3964
39,40.0,79.4643,0.3391
40,41.0,87.5,0.6361
41,42.0,79.6875,0.472
42,43.0,79.6875,0.4624
43,44.0,82.8125,0.5715
44,45.0,83.3333,0.3566
45,46.0,82.0312,0.4958
46,47.0,81.7308,0.5524
47,48.0,81.108,0.4334
48,49.0,87.5,0.2523
49,50.0,87.5,0.2818
50,51.0,80.9375,0.3364
51,52.0,88.2812,0.3112
52,53.0,82.2917,0.3181
53,54.0,82.8125,0.1693
54,55.0,87.5,0.441
55,56.0,81.7708,0.4313
56,57.0,81.875,0.3834
57,58.0,85.9375,0.3037
58,59.0,80.816,0.3378
59,60.0,84.7656,0.2966
60,61.0,84.375,0.1423
61,62.0,87.5,0.233
62,63.0,85.1562,0.3788
63,64.0,83.0729,0.1828
64,65.0,82.3438,0.1183
65,66.0,87.5,0.1916
66,67.0,81.54,0.1602
67,68.0,81.0156,0.2107
68,69.0,84.1912,0.204
69,70.0,81.7472,0.1509
70,71.0,82.3691,0.1569
71,72.0,82.356,0.1876
72,73.0,82.3661,0.157
73,74.0,83.2031,0.2199
74,75.0,82.5893,0.0829
75,76.0,85.1562,0.1116
76,77.0,89.0625,0.1713
77,78.0,81.5104,0.181
78,79.0,81.8182,0.0843
79,80.0,83.125,0.0836
80,81.0,84.375,0.1015
81,82.0,84.375,0.2467
82,83.0,87.5,0.047
83,84.0,90.625,0.1272
84,85.0,83.3333,0.1669
85,86.0,87.5,0.0577
86,87.0,81.5008,0.1696
87,88.0,83.0208,0.1349
88,89.0,83.8542,0.1601
89,90.0,87.5,0.0543
90,91.0,83.75,0.0498
91,92.0,82.8125,0.0986
92,93.0,83.7891,0.1314
93,94.0,82.8125,0.1829
94,95.0,83.8542,0.0963
95,96.0,82.7128,0.1078
96,97.0,87.5,0.0813
97,98.0,83.4635,0.0983
98,99.0,85.4167,0.1096
99,100.0,82.6923,0.115
100,101.0,85.9375,0.0461
101,102.0,84.8438,0.1157
102,103.0,82.8125,0.0815
103,104.0,85.9375,0.0691
104,105.0,82.8125,0.2019
105,106.0,87.5,0.0979
106,107.0,84.375,0.1327
107,108.0,83.5938,0.1052
108,109.0,83.0842,0.0481
109,110.0,84.6875,0.0821
110,111.0,80.5,0.1243
111,112.0,81.8109,0.0625
112,113.0,85.9375,0.0692
113,114.0,82.1659,0.1107
114,115.0,85.9375,0.0631
115,116.0,84.375,0.1036
116,117.0,82.75,0.164
117,118.0,85.9375,0.1656
118,119.0,84.375,0.1712
119,120.0,82.6562,0.3236
