,Epoch,Accuracy,Loss
0,1.0,1.7361,4.6052
1,2.0,1.6741,4.6092
2,3.0,1.5625,4.6034
3,4.0,1.5625,4.6041
4,5.0,3.125,4.6062
5,6.0,2.6042,4.6146
6,7.0,1.875,4.5878
7,8.0,1.5625,4.5992
8,9.0,1.25,4.6031
9,10.0,1.0337,4.6098
10,11.0,1.5625,4.5858
11,12.0,1.5625,4.6264
12,13.0,1.2153,4.605
13,14.0,2.3438,4.6117
14,15.0,1.0728,4.6061
15,16.0,1.3139,4.6061
16,17.0,1.0673,4.599
17,18.0,3.125,4.6252
18,19.0,1.5625,4.6028
19,20.0,1.398,4.6135
20,21.0,1.1102,4.6168
21,22.0,1.5625,4.6249
22,23.0,1.1719,4.616
23,24.0,2.3438,4.6214
24,25.0,3.125,4.6098
25,26.0,1.0417,4.6085
26,27.0,2.3438,4.5996
27,28.0,1.1917,4.619
28,29.0,1.5625,4.6129
29,30.0,1.0573,4.6023
30,31.0,1.5625,4.6047
31,32.0,1.0277,4.6248
32,33.0,1.4423,4.6085
33,34.0,1.0938,4.6128
34,35.0,1.1719,4.605
35,36.0,3.125,4.6068
36,37.0,3.125,4.6167
37,38.0,1.5625,4.5948
38,39.0,1.9531,4.6029
39,40.0,3.125,4.6039
40,41.0,1.1798,4.6042
41,42.0,1.2747,4.6079
42,43.0,3.125,4.6171
43,44.0,3.125,4.6063
44,45.0,3.9062,4.6299
45,46.0,1.011,4.5919
46,47.0,1.1719,4.6075
47,48.0,1.1719,4.6113
48,49.0,1.7361,4.6175
49,50.0,1.5625,4.6108
50,51.0,3.125,4.6065
51,52.0,1.4062,4.608
52,53.0,1.9531,4.6046
53,54.0,3.125,4.6061
54,55.0,1.1719,4.6049
55,56.0,1.5625,4.6056
56,57.0,1.5625,4.6063
57,58.0,4.6875,4.6057
58,59.0,1.2153,4.6063
59,60.0,2.3438,4.6074
60,61.0,1.5625,4.6046
61,62.0,1.5625,4.6072
62,63.0,1.0,4.606
63,64.0,1.9531,4.6059
64,65.0,3.125,4.6055
65,66.0,1.1639,4.6076
66,67.0,1.1533,4.6066
67,68.0,1.5625,4.6075
68,69.0,1.2336,4.6052
69,70.0,1.0417,4.6045
70,71.0,1.5625,4.606
71,72.0,1.5625,4.6057
72,73.0,1.0417,4.6059
73,74.0,3.125,4.6051
74,75.0,1.2784,4.6072
75,76.0,3.125,4.6063
76,77.0,1.5625,4.6069
77,78.0,1.1055,4.6069
78,79.0,1.1905,4.6066
79,80.0,1.5625,4.6054
80,81.0,1.1458,4.6058
81,82.0,1.0417,4.6062
82,83.0,1.0462,4.6062
83,84.0,1.1584,4.6062
84,85.0,2.4554,4.6064
85,86.0,3.125,4.6055
86,87.0,1.1118,4.6063
87,88.0,1.5625,4.6064
88,89.0,1.3021,4.6072
89,90.0,1.5625,4.6071
90,91.0,1.1719,4.6058
91,92.0,3.125,4.6066
92,93.0,1.0466,4.6066
93,94.0,1.0306,4.6069
94,95.0,1.1406,4.6062
95,96.0,1.7045,4.6066
96,97.0,1.3393,4.606
97,98.0,1.5625,4.6066
98,99.0,1.3021,4.6068
99,100.0,3.125,4.6052
100,101.0,1.3114,4.6048
101,102.0,3.125,4.605
102,103.0,1.0728,4.605
103,104.0,1.3889,4.6045
104,105.0,1.2784,4.6041
105,106.0,1.0913,4.6056
106,107.0,1.1014,4.6061
107,108.0,3.125,4.6053
108,109.0,1.0208,4.6058
109,110.0,1.8229,4.6055
110,111.0,2.3438,4.6057
111,112.0,1.5625,4.6058
112,113.0,1.9531,4.605
113,114.0,1.5625,4.6047
114,115.0,1.089,4.6054
115,116.0,1.0751,4.6052
116,117.0,3.125,4.6051
117,118.0,1.2153,4.6057
118,119.0,1.5625,4.6054
119,120.0,1.1513,4.6053
120,121.0,1.5625,4.6052
121,122.0,1.0244,4.6053
122,123.0,1.089,4.6052
123,124.0,1.0938,4.6053
124,125.0,1.8029,4.6055
125,126.0,1.0375,4.6054
126,127.0,1.5625,4.6053
127,128.0,3.9062,4.6054
128,129.0,1.2868,4.6053
129,130.0,1.5625,4.6055
130,131.0,1.1239,4.6053
131,132.0,1.1276,4.6054
132,133.0,3.125,4.6054
133,134.0,1.3021,4.6054
134,135.0,1.0911,4.6053
135,136.0,1.1719,4.6053
136,137.0,1.0938,4.6052
137,138.0,3.125,4.6053
138,139.0,1.5625,4.6054
139,140.0,1.25,4.6053
140,141.0,2.0833,4.6053
141,142.0,1.5625,4.6051
142,143.0,1.1444,4.6053
143,144.0,1.1265,4.6053
144,145.0,1.5625,4.6053
145,146.0,1.0346,4.6054
146,147.0,4.6875,4.6053
147,148.0,1.1409,4.6054
148,149.0,1.4757,4.6052
149,150.0,1.5625,4.6052
150,151.0,1.875,4.6052
151,152.0,1.5625,4.6051
152,153.0,1.2695,4.6052
153,154.0,3.125,4.6051
154,155.0,1.1418,4.6052
155,156.0,1.7188,4.6052
156,157.0,1.0177,4.6052
157,158.0,2.3438,4.6052
158,159.0,1.5625,4.6052
159,160.0,1.5625,4.6052
160,161.0,1.5625,4.6052
161,162.0,1.5625,4.6052
162,163.0,3.125,4.6052
163,164.0,3.125,4.6052
164,165.0,1.5625,4.6052
165,166.0,1.5625,4.6052
166,167.0,1.0552,4.6052
167,168.0,1.875,4.6053
168,169.0,1.0348,4.6052
169,170.0,3.125,4.6052
170,171.0,1.1769,4.6052
171,172.0,1.5625,4.6051
172,173.0,6.25,4.6052
173,174.0,1.3393,4.6052
