,Epoch,Accuracy,Loss
0,1.0,39.0625,2.1004
1,2.0,45.8984,1.5262
2,3.0,50.5682,1.4378
3,4.0,55.2083,1.4169
4,5.0,59.375,1.2676
5,6.0,64.0625,1.3316
6,7.0,58.2439,1.3308
7,8.0,61.2981,1.1113
8,9.0,56.5625,1.5658
9,10.0,63.5417,1.1566
10,11.0,61.7188,1.2061
11,12.0,66.25,1.1742
12,13.0,57.8598,1.0981
13,14.0,63.4549,1.1513
14,15.0,64.4022,1.1439
15,16.0,70.3125,1.0293
16,17.0,65.9856,1.1755
17,18.0,70.3125,0.9203
18,19.0,60.7955,1.1794
19,20.0,69.7917,0.9288
20,21.0,66.1222,1.1371
21,22.0,68.75,0.8522
22,23.0,68.75,0.9789
23,24.0,66.0156,1.0911
24,25.0,69.1772,0.6032
25,26.0,70.3125,0.9899
26,27.0,70.3125,1.0419
27,28.0,63.3446,1.1521
28,29.0,68.75,1.0714
29,30.0,81.25,0.626
30,31.0,80.2083,0.6174
31,32.0,82.0312,0.3561
32,33.0,81.25,0.551
33,34.0,80.7292,0.4333
34,35.0,84.375,0.3928
35,36.0,79.0625,0.6628
36,37.0,82.0312,0.4096
37,38.0,84.375,0.3219
38,39.0,87.5,0.3485
39,40.0,80.4688,0.3705
40,41.0,83.3333,0.4383
41,42.0,84.375,0.3899
42,43.0,82.8125,0.2798
43,44.0,80.3571,0.4881
44,45.0,80.8036,0.4747
45,46.0,84.375,0.3954
46,47.0,83.5938,0.4997
47,48.0,85.9375,0.3736
48,49.0,79.6875,0.538
49,50.0,79.6981,0.457
50,51.0,85.1562,0.3813
51,52.0,84.375,0.3075
52,53.0,81.25,0.2954
53,54.0,81.7472,0.3662
54,55.0,80.5804,0.4369
55,56.0,82.8125,0.3078
56,57.0,80.3409,0.4894
57,58.0,87.5,0.2559
58,59.0,80.2202,0.4261
59,60.0,82.0146,0.2018
60,61.0,86.3281,0.2229
61,62.0,84.375,0.1617
62,63.0,82.375,0.1495
63,64.0,82.8125,0.0543
64,65.0,85.1074,0.2854
65,66.0,81.3702,0.1386
66,67.0,90.625,0.1133
67,68.0,85.1562,0.083
68,69.0,84.375,0.0756
69,70.0,85.9375,0.1075
70,71.0,81.9592,0.221
71,72.0,89.0625,0.1172
72,73.0,86.7188,0.2159
73,74.0,84.375,0.1312
74,75.0,85.1562,0.085
75,76.0,82.8125,0.1612
76,77.0,87.5,0.0692
77,78.0,82.006,0.0668
78,79.0,88.2812,0.0633
79,80.0,82.5284,0.0944
80,81.0,81.4655,0.1059
81,82.0,81.9661,0.12
82,83.0,82.8125,0.121
83,84.0,85.9375,0.1734
84,85.0,90.625,0.0715
85,86.0,82.08,0.1028
86,87.0,82.6172,0.1411
87,88.0,83.1314,0.0669
88,89.0,89.0625,0.1251
89,90.0,85.0,0.1112
90,91.0,89.0625,0.0573
91,92.0,84.1875,0.0479
92,93.0,84.8958,0.1458
93,94.0,90.625,0.0834
94,95.0,81.4116,0.0654
95,96.0,83.2031,0.0713
96,97.0,89.0625,0.0457
97,98.0,82.2338,0.0987
98,99.0,85.0,0.0706
99,100.0,85.9375,0.063
100,101.0,84.0278,0.1297
101,102.0,87.5,0.0822
102,103.0,90.625,0.0936
103,104.0,84.375,0.1099
104,105.0,80.7112,0.0915
105,106.0,89.0625,0.0673
106,107.0,88.6719,0.1058
107,108.0,86.7188,0.0374
108,109.0,81.25,0.1705
109,110.0,87.5,0.1011
110,111.0,81.6254,0.0415
111,112.0,85.9375,0.1332
112,113.0,82.8125,0.1066
113,114.0,82.2917,0.0814
114,115.0,82.5,0.0724
115,116.0,82.2917,0.0481
116,117.0,89.0625,0.0411
117,118.0,83.7993,0.0627
118,119.0,82.8125,0.0213
119,120.0,82.2917,0.0368
120,121.0,85.9375,0.0774
121,122.0,81.7383,0.2064
122,123.0,82.8125,0.0745
123,124.0,84.375,0.0713
124,125.0,83.5938,0.2573
125,126.0,82.8125,0.0606
126,127.0,80.5836,0.0769
127,128.0,84.375,0.1287
128,129.0,89.0625,0.0515
129,130.0,80.5707,0.1344
130,131.0,83.3807,0.0766
131,132.0,87.5,0.1039
132,133.0,83.9844,0.0375
133,134.0,84.375,0.084
134,135.0,83.0244,0.0914
135,136.0,92.1875,0.0293
136,137.0,82.5521,0.1735
137,138.0,82.512,0.0801
138,139.0,82.6953,0.1085
139,140.0,85.4167,0.062
140,141.0,83.125,0.0635
141,142.0,82.8125,0.1233
142,143.0,82.2115,0.0637
143,144.0,86.7188,0.0705
144,145.0,82.7724,0.0935
145,146.0,84.375,0.0749
146,147.0,85.1562,0.1544
147,148.0,85.9375,0.0604
148,149.0,81.4659,0.07
149,150.0,83.3854,0.0404
150,151.0,85.9375,0.1189
151,152.0,86.25,0.1082
152,153.0,82.0312,0.184
153,154.0,89.0625,0.056
154,155.0,82.2667,0.088
155,156.0,84.2014,0.0585
156,157.0,85.9375,0.0975
157,158.0,83.7891,0.127
158,159.0,84.375,0.1294
159,160.0,82.1677,0.0878
160,161.0,85.9375,0.0806
161,162.0,81.1815,0.1193
162,163.0,82.4505,0.0808
