,Epoch,Accuracy,Loss
0,1.0,1.1719,4.5109
1,2.0,0.9277,4.5202
2,3.0,0.4688,4.2901
3,4.0,0.0977,4.154
4,5.0,1.011,4.2624
5,6.0,0.3906,4.2952
6,7.0,0.5208,4.1577
7,8.0,0.0647,4.2613
8,9.0,1.5625,4.5658
9,10.0,0.3906,4.0693
10,11.0,0.1953,3.9007
11,12.0,0.4215,4.1621
12,13.0,1.5625,4.1323
13,14.0,0.2728,3.9045
14,15.0,1.5625,4.1716
15,16.0,0.142,4.3019
16,17.0,0.2604,3.9721
17,18.0,3.418,3.9306
18,19.0,3.125,4.0218
19,20.0,0.1237,3.9968
20,21.0,1.25,4.1818
21,22.0,1.0417,4.1821
22,23.0,6.25,4.5953
23,24.0,0.9115,4.5961
24,25.0,0.7812,3.904
25,26.0,0.3606,4.0133
26,27.0,0.7812,4.1695
27,28.0,1.5625,4.2958
28,29.0,0.8832,4.0206
29,30.0,0.7812,2.8826
30,31.0,1.5625,2.5572
31,32.0,0.7812,2.9117
32,33.0,0.6696,2.8882
33,34.0,1.1719,2.9528
34,35.0,1.1719,2.1981
35,36.0,0.651,2.348
36,37.0,1.5625,2.0906
37,38.0,0.9079,1.5467
38,39.0,1.5625,1.4349
39,40.0,0.7812,1.4651
40,41.0,0.7812,1.4903
41,42.0,0.5208,1.3259
42,43.0,0.8569,1.1268
43,44.0,0.6632,0.7192
44,45.0,1.5625,1.0987
45,46.0,3.125,0.8874
46,47.0,0.6911,0.7762
47,48.0,0.5208,1.086
48,49.0,0.7812,0.8303
49,50.0,0.6048,0.8334
50,51.0,1.5625,1.0901
51,52.0,1.5625,0.7562
52,53.0,0.3057,0.6805
53,54.0,1.5625,0.9727
54,55.0,0.5544,0.8135
55,56.0,0.7812,0.4766
56,57.0,0.489,0.493
57,58.0,0.7994,1.4077
58,59.0,1.5625,0.4178
59,60.0,0.7812,0.0248
60,61.0,1.0417,0.0801
61,62.0,0.8635,0.0158
62,63.0,1.5625,0.0194
63,64.0,0.9191,0.0116
64,65.0,1.5625,0.0098
65,66.0,1.0417,0.0107
66,67.0,1.5625,0.0105
67,68.0,0.7063,0.0188
68,69.0,0.7668,0.0143
69,70.0,1.5625,0.013
70,71.0,0.7523,0.0117
71,72.0,0.7042,0.0122
72,73.0,0.7972,0.0135
73,74.0,1.5625,0.0133
74,75.0,1.5625,0.0118
75,76.0,0.6502,0.02
76,77.0,0.7812,0.0214
77,78.0,1.7361,0.0188
78,79.0,1.25,0.0183
79,80.0,1.1719,0.0155
80,81.0,1.2277,0.0198
81,82.0,1.1458,0.0155
82,83.0,0.9943,0.0217
83,84.0,1.5625,0.0161
84,85.0,1.5625,0.0109
85,86.0,1.0417,0.0142
86,87.0,0.6194,0.0164
87,88.0,1.0417,0.0217
88,89.0,3.125,0.0199
89,90.0,1.5625,0.0158
90,91.0,1.5625,0.0246
91,92.0,1.5625,0.0184
92,93.0,0.7812,0.0158
93,94.0,0.8333,0.0203
94,95.0,0.7812,0.019
95,96.0,0.7812,0.0203
96,97.0,3.125,0.0189
97,98.0,0.7812,0.0171
98,99.0,1.5625,0.0197
99,100.0,0.7812,0.0198
100,101.0,0.7102,0.0204
101,102.0,1.1719,0.0245
102,103.0,0.7812,0.0232
103,104.0,1.5625,0.026
104,105.0,1.5625,0.0189
105,106.0,0.6076,0.0229
106,107.0,0.7812,0.0193
107,108.0,1.0417,0.0168
108,109.0,0.9115,0.0186
109,110.0,1.25,0.021
110,111.0,1.5625,0.0237
111,112.0,1.5625,0.0429
112,113.0,1.5625,0.0145
113,114.0,0.9115,0.0204
114,115.0,0.6183,0.0197
115,116.0,1.5625,0.0204
116,117.0,0.947,0.023
117,118.0,0.625,0.0157
118,119.0,1.5625,0.0166
119,120.0,1.0417,0.014
120,121.0,1.5625,0.0224
121,122.0,0.6836,0.0207
122,123.0,1.5625,0.0165
123,124.0,1.1719,0.0192
124,125.0,0.7812,0.0186
125,126.0,0.5809,0.0212
126,127.0,0.5981,0.0274
127,128.0,1.5625,0.0158
128,129.0,0.6557,0.0215
129,130.0,0.5896,0.0171
130,131.0,1.5625,0.017
131,132.0,1.5625,0.0276
132,133.0,0.7102,0.0204
133,134.0,2.0833,0.0288
134,135.0,0.7812,0.0168
135,136.0,1.0417,0.0183
136,137.0,0.7812,0.0197
137,138.0,0.5942,0.0261
138,139.0,0.7812,0.0248
139,140.0,0.8224,0.022
140,141.0,1.0417,0.023
141,142.0,0.7812,0.0191
142,143.0,0.7812,0.0166
143,144.0,1.1719,0.0309
144,145.0,0.7292,0.0228
145,146.0,1.5625,0.0277
146,147.0,0.6985,0.022
147,148.0,1.2153,0.0231
148,149.0,1.5625,0.0249
