,Epoch,Accuracy,Loss
0,1.0,35.5369,1.6687
1,2.0,34.8145,1.4449
2,3.0,49.4792,1.6005
3,4.0,46.3542,1.4589
4,5.0,46.9401,1.4423
5,6.0,53.125,1.3039
6,7.0,43.78,1.2528
7,8.0,50.1864,1.1776
8,9.0,50.0,1.0854
9,10.0,57.6637,0.9385
10,11.0,48.172,1.1691
11,12.0,58.125,1.1552
12,13.0,51.5968,0.9768
13,14.0,50.0,0.9933
14,15.0,59.7656,0.9675
15,16.0,64.0625,0.8845
16,17.0,53.125,0.9893
17,18.0,70.3125,0.839
18,19.0,66.4062,0.9794
19,20.0,62.5,0.9823
20,21.0,56.8359,1.0251
21,22.0,53.125,1.032
22,23.0,64.0625,1.3785
23,24.0,57.2917,0.8145
24,25.0,60.625,1.2678
25,26.0,57.8125,1.0259
26,27.0,61.2981,0.8331
27,28.0,66.4062,0.9412
28,29.0,59.0461,0.8445
29,30.0,80.3125,0.6691
30,31.0,79.8611,0.4273
31,32.0,79.389,0.4382
32,33.0,84.375,0.484
33,34.0,81.6406,0.568
34,35.0,83.912,0.4516
35,36.0,81.825,0.4875
36,37.0,83.6263,0.4733
37,38.0,85.9375,0.4621
38,39.0,81.031,0.3998
39,40.0,93.75,0.5067
40,41.0,87.5,0.4145
41,42.0,83.125,0.2487
42,43.0,84.375,0.3669
43,44.0,84.375,0.6709
44,45.0,82.8125,0.3859
45,46.0,85.1562,0.1748
46,47.0,84.375,0.2871
47,48.0,83.5938,0.3136
48,49.0,82.0524,0.5089
49,50.0,85.0962,0.2136
50,51.0,87.5,0.2408
51,52.0,84.3446,0.4042
52,53.0,87.5,0.2838
53,54.0,84.6354,0.163
54,55.0,85.625,0.5094
55,56.0,87.5,0.1852
56,57.0,83.2414,0.4052
57,58.0,86.875,0.3493
58,59.0,85.9375,0.2228
59,60.0,88.3511,0.1892
60,61.0,87.2768,0.0561
61,62.0,88.2812,0.1815
62,63.0,90.625,0.0636
63,64.0,87.7491,0.0685
64,65.0,89.8438,0.0402
65,66.0,85.1935,0.168
66,67.0,91.6667,0.0928
67,68.0,89.5833,0.0083
68,69.0,90.625,0.008
69,70.0,89.974,0.0126
70,71.0,92.1875,0.0206
71,72.0,91.4062,0.0191
72,73.0,89.0625,0.1533
73,74.0,89.5433,0.0241
74,75.0,89.3229,0.0568
75,76.0,91.7188,0.0077
76,77.0,92.1875,0.0088
77,78.0,88.1888,0.02
78,79.0,94.5312,0.0362
79,80.0,90.625,0.0064
80,81.0,90.625,0.0079
81,82.0,89.8438,0.0246
82,83.0,96.875,0.0378
83,84.0,88.7074,0.0052
84,85.0,89.0625,0.0095
85,86.0,85.3795,0.0955
86,87.0,90.625,0.0125
87,88.0,89.5182,0.0162
88,89.0,84.352,0.1316
89,90.0,88.1696,0.1669
90,91.0,88.5417,0.1577
91,92.0,92.1875,0.0063
92,93.0,88.8393,0.0437
93,94.0,91.6016,0.0049
94,95.0,92.5,0.0031
95,96.0,90.625,0.0462
96,97.0,90.625,0.0025
97,98.0,86.7533,0.0766
98,99.0,95.3125,0.009
99,100.0,89.0625,0.0047
100,101.0,90.4297,0.0262
101,102.0,85.1562,0.2527
102,103.0,67.1875,1.0306
103,104.0,90.1042,0.0124
104,105.0,90.625,0.0255
105,106.0,93.75,0.0045
106,107.0,92.5,0.0182
107,108.0,90.0391,0.0044
108,109.0,88.75,0.2635
109,110.0,90.2344,0.0282
110,111.0,93.75,0.003
111,112.0,93.75,0.0017
112,113.0,90.625,0.123
113,114.0,96.875,0.0467
114,115.0,93.75,0.004
115,116.0,93.75,0.0742
116,117.0,90.625,0.1179
117,118.0,92.1875,0.0194
118,119.0,91.1765,0.005
119,120.0,95.3125,0.0036
120,121.0,92.1875,0.0039
121,122.0,90.625,0.0105
122,123.0,76.5625,0.5691
