Epoch,Accuracy,Loss
1.0,34.06,1.8096970319747925
2.0,35.54,1.7922875881195068
3.0,39.29,1.6646744012832642
4.0,50.0,1.4084240198135376
5.0,49.06,1.3253562450408936
6.0,50.88,1.5857740640640259
7.0,52.34,1.4703313112258911
8.0,54.69,1.219358205795288
9.0,53.81,1.551516056060791
10.0,68.75,1.0587176084518433
11.0,53.65,1.485595941543579
12.0,68.23,1.210111379623413
13.0,60.38,1.2460689544677734
14.0,56.83,1.3384274244308472
15.0,62.3,1.049005150794983
16.0,58.75,1.2759665250778198
17.0,62.19,1.072688341140747
18.0,61.13,1.2058219909667969
19.0,60.27,1.0071996450424194
20.0,60.83,1.0553520917892456
21.0,59.38,1.1792757511138916
22.0,64.06,1.2707874774932861
23.0,64.06,1.2064177989959717
24.0,61.58,1.174472689628601
25.0,60.94,1.296164870262146
26.0,64.06,1.1012800931930542
27.0,65.62,0.9482508897781372
28.0,60.0,1.1687428951263428
29.0,62.62,1.1787915229797363
30.0,74.22,1.009342074394226
31.0,75.39,0.717425525188446
32.0,75.0,0.848818838596344
33.0,75.31,0.7080515623092651
34.0,83.59,0.493855357170105
35.0,75.96,0.5088928937911987
36.0,82.81,0.647828221321106
37.0,75.16,0.7000755071640015
38.0,76.03,0.6256788372993469
39.0,80.73,0.36895376443862915
40.0,78.91,0.549485445022583
41.0,75.89,0.6483393907546997
42.0,82.81,0.5450249910354614
43.0,78.84,0.4915952980518341
44.0,75.48,0.9617064595222473
45.0,89.06,0.5544382333755493
46.0,79.43,0.6439128518104553
47.0,75.08,0.4681852459907532
48.0,84.38,0.577457845211029
49.0,78.12,0.5137137174606323
50.0,76.71,0.43134838342666626
51.0,77.41,0.9516390562057495
52.0,79.69,0.616030752658844
53.0,81.25,0.6087988018989563
54.0,84.38,0.6184584498405457
55.0,79.69,0.6967232823371887
56.0,84.38,0.5465608835220337
57.0,81.64,0.680668294429779
58.0,82.81,0.7160944938659668
59.0,81.25,0.706391453742981
60.0,87.5,0.4407523572444916
61.0,81.7,0.48171156644821167
62.0,85.42,0.3862370550632477
63.0,86.72,0.42264607548713684
64.0,78.1,0.5567333698272705
65.0,79.59,0.5840168595314026
66.0,80.13,0.4144895374774933
67.0,85.94,0.3572748303413391
68.0,90.62,0.5802449584007263
69.0,82.29,0.5501899123191833
70.0,82.42,0.6053933501243591
71.0,85.94,0.5304509997367859
72.0,83.33,0.40335509181022644
73.0,84.38,0.41752907633781433
74.0,82.81,0.45274481177330017
75.0,80.86,0.4184339940547943
76.0,81.25,0.4900777339935303
77.0,81.47,0.3673192858695984
78.0,84.38,0.33379337191581726
79.0,85.55,0.32533782720565796
80.0,85.94,0.2908639907836914
81.0,81.08,0.5854886174201965
82.0,83.2,0.36074548959732056
83.0,79.69,0.29925835132598877
84.0,85.94,0.44693151116371155
85.0,85.94,0.6684283018112183
86.0,85.94,0.42017269134521484
87.0,81.25,0.4628138244152069
88.0,81.64,0.422184556722641
89.0,80.47,0.36887574195861816
90.0,81.84,0.2799949645996094
91.0,80.21,0.2828797698020935
92.0,79.31,0.35268083214759827
93.0,84.38,0.276802122592926
94.0,85.94,0.5492565631866455
95.0,82.81,0.4842478036880493
96.0,81.16,0.2433060258626938
97.0,84.9,0.2394619882106781
98.0,82.81,0.44069790840148926
99.0,82.81,0.3334144651889801
100.0,80.9,0.42420798540115356
101.0,84.38,0.52173912525177
102.0,81.24,0.35164976119995117
103.0,82.12,0.4523063898086548
104.0,85.16,0.4731038808822632
105.0,84.38,0.5457763671875
106.0,85.16,0.2725454270839691
107.0,78.46,0.471757709980011
108.0,82.81,0.42152461409568787
109.0,80.96,0.22017978131771088
110.0,90.62,0.42825815081596375
111.0,82.97,0.2492733895778656
112.0,81.94,0.28150948882102966
113.0,81.95,0.44819170236587524
114.0,85.16,0.44070184230804443
115.0,85.94,0.3134096562862396
116.0,89.06,0.24944771826267242
117.0,82.81,0.2645614445209503
118.0,81.25,0.37860092520713806
119.0,80.97,0.3691369295120239
120.0,83.98,0.5364210605621338
121.0,79.9,0.45129507780075073
122.0,78.34,0.6314327716827393
123.0,81.94,0.38255128264427185
124.0,83.59,0.4074796140193939
125.0,82.87,0.3494294285774231
126.0,80.78,0.4420234262943268
127.0,82.81,0.44534778594970703
128.0,85.16,0.28006017208099365
129.0,84.38,0.2788611054420471
130.0,83.59,0.42308148741722107
131.0,82.66,0.3377559185028076
132.0,81.03,0.5824941396713257
133.0,79.87,0.4583547115325928
134.0,83.98,0.31574547290802
135.0,81.51,0.2334776371717453
136.0,82.03,0.4530807435512543
137.0,81.25,0.3684973120689392
138.0,84.38,0.34021925926208496
139.0,82.81,0.551950216293335
140.0,81.51,0.308066725730896
141.0,81.25,0.4281247854232788
142.0,84.38,0.28489387035369873
143.0,82.81,0.3386557996273041
144.0,81.11,0.28456857800483704
145.0,82.81,0.45991677045822144
146.0,85.94,0.27546873688697815
147.0,82.81,0.5026777386665344
148.0,81.11,0.4439639747142792
149.0,81.18,0.41610583662986755
150.0,82.81,0.182112455368042
151.0,84.38,0.33070486783981323
152.0,82.7,0.2783451974391937
153.0,81.7,0.21949248015880585
