Epoch,Accuracy,Loss
1.0,39.33,1.6472671031951904
2.0,62.5,1.6324326992034912
3.0,57.81,1.8468577861785889
4.0,48.96,1.5605223178863525
5.0,62.5,1.540219783782959
6.0,56.25,1.099269986152649
7.0,56.91,1.1085220575332642
8.0,57.81,1.1546772718429565
9.0,54.93,1.2917522192001343
10.0,64.06,1.1159993410110474
11.0,66.15,1.2224805355072021
12.0,58.16,1.1379002332687378
13.0,66.41,1.0765278339385986
14.0,68.75,1.1216367483139038
15.0,61.81,1.1755423545837402
16.0,64.69,1.2798364162445068
17.0,67.19,1.008551836013794
18.0,61.74,1.1146646738052368
19.0,57.75,1.1383470296859741
20.0,71.88,1.0958369970321655
21.0,63.84,1.1519205570220947
22.0,78.12,0.991965115070343
23.0,65.62,1.3535864353179932
24.0,60.94,1.1567726135253906
25.0,78.12,0.9693695902824402
26.0,63.28,1.0189199447631836
27.0,71.09,1.1538559198379517
28.0,68.08,1.0130834579467773
29.0,59.02,1.2050145864486694
30.0,75.0,0.8680566549301147
31.0,75.78,0.7599092721939087
32.0,79.69,0.6602805256843567
33.0,78.12,0.8454164862632751
34.0,77.6,0.7066370248794556
35.0,77.73,0.6027629971504211
36.0,79.69,0.5403642058372498
37.0,78.65,0.47470757365226746
38.0,82.81,0.5467319488525391
39.0,81.25,0.3187822997570038
40.0,77.5,0.5490183234214783
41.0,77.55,0.5418984293937683
42.0,82.42,0.47026050090789795
43.0,82.81,0.45015949010849
44.0,78.91,0.6512550115585327
45.0,82.03,0.4592566192150116
46.0,81.25,0.6276383399963379
47.0,80.86,0.4564291834831238
48.0,80.27,0.3562183678150177
49.0,79.69,0.49662259221076965
50.0,77.86,0.7313491106033325
51.0,78.76,0.6222158670425415
52.0,79.69,0.47566917538642883
53.0,81.25,0.4905000627040863
54.0,79.06,0.5102719664573669
55.0,80.73,0.497717946767807
56.0,82.81,0.26637759804725647
57.0,81.25,0.47914230823516846
58.0,82.81,0.25702887773513794
59.0,83.2,0.35862138867378235
60.0,82.03,0.38579821586608887
61.0,84.38,0.24313707649707794
62.0,83.33,0.19487392902374268
63.0,84.38,0.23934654891490936
64.0,83.85,0.2696431875228882
65.0,84.38,0.33180537819862366
66.0,81.75,0.22180305421352386
67.0,82.81,0.18097218871116638
68.0,89.06,0.26790469884872437
69.0,85.16,0.19934402406215668
70.0,82.81,0.18305276334285736
71.0,87.5,0.17948296666145325
72.0,80.59,0.29173216223716736
73.0,79.97,0.2739226818084717
