,Epoch,Accuracy,Loss
0,1.0,46.478,1.3696
1,2.0,55.5889,1.2837
2,3.0,57.8993,1.3862
3,4.0,68.75,1.4995
4,5.0,60.1562,1.0389
5,6.0,56.25,1.2717
6,7.0,59.8958,1.3756
7,8.0,56.2946,1.3012
8,9.0,62.5,1.3137
9,10.0,59.0199,1.2386
10,11.0,62.5,1.2998
11,12.0,59.375,1.1325
12,13.0,61.4309,1.1985
13,14.0,64.0625,0.9918
14,15.0,62.7372,0.9512
15,16.0,63.4375,1.1098
16,17.0,67.1875,1.0171
17,18.0,59.2309,1.1896
18,19.0,61.7188,1.0479
19,20.0,58.2812,1.4233
20,21.0,63.0208,1.1394
21,22.0,71.875,1.107
22,23.0,61.2305,1.2117
23,24.0,58.9844,0.95
24,25.0,62.8906,1.2319
25,26.0,65.625,1.1268
26,27.0,64.0625,1.2
27,28.0,61.7188,1.2101
28,29.0,60.1562,1.1365
29,30.0,78.125,0.6747
30,31.0,81.25,0.5673
31,32.0,78.4375,0.3642
32,33.0,78.0866,0.398
33,34.0,84.375,0.374
34,35.0,82.8125,0.1644
35,36.0,80.9375,0.147
36,37.0,82.8125,0.1003
37,38.0,78.9062,0.0921
38,39.0,85.9375,0.0471
39,40.0,79.6875,0.0183
40,41.0,86.7188,0.087
41,42.0,80.3125,0.0381
42,43.0,80.2083,0.067
43,44.0,79.1667,0.0849
44,45.0,78.75,0.0361
45,46.0,81.7708,0.1159
46,47.0,81.25,0.0427
47,48.0,81.25,0.0536
48,49.0,80.0781,0.0664
49,50.0,79.375,0.05
50,51.0,83.5938,0.0866
51,52.0,79.0179,0.0168
52,53.0,78.41,0.031
53,54.0,79.9479,0.0361
54,55.0,81.25,0.0683
55,56.0,78.683,0.1189
56,57.0,77.474,0.0482
57,58.0,78.7684,0.0797
58,59.0,77.8159,0.1064
59,60.0,84.375,0.0061
60,61.0,81.0268,0.009
61,62.0,85.9375,0.0094
62,63.0,81.25,0.0024
63,64.0,84.375,0.0051
64,65.0,80.7664,0.0031
65,66.0,83.5938,0.0028
66,67.0,84.375,0.0035
67,68.0,85.9375,0.0031
68,69.0,83.5938,0.0036
69,70.0,84.375,0.0073
70,71.0,85.9375,0.0038
71,72.0,81.0268,0.0081
72,73.0,81.9792,0.0051
73,74.0,82.5,0.0034
74,75.0,80.3079,0.0053
75,76.0,82.8125,0.0031
76,77.0,80.2411,0.0036
77,78.0,80.8036,0.003
78,79.0,82.3864,0.0036
79,80.0,81.25,0.0034
80,81.0,83.3333,0.002
81,82.0,85.9375,0.0049
82,83.0,80.7091,0.0074
83,84.0,87.5,0.0056
84,85.0,80.5288,0.0064
85,86.0,82.4219,0.0058
86,87.0,85.9375,0.0069
87,88.0,81.25,0.0025
88,89.0,85.9375,0.0058
89,90.0,85.1562,0.0063
90,91.0,81.25,0.0055
91,92.0,80.2557,0.0033
92,93.0,82.8125,0.0038
93,94.0,81.5918,0.0042
94,95.0,81.808,0.0041
95,96.0,81.8182,0.0041
96,97.0,82.0312,0.0041
97,98.0,84.375,0.0059
98,99.0,82.8125,0.0053
99,100.0,84.375,0.0032
100,101.0,87.5,0.0035
101,102.0,82.8125,0.0028
102,103.0,81.25,0.0041
103,104.0,84.375,0.0042
104,105.0,80.3102,0.0054
105,106.0,81.6406,0.0061
106,107.0,90.625,0.0045
107,108.0,83.5938,0.0039
108,109.0,80.9375,0.0082
109,110.0,87.5,0.0062
110,111.0,81.5625,0.0056
111,112.0,82.0312,0.0039
112,113.0,82.8125,0.0045
113,114.0,80.5831,0.0052
114,115.0,84.375,0.0047
115,116.0,80.4749,0.005
116,117.0,89.0625,0.005
117,118.0,84.375,0.0046
118,119.0,82.0312,0.006
119,120.0,81.9293,0.0045
120,121.0,81.0625,0.0051
121,122.0,80.4801,0.005
122,123.0,80.9066,0.0038
123,124.0,81.901,0.0049
124,125.0,84.375,0.0032
125,126.0,81.25,0.0053
126,127.0,80.4749,0.0082
127,128.0,81.25,0.0027
128,129.0,82.8125,0.0041
129,130.0,84.375,0.0064
130,131.0,92.1875,0.0102
131,132.0,80.9832,0.0041
132,133.0,81.1719,0.0079
133,134.0,82.1429,0.006
134,135.0,80.8036,0.0048
135,136.0,81.25,0.0059
136,137.0,84.375,0.0052
137,138.0,81.375,0.0058
138,139.0,83.2031,0.0074
139,140.0,81.3039,0.0057
140,141.0,85.9375,0.0055
141,142.0,87.5,0.0052
142,143.0,82.8125,0.0053
143,144.0,82.4405,0.0055
144,145.0,85.9375,0.0043
145,146.0,85.9375,0.0043
146,147.0,92.1875,0.0049
147,148.0,84.375,0.0052
148,149.0,81.1141,0.0054
149,150.0,82.4353,0.0051
150,151.0,81.6667,0.0061
151,152.0,81.6489,0.0062
152,153.0,80.4688,0.0046
153,154.0,80.22,0.0084
154,155.0,83.5938,0.0064
155,156.0,80.5625,0.0046
156,157.0,85.9375,0.0057
157,158.0,82.8125,0.0066
158,159.0,80.4688,0.0017
159,160.0,82.8125,0.0056
160,161.0,82.8125,0.0083
161,162.0,84.375,0.0049
162,163.0,82.2917,0.0051
163,164.0,85.9375,0.0041
