,Epoch,Accuracy,Loss
0,1.0,48.8281,1.5662
1,2.0,50.7659,1.2987
2,3.0,65.625,1.3515
3,4.0,48.36,1.4061
4,5.0,65.625,1.2855
5,6.0,59.1518,1.0955
6,7.0,60.1562,1.3974
7,8.0,57.0312,1.3571
8,9.0,68.75,1.3262
9,10.0,59.7168,1.2329
10,11.0,60.9375,0.8574
11,12.0,62.5,1.2294
12,13.0,64.0625,1.2232
13,14.0,62.3958,1.258
14,15.0,56.4538,1.1873
15,16.0,59.375,1.3114
16,17.0,62.5,1.3216
17,18.0,61.875,1.1293
18,19.0,64.3694,1.0278
19,20.0,63.5417,1.4074
20,21.0,65.625,0.9723
21,22.0,62.5,1.079
22,23.0,67.1875,0.8217
23,24.0,71.875,1.1504
24,25.0,63.5417,1.5169
25,26.0,59.375,1.2751
26,27.0,65.1042,1.4101
27,28.0,65.2344,1.4772
28,29.0,64.8438,1.319
29,30.0,79.6875,0.6167
30,31.0,79.6875,0.4353
31,32.0,79.6875,0.4138
32,33.0,84.375,0.4869
33,34.0,82.8125,0.3716
34,35.0,80.3901,0.3369
35,36.0,81.436,0.244
36,37.0,80.8594,0.2949
37,38.0,80.8594,0.1385
38,39.0,82.5,0.2413
39,40.0,81.6964,0.1572
40,41.0,92.1875,0.3765
41,42.0,81.7349,0.3571
42,43.0,83.9844,0.2631
43,44.0,83.75,0.2545
44,45.0,81.3988,0.3297
45,46.0,82.2917,0.1875
46,47.0,83.4375,0.0869
47,48.0,87.5,0.2661
48,49.0,87.5,0.1967
49,50.0,85.9375,0.2917
50,51.0,84.375,0.1814
51,52.0,83.8542,0.3263
52,53.0,81.0968,0.1242
53,54.0,82.7344,0.051
54,55.0,83.5938,0.1988
55,56.0,80.6985,0.1992
56,57.0,84.375,0.352
57,58.0,82.1875,0.0297
58,59.0,81.2382,0.3163
59,60.0,85.9375,0.013
60,61.0,83.8299,0.0084
61,62.0,83.724,0.0556
62,63.0,83.5938,0.0811
63,64.0,85.4167,0.0201
64,65.0,87.5,0.095
65,66.0,83.5938,0.06
66,67.0,82.9395,0.0425
67,68.0,85.6771,0.0145
68,69.0,83.0053,0.0203
69,70.0,83.6806,0.0196
70,71.0,83.0357,0.0981
71,72.0,84.7656,0.0117
72,73.0,83.631,0.0928
73,74.0,84.1797,0.0054
74,75.0,84.0625,0.0514
75,76.0,84.5703,0.0262
76,77.0,85.1562,0.0063
77,78.0,84.7656,0.0155
78,79.0,84.2773,0.0129
79,80.0,89.5833,0.0362
80,81.0,83.4375,0.0123
81,82.0,87.5,0.006
82,83.0,85.1562,0.0094
83,84.0,84.375,0.0269
84,85.0,84.1146,0.0158
85,86.0,83.0625,0.0041
86,87.0,87.5,0.0021
87,88.0,85.1562,0.0335
88,89.0,83.2031,0.0103
89,90.0,85.9375,0.0702
90,91.0,83.5938,0.027
91,92.0,82.404,0.0157
92,93.0,85.1562,0.0047
93,94.0,85.1562,0.0255
94,95.0,89.0625,0.1144
95,96.0,83.4961,0.0136
96,97.0,83.6914,0.0149
97,98.0,85.7143,0.0057
98,99.0,85.1562,0.0203
99,100.0,83.5938,0.0334
100,101.0,87.5,0.0295
101,102.0,84.375,0.041
102,103.0,85.9375,0.0129
103,104.0,83.817,0.038
104,105.0,84.1146,0.019
105,106.0,89.0625,0.0076
106,107.0,85.9375,0.0069
107,108.0,84.375,0.0096
108,109.0,89.0625,0.0115
109,110.0,85.2679,0.0075
110,111.0,83.5938,0.0132
111,112.0,83.8995,0.0239
112,113.0,84.375,0.0113
113,114.0,83.2128,0.0032
114,115.0,84.375,0.0928
115,116.0,90.625,0.0068
116,117.0,89.0625,0.0121
117,118.0,85.9375,0.0191
118,119.0,84.375,0.0084
119,120.0,89.0625,0.0032
120,121.0,83.8542,0.0145
121,122.0,84.375,0.0271
122,123.0,85.9375,0.0466
123,124.0,83.0892,0.0103
124,125.0,82.977,0.0763
125,126.0,86.9792,0.0147
126,127.0,90.625,0.0083
127,128.0,83.5938,0.0106
128,129.0,83.9286,0.0085
129,130.0,87.5,0.0026
130,131.0,83.6719,0.0114
131,132.0,85.6497,0.0283
132,133.0,83.4375,0.0131
133,134.0,90.625,0.0411
134,135.0,91.7969,0.0082
135,136.0,83.138,0.0081
136,137.0,82.9642,0.0286
137,138.0,89.0625,0.0084
138,139.0,87.5,0.0178
139,140.0,85.7143,0.0146
140,141.0,83.08,0.0032
141,142.0,84.375,0.0165
142,143.0,83.498,0.0046
143,144.0,83.2589,0.0104
144,145.0,87.5,0.0049
145,146.0,83.0008,0.0208
146,147.0,83.4263,0.0199
147,148.0,85.9375,0.0589
148,149.0,83.8068,0.0161
149,150.0,83.0764,0.0015
150,151.0,82.9918,0.0281
151,152.0,82.4125,0.0152
152,153.0,85.9375,0.0066
153,154.0,84.375,0.0148
154,155.0,84.8958,0.0109
155,156.0,86.7188,0.0098
156,157.0,85.9375,0.0196
157,158.0,87.5,0.0108
158,159.0,85.9375,0.0076
159,160.0,84.8558,0.04
160,161.0,89.0625,0.0146
161,162.0,82.28,0.0064
162,163.0,83.5938,0.08
163,164.0,85.9375,0.0025
164,165.0,87.5,0.0105
165,166.0,83.192,0.0139
166,167.0,83.2031,0.0165
167,168.0,90.625,0.0073
168,169.0,84.375,0.0077
169,170.0,82.9574,0.0159
170,171.0,83.0331,0.0448
171,172.0,83.0078,0.0069
172,173.0,87.5,0.0381
173,174.0,85.9375,0.0053
174,175.0,85.625,0.0208
175,176.0,85.9375,0.0106
176,177.0,89.0625,0.0083
177,178.0,85.9375,0.0326
178,179.0,83.2192,0.0091
179,180.0,84.0104,0.0057
180,181.0,84.7656,0.002
181,182.0,90.625,0.01
182,183.0,85.9375,0.0098
183,184.0,83.4635,0.0195
184,185.0,87.5,0.0758
185,186.0,85.3516,0.0296
186,187.0,89.0625,0.0184
187,188.0,85.1562,0.0064
188,189.0,82.8975,0.0135
189,190.0,89.0625,0.0112
190,191.0,83.9844,0.0162
191,192.0,85.1562,0.0163
192,193.0,82.5893,0.015
193,194.0,82.6186,0.0066
194,195.0,87.5,0.0588
195,196.0,87.5,0.0085
196,197.0,84.0625,0.0072
197,198.0,89.0625,0.0092
198,199.0,84.1518,0.0207
199,200.0,85.1562,0.0098
201,Test,Accuracy,83.22
202,Best,92.1875,@ Epoch 41
