,Epoch,Accuracy,Loss
0,1.0,38.2401,1.7753
1,2.0,48.4375,1.4268
2,3.0,43.75,1.3325
3,4.0,41.6667,1.4988
4,5.0,56.25,1.2883
5,6.0,43.0556,1.2098
6,7.0,49.783,1.1444
7,8.0,53.6305,1.0679
8,9.0,54.6875,1.2576
9,10.0,56.25,1.0615
10,11.0,64.8438,1.0752
11,12.0,56.25,1.3067
12,13.0,61.1607,0.9111
13,14.0,58.4821,1.0795
14,15.0,58.2589,1.1597
15,16.0,68.75,0.9815
16,17.0,55.0872,1.0773
17,18.0,58.2981,1.0442
18,19.0,53.125,0.9274
19,20.0,63.5417,0.8076
20,21.0,47.4899,1.0382
21,22.0,45.7341,1.0994
22,23.0,73.4375,1.045
23,24.0,52.0052,1.0351
24,25.0,57.8125,0.9306
25,26.0,62.5,0.8896
26,27.0,61.9427,0.8435
27,28.0,66.9548,0.8381
28,29.0,59.8958,0.8054
29,30.0,80.0781,0.5957
30,31.0,82.8125,0.4904
31,32.0,85.5469,0.8324
32,33.0,83.3333,0.4199
33,34.0,83.9844,0.4421
34,35.0,82.8125,0.3532
35,36.0,81.25,0.6601
36,37.0,80.5556,0.6005
37,38.0,87.5,0.5123
38,39.0,80.8239,0.6579
39,40.0,78.4128,0.3641
40,41.0,80.0781,0.4193
41,42.0,83.75,0.2625
42,43.0,82.2917,0.435
43,44.0,83.3059,0.3761
44,45.0,86.7188,0.2919
45,46.0,75.9115,0.3296
46,47.0,81.7708,0.426
47,48.0,79.4271,0.4651
48,49.0,85.9375,0.1917
49,50.0,78.75,0.2046
50,51.0,89.0625,0.3849
51,52.0,82.8125,0.416
52,53.0,82.4219,0.2755
53,54.0,80.6601,0.4011
54,55.0,85.4167,0.1467
55,56.0,84.375,0.2998
56,57.0,77.3582,0.4348
57,58.0,84.7656,0.2069
58,59.0,82.8125,0.2274
59,60.0,87.5,0.0303
60,61.0,88.2812,0.0299
61,62.0,92.1875,0.0975
62,63.0,89.0625,0.0141
63,64.0,89.0625,0.012
64,65.0,87.6562,0.0229
65,66.0,88.8021,0.0077
66,67.0,89.8438,0.0198
67,68.0,87.5,0.009
68,69.0,87.6562,0.007
69,70.0,89.0625,0.0531
70,71.0,85.9375,0.0196
71,72.0,87.5,0.1691
72,73.0,90.625,0.0026
73,74.0,86.3281,0.0064
74,75.0,85.1852,0.0069
75,76.0,87.5,0.0061
76,77.0,86.0352,0.0088
77,78.0,87.8906,0.0066
78,79.0,93.75,0.0118
79,80.0,85.9375,0.0252
80,81.0,82.8484,0.1106
81,82.0,87.5,0.0082
82,83.0,85.1321,0.0067
83,84.0,85.4911,0.0191
84,85.0,85.0638,0.0022
85,86.0,86.3281,0.0066
86,87.0,86.7188,0.0098
87,88.0,86.1979,0.0071
88,89.0,92.1875,0.0051
89,90.0,89.0625,0.4867
90,91.0,85.2431,0.011
91,92.0,85.607,0.0454
92,93.0,85.9375,0.0089
93,94.0,88.6161,0.0137
94,95.0,86.0352,0.0158
95,96.0,85.9375,0.0037
96,97.0,89.0625,0.0193
97,98.0,83.9154,0.0061
98,99.0,87.125,0.005
99,100.0,85.3192,0.0042
100,101.0,87.1094,0.0028
101,102.0,88.2812,0.0085
102,103.0,92.1875,0.0031
103,104.0,84.375,0.0539
104,105.0,85.5699,0.0023
105,106.0,85.9375,0.0022
106,107.0,88.0208,0.0032
