,Epoch,Accuracy,Loss
0,1.0,40.625,1.5284
1,2.0,51.5625,1.2682
2,3.0,45.3125,1.2041
3,4.0,52.6367,1.2246
4,5.0,46.6667,1.1342
5,6.0,45.3125,1.0967
6,7.0,57.8125,1.2433
7,8.0,65.625,0.7739
8,9.0,68.2292,0.9088
9,10.0,59.0856,0.909
10,11.0,59.8264,0.9529
11,12.0,58.3807,0.9057
12,13.0,55.4688,1.0747
13,14.0,68.75,0.9167
14,15.0,73.4375,1.0327
15,16.0,65.625,0.8755
16,17.0,58.9489,0.9469
17,18.0,62.8906,0.7317
18,19.0,69.6875,0.9848
19,20.0,68.75,0.7459
20,21.0,60.4167,0.7482
21,22.0,59.8958,0.8759
22,23.0,53.4375,1.0341
23,24.0,71.875,0.7613
24,25.0,57.8125,0.8808
25,26.0,66.0846,1.1227
26,27.0,64.7166,1.1491
27,28.0,62.5,0.7888
28,29.0,71.875,0.7041
29,30.0,92.1875,0.4934
30,31.0,84.375,0.4225
31,32.0,85.9375,0.3309
32,33.0,84.375,0.4854
33,34.0,81.4732,0.3675
34,35.0,81.7708,0.5687
35,36.0,78.7466,0.2718
36,37.0,83.5938,0.2456
37,38.0,79.8828,0.3069
38,39.0,80.4688,0.3324
39,40.0,79.6875,0.2963
40,41.0,76.9737,0.3928
41,42.0,76.1719,0.3332
42,43.0,79.6875,0.2642
43,44.0,79.6875,0.1284
44,45.0,78.125,0.2977
45,46.0,78.125,0.3311
46,47.0,81.25,0.1725
47,48.0,79.1667,0.2025
48,49.0,76.5625,0.2148
49,50.0,77.3232,0.1513
50,51.0,80.7292,0.2824
51,52.0,82.8125,0.202
52,53.0,78.125,0.2439
53,54.0,82.8125,0.1194
54,55.0,75.1019,0.2944
55,56.0,78.125,0.3251
56,57.0,79.6875,0.1495
57,58.0,79.3269,0.2899
58,59.0,78.125,0.06
59,60.0,79.5673,0.1229
60,61.0,85.9375,0.0154
61,62.0,88.0208,0.0085
62,63.0,81.851,0.0368
63,64.0,82.8125,0.0776
64,65.0,81.901,0.0057
65,66.0,83.5938,0.0047
66,67.0,80.4045,0.0054
67,68.0,82.5521,0.0051
68,69.0,86.1979,0.021
69,70.0,82.6389,0.0143
70,71.0,79.14,0.0221
71,72.0,82.5893,0.0065
72,73.0,85.9375,0.0362
73,74.0,80.2083,0.0055
74,75.0,82.8125,0.008
75,76.0,81.8257,0.0028
76,77.0,81.1921,0.0068
77,78.0,85.9375,0.0031
78,79.0,77.8906,0.0706
