2023-12-27 15:59:04,589 | INFO | hilo : 
+==============================================================+
|                                                              |
| ██████╗  █████╗ ██████╗ ██╗         ██╗      █████╗ ██████╗  |
| ██╔══██╗██╔══██╗██╔══██╗██║         ██║     ██╔══██╗██╔══██╗ |
| ██║  ██║███████║██║  ██║██║         ██║     ███████║██████╔╝ |
| ██║  ██║██╔══██║██║  ██║██║         ██║     ██╔══██║██╔══██╗ |
| ██████╔╝██║  ██║██████╔╝███████╗    ███████╗██║  ██║██████╔╝ |
| ╚═════╝ ╚═╝  ╚═╝╚═════╝ ╚══════╝    ╚══════╝╚═╝  ╚═╝╚═════╝  |
+==============================================================+
|             Hi-Lo Resolution Image Classification            |
|             -------------------------------------            |
|                       Gabriel C. Trahan                      |
|                          Sahan Ahmad                         |
|                       MD  Aminual Islam                      |
+==============================================================+
2023-12-27 15:59:06,212 | INFO | hilo.dataset-accessor : Fetching dataset: imagenet
2023-12-27 15:59:06,212 | INFO | hilo.imagenet-dataset : Initializing transform.
2023-12-27 15:59:06,212 | INFO | hilo.imagenet-dataset : Verifying/downloading train data.
2023-12-27 15:59:08,816 | INFO | hilo.imagenet-dataset : Verifying/downloading test data.
2023-12-27 15:59:08,837 | INFO | hilo.imagenet-dataset : Creating train data loader.
2023-12-27 15:59:08,837 | INFO | hilo.imagenet-dataset : Creating test data loader.
2023-12-27 15:59:08,865 | INFO | hilo : Output directory: output/normal/imagenet/None/20231227_155906/
2023-12-27 15:59:08,890 | INFO | hilo : Using device: NVIDIA GeForce GTX 1060 6GB
2023-12-27 15:59:09,884 | INFO | hilo : Exeucting job: MODEL normal | DATASET imagenet | KERNEL none
2023-12-27 16:08:35,927 | INFO | hilo : Epoch  23/200 | Accuracy:   1.5625 | Loss:   4.0530
2023-12-27 16:09:00,264 | INFO | hilo : Epoch  24/200 | Accuracy:   0.5208 | Loss:   3.9700
2023-12-27 16:09:24,606 | INFO | hilo : Epoch  25/200 | Accuracy:   1.5625 | Loss:   4.1763
2023-12-27 16:09:49,042 | INFO | hilo : Epoch  26/200 | Accuracy:   1.5625 | Loss:   3.9541
2023-12-27 16:10:13,386 | INFO | hilo : Epoch  27/200 | Accuracy:   1.5625 | Loss:   4.0164
2023-12-27 16:10:37,743 | INFO | hilo : Epoch  28/200 | Accuracy:   0.5208 | Loss:   4.1003
2023-12-27 16:11:02,034 | INFO | hilo : Epoch  29/200 | Accuracy:   0.7812 | Loss:   3.8475
2023-12-27 16:11:26,369 | INFO | hilo : Epoch  30/200 | Accuracy:   0.6293 | Loss:   3.4364
2023-12-27 16:11:50,751 | INFO | hilo : Epoch  31/200 | Accuracy:   1.5625 | Loss:   2.6377
2023-12-27 16:12:15,040 | INFO | hilo : Epoch  32/200 | Accuracy:   1.5625 | Loss:   2.9243
2023-12-27 16:12:39,341 | INFO | hilo : Epoch  33/200 | Accuracy:   0.7812 | Loss:   2.3035
2023-12-27 16:13:03,649 | INFO | hilo : Epoch  34/200 | Accuracy:   1.3672 | Loss:   2.3267
2023-12-27 16:13:27,958 | INFO | hilo : Epoch  35/200 | Accuracy:   1.1719 | Loss:   2.2693
2023-12-27 16:13:52,293 | INFO | hilo : Epoch  36/200 | Accuracy:   1.5625 | Loss:   2.1422
2023-12-27 16:14:16,578 | INFO | hilo : Epoch  37/200 | Accuracy:   1.0417 | Loss:   1.5428
2023-12-27 16:14:40,963 | INFO | hilo : Epoch  38/200 | Accuracy:   0.4395 | Loss:   1.4703
2023-12-27 16:15:05,288 | INFO | hilo : Epoch  39/200 | Accuracy:   0.9375 | Loss:   1.3832
2023-12-27 16:15:29,653 | INFO | hilo : Epoch  40/200 | Accuracy:   0.4808 | Loss:   1.5491
2023-12-27 16:15:54,104 | INFO | hilo : Epoch  41/200 | Accuracy:   1.5625 | Loss:   1.3759
2023-12-27 16:16:18,435 | INFO | hilo : Epoch  42/200 | Accuracy:   1.5625 | Loss:   1.3309
2023-12-27 16:16:42,702 | INFO | hilo : Epoch  43/200 | Accuracy:   1.5625 | Loss:   1.3945
2023-12-27 16:17:07,010 | INFO | hilo : Epoch  44/200 | Accuracy:   0.7812 | Loss:   0.8442
2023-12-27 16:17:31,335 | INFO | hilo : Epoch  45/200 | Accuracy:   3.1250 | Loss:   0.9213
2023-12-27 16:17:55,618 | INFO | hilo : Epoch  46/200 | Accuracy:   3.1250 | Loss:   0.9397
2023-12-27 16:18:19,923 | INFO | hilo : Epoch  47/200 | Accuracy:   1.5625 | Loss:   1.0540
2023-12-27 16:18:44,188 | INFO | hilo : Epoch  48/200 | Accuracy:   1.2153 | Loss:   1.1995
2023-12-27 16:19:08,520 | INFO | hilo : Epoch  49/200 | Accuracy:   1.0417 | Loss:   1.2034
2023-12-27 16:19:32,876 | INFO | hilo : Epoch  50/200 | Accuracy:   0.7812 | Loss:   0.6212
2023-12-27 16:19:57,154 | INFO | hilo : Epoch  51/200 | Accuracy:   1.0417 | Loss:   0.8739
2023-12-27 16:20:21,503 | INFO | hilo : Epoch  52/200 | Accuracy:   1.0417 | Loss:   0.8305
2023-12-27 16:20:45,874 | INFO | hilo : Epoch  53/200 | Accuracy:   1.5625 | Loss:   0.7897
2023-12-27 16:21:10,230 | INFO | hilo : Epoch  54/200 | Accuracy:   3.1250 | Loss:   0.8876
2023-12-27 16:21:34,568 | INFO | hilo : Epoch  55/200 | Accuracy:   1.5625 | Loss:   0.8268
2023-12-27 16:21:58,962 | INFO | hilo : Epoch  56/200 | Accuracy:   0.7812 | Loss:   0.5618
2023-12-27 16:22:23,247 | INFO | hilo : Epoch  57/200 | Accuracy:   0.7812 | Loss:   0.5651
2023-12-27 16:22:47,602 | INFO | hilo : Epoch  58/200 | Accuracy:   1.5625 | Loss:   0.6639
2023-12-27 16:23:11,929 | INFO | hilo : Epoch  59/200 | Accuracy:   0.9375 | Loss:   0.5108
2023-12-27 16:23:36,239 | INFO | hilo : Epoch  60/200 | Accuracy:   1.5625 | Loss:   0.0996
2023-12-27 16:24:00,538 | INFO | hilo : Epoch  61/200 | Accuracy:   0.6373 | Loss:   0.0314
2023-12-27 16:24:24,850 | INFO | hilo : Epoch  62/200 | Accuracy:   0.9115 | Loss:   0.0145
2023-12-27 16:24:49,155 | INFO | hilo : Epoch  63/200 | Accuracy:   2.3438 | Loss:   0.0130
2023-12-27 16:25:13,473 | INFO | hilo : Epoch  64/200 | Accuracy:   1.1719 | Loss:   0.0094
2023-12-27 16:25:37,726 | INFO | hilo : Epoch  65/200 | Accuracy:   1.0417 | Loss:   0.0130
2023-12-27 16:26:01,989 | INFO | hilo : Epoch  66/200 | Accuracy:   1.5625 | Loss:   0.0133
2023-12-27 16:26:26,228 | INFO | hilo : Epoch  67/200 | Accuracy:   1.5625 | Loss:   0.0105
2023-12-27 16:26:50,521 | INFO | hilo : Epoch  68/200 | Accuracy:   1.5625 | Loss:   0.0121
2023-12-27 16:27:14,772 | INFO | hilo : Epoch  69/200 | Accuracy:   1.5625 | Loss:   0.0112
2023-12-27 16:27:39,072 | INFO | hilo : Epoch  70/200 | Accuracy:   1.5625 | Loss:   0.0119
2023-12-27 16:28:03,354 | INFO | hilo : Epoch  71/200 | Accuracy:   0.6944 | Loss:   0.0123
2023-12-27 16:28:27,687 | INFO | hilo : Epoch  72/200 | Accuracy:   0.9766 | Loss:   0.0157
2023-12-27 16:28:51,917 | INFO | hilo : Epoch  73/200 | Accuracy:   1.5625 | Loss:   0.0141
2023-12-27 16:29:16,213 | INFO | hilo : Epoch  74/200 | Accuracy:   1.0417 | Loss:   0.0183
2023-12-27 16:29:40,463 | INFO | hilo : Epoch  75/200 | Accuracy:   1.5625 | Loss:   0.0136
2023-12-27 16:30:04,790 | INFO | hilo : Epoch  76/200 | Accuracy:   1.5625 | Loss:   0.0180
2023-12-27 16:30:29,098 | INFO | hilo : Epoch  77/200 | Accuracy:   1.5625 | Loss:   0.0164
2023-12-27 16:30:53,397 | INFO | hilo : Epoch  78/200 | Accuracy:   0.7018 | Loss:   0.0140
2023-12-27 16:31:17,690 | INFO | hilo : Epoch  79/200 | Accuracy:   0.7812 | Loss:   0.0201
2023-12-27 16:31:42,072 | INFO | hilo : Epoch  80/200 | Accuracy:   1.5625 | Loss:   0.0102
2023-12-27 16:32:06,514 | INFO | hilo : Epoch  81/200 | Accuracy:   1.5625 | Loss:   0.0642
2023-12-27 16:32:30,837 | INFO | hilo : Epoch  82/200 | Accuracy:   1.0417 | Loss:   0.0171
2023-12-27 16:32:55,187 | INFO | hilo : Epoch  83/200 | Accuracy:   1.5625 | Loss:   0.0204
2023-12-27 16:33:19,475 | INFO | hilo : Epoch  84/200 | Accuracy:   1.5625 | Loss:   0.0210
2023-12-27 16:33:43,839 | INFO | hilo : Epoch  85/200 | Accuracy:   1.5625 | Loss:   0.0149
2023-12-27 16:34:08,236 | INFO | hilo : Epoch  86/200 | Accuracy:   0.9766 | Loss:   0.0170
2023-12-27 16:34:32,559 | INFO | hilo : Epoch  87/200 | Accuracy:   1.5625 | Loss:   0.0158
2023-12-27 16:34:56,957 | INFO | hilo : Epoch  88/200 | Accuracy:   1.5625 | Loss:   0.0174
2023-12-27 16:35:21,234 | INFO | hilo : Epoch  89/200 | Accuracy:   0.8929 | Loss:   0.0259
2023-12-27 16:35:45,551 | INFO | hilo : Epoch  90/200 | Accuracy:   1.2019 | Loss:   0.0180
2023-12-27 16:36:09,897 | INFO | hilo : Epoch  91/200 | Accuracy:   0.7179 | Loss:   0.0182
2023-12-27 16:36:34,233 | INFO | hilo : Epoch  92/200 | Accuracy:   1.1161 | Loss:   0.0363
2023-12-27 16:36:58,563 | INFO | hilo : Epoch  93/200 | Accuracy:   3.1250 | Loss:   0.0143
2023-12-27 16:37:22,862 | INFO | hilo : Epoch  94/200 | Accuracy:   0.7223 | Loss:   0.0199
2023-12-27 16:37:47,298 | INFO | hilo : Epoch  95/200 | Accuracy:   1.5625 | Loss:   0.0206
2023-12-27 16:38:11,647 | INFO | hilo : Epoch  96/200 | Accuracy:   1.0417 | Loss:   0.0133
2023-12-27 16:38:35,978 | INFO | hilo : Epoch  97/200 | Accuracy:   1.5625 | Loss:   0.0204
2023-12-27 16:39:00,298 | INFO | hilo : Epoch  98/200 | Accuracy:   3.1250 | Loss:   0.0219
2023-12-27 16:39:24,686 | INFO | hilo : Epoch  99/200 | Accuracy:   0.8594 | Loss:   0.0180
2023-12-27 16:39:48,982 | INFO | hilo : Epoch 100/200 | Accuracy:   0.8049 | Loss:   0.0210
2023-12-27 16:40:13,249 | INFO | hilo : Epoch 101/200 | Accuracy:   3.1250 | Loss:   0.0151
2023-12-27 16:40:37,526 | INFO | hilo : Epoch 102/200 | Accuracy:   1.5625 | Loss:   0.0223
2023-12-27 16:41:01,876 | INFO | hilo : Epoch 103/200 | Accuracy:   0.6615 | Loss:   0.0200
2023-12-27 16:41:26,297 | INFO | hilo : Epoch 104/200 | Accuracy:   0.8523 | Loss:   0.0194
2023-12-27 16:41:50,701 | INFO | hilo : Epoch 105/200 | Accuracy:   1.5625 | Loss:   0.0188
2023-12-27 16:42:15,148 | INFO | hilo : Epoch 106/200 | Accuracy:   0.7812 | Loss:   0.0171
2023-12-27 16:42:39,507 | INFO | hilo : Epoch 107/200 | Accuracy:   0.7812 | Loss:   0.0238
2023-12-27 16:43:03,892 | INFO | hilo : Epoch 108/200 | Accuracy:   0.8594 | Loss:   0.0172
2023-12-27 16:43:28,375 | INFO | hilo : Epoch 109/200 | Accuracy:   1.5625 | Loss:   0.0143
2023-12-27 16:43:52,971 | INFO | hilo : Epoch 110/200 | Accuracy:   0.6886 | Loss:   0.0233
2023-12-27 16:44:17,524 | INFO | hilo : Epoch 111/200 | Accuracy:   0.9511 | Loss:   0.0216
2023-12-27 16:44:42,107 | INFO | hilo : Epoch 112/200 | Accuracy:   0.6384 | Loss:   0.0249
2023-12-27 16:45:06,632 | INFO | hilo : Epoch 113/200 | Accuracy:   1.5625 | Loss:   0.0129
2023-12-27 16:45:31,150 | INFO | hilo : Epoch 114/200 | Accuracy:   0.7812 | Loss:   0.0174
2023-12-27 16:45:55,724 | INFO | hilo : Epoch 115/200 | Accuracy:   1.0417 | Loss:   0.0391
2023-12-27 16:46:20,272 | INFO | hilo : Epoch 116/200 | Accuracy:   0.6448 | Loss:   0.0214
2023-12-27 16:46:44,836 | INFO | hilo : Epoch 117/200 | Accuracy:   1.5625 | Loss:   0.0211
2023-12-27 16:47:09,330 | INFO | hilo : Epoch 118/200 | Accuracy:   1.5625 | Loss:   0.0154
2023-12-27 16:47:33,724 | INFO | hilo : Epoch 119/200 | Accuracy:   0.8272 | Loss:   0.0204
2023-12-27 16:47:58,161 | INFO | hilo : Epoch 120/200 | Accuracy:   0.7812 | Loss:   0.0171
2023-12-27 16:48:22,725 | INFO | hilo : Epoch 121/200 | Accuracy:   1.5625 | Loss:   0.0178
2023-12-27 16:48:47,229 | INFO | hilo : Epoch 122/200 | Accuracy:   0.8523 | Loss:   0.0193
2023-12-27 16:49:11,662 | INFO | hilo : Epoch 123/200 | Accuracy:   1.5625 | Loss:   0.0181
2023-12-27 16:49:36,201 | INFO | hilo : Epoch 124/200 | Accuracy:   0.7812 | Loss:   0.0274
2023-12-27 16:50:00,791 | INFO | hilo : Epoch 125/200 | Accuracy:   3.1250 | Loss:   0.0182
2023-12-27 16:50:25,294 | INFO | hilo : Epoch 126/200 | Accuracy:   0.7812 | Loss:   0.0202
2023-12-27 16:50:49,725 | INFO | hilo : Epoch 127/200 | Accuracy:   0.6611 | Loss:   0.0192
2023-12-27 16:51:14,324 | INFO | hilo : Epoch 128/200 | Accuracy:   1.5625 | Loss:   0.0223
2023-12-27 16:51:38,982 | INFO | hilo : Epoch 129/200 | Accuracy:   1.5625 | Loss:   0.0217
2023-12-27 16:52:03,654 | INFO | hilo : Epoch 130/200 | Accuracy:   2.0833 | Loss:   0.0217
2023-12-27 16:52:28,294 | INFO | hilo : Epoch 131/200 | Accuracy:   1.5625 | Loss:   0.0169
2023-12-27 16:52:52,965 | INFO | hilo : Epoch 132/200 | Accuracy:   0.9375 | Loss:   0.0169
2023-12-27 16:53:17,639 | INFO | hilo : Epoch 133/200 | Accuracy:   1.5625 | Loss:   0.0212
2023-12-27 16:53:42,312 | INFO | hilo : Epoch 134/200 | Accuracy:   1.0417 | Loss:   0.0236
2023-12-27 16:54:06,970 | INFO | hilo : Epoch 135/200 | Accuracy:   0.7812 | Loss:   0.0208
2023-12-27 16:54:31,658 | INFO | hilo : Epoch 136/200 | Accuracy:   1.1719 | Loss:   0.0410
2023-12-27 16:54:56,366 | INFO | hilo : Epoch 137/200 | Accuracy:   0.8464 | Loss:   0.0182
2023-12-27 16:55:20,985 | INFO | hilo : Epoch 138/200 | Accuracy:   0.9115 | Loss:   0.0274
2023-12-27 16:55:45,537 | INFO | hilo : Epoch 139/200 | Accuracy:   3.1250 | Loss:   0.0199
2023-12-27 16:56:10,282 | INFO | hilo : Epoch 140/200 | Accuracy:   1.0417 | Loss:   0.0215
2023-12-27 16:56:34,864 | INFO | hilo : Epoch 141/200 | Accuracy:   1.1719 | Loss:   0.0139
2023-12-27 16:56:59,675 | INFO | hilo : Epoch 142/200 | Accuracy:   1.5625 | Loss:   0.0235
2023-12-27 16:57:24,249 | INFO | hilo : Epoch 143/200 | Accuracy:   1.1719 | Loss:   0.0226
2023-12-27 16:57:48,852 | INFO | hilo : Epoch 144/200 | Accuracy:   0.9615 | Loss:   0.0209
2023-12-27 16:58:13,445 | INFO | hilo : Epoch 145/200 | Accuracy:   1.2500 | Loss:   0.0191
2023-12-27 16:58:38,103 | INFO | hilo : Epoch 146/200 | Accuracy:   1.0417 | Loss:   0.0203
2023-12-27 16:59:02,799 | INFO | hilo : Epoch 147/200 | Accuracy:   1.5625 | Loss:   0.0228
2023-12-27 16:59:27,432 | INFO | hilo : Epoch 148/200 | Accuracy:   1.5625 | Loss:   0.0196
2023-12-27 16:59:51,949 | INFO | hilo : Epoch 149/200 | Accuracy:   3.1250 | Loss:   0.0252
2023-12-27 17:00:16,547 | INFO | hilo : Epoch 150/200 | Accuracy:   0.6560 | Loss:   0.0210
2023-12-27 17:00:40,971 | INFO | hilo : Epoch 151/200 | Accuracy:   1.0938 | Loss:   0.0195
2023-12-27 17:01:05,528 | INFO | hilo : Epoch 152/200 | Accuracy:   0.7031 | Loss:   0.0194
2023-12-27 17:01:30,302 | INFO | hilo : Epoch 153/200 | Accuracy:   3.1250 | Loss:   0.0191
2023-12-27 17:01:54,835 | INFO | hilo : Epoch 154/200 | Accuracy:   0.6825 | Loss:   0.0188
2023-12-27 17:02:19,375 | INFO | hilo : Epoch 155/200 | Accuracy:   0.9549 | Loss:   0.0201
2023-12-27 17:02:44,160 | INFO | hilo : Epoch 156/200 | Accuracy:   1.5625 | Loss:   0.0195
2023-12-27 17:03:08,856 | INFO | hilo : Epoch 157/200 | Accuracy:   1.0190 | Loss:   0.0237
2023-12-27 17:03:33,504 | INFO | hilo : Epoch 158/200 | Accuracy:   0.6930 | Loss:   0.0227
2023-12-27 17:03:58,189 | INFO | hilo : Epoch 159/200 | Accuracy:   1.5625 | Loss:   0.0237
2023-12-27 17:04:22,907 | INFO | hilo : Epoch 160/200 | Accuracy:   1.1364 | Loss:   0.0252
2023-12-27 17:04:47,622 | INFO | hilo : Epoch 161/200 | Accuracy:   0.6479 | Loss:   0.0242
2023-12-27 17:05:12,303 | INFO | hilo : Epoch 162/200 | Accuracy:   0.8681 | Loss:   0.0232
2023-12-27 17:05:36,952 | INFO | hilo : Epoch 163/200 | Accuracy:   1.5625 | Loss:   0.0185
2023-12-27 17:06:01,569 | INFO | hilo : Epoch 164/200 | Accuracy:   1.1364 | Loss:   0.0202
2023-12-27 17:06:26,224 | INFO | hilo : Epoch 165/200 | Accuracy:   0.6818 | Loss:   0.0172
2023-12-27 17:06:50,713 | INFO | hilo : Epoch 166/200 | Accuracy:   0.7500 | Loss:   0.0280
2023-12-27 17:07:15,269 | INFO | hilo : Epoch 167/200 | Accuracy:   0.5909 | Loss:   0.0152
2023-12-27 17:07:39,837 | INFO | hilo : Epoch 168/200 | Accuracy:   0.7812 | Loss:   0.0251
2023-12-27 17:08:04,390 | INFO | hilo : Epoch 169/200 | Accuracy:   0.6525 | Loss:   0.0246
2023-12-27 17:08:29,007 | INFO | hilo : Epoch 170/200 | Accuracy:   1.5625 | Loss:   0.0193
2023-12-27 17:08:53,767 | INFO | hilo : Epoch 171/200 | Accuracy:   0.6457 | Loss:   0.0204
2023-12-27 17:09:18,515 | INFO | hilo : Epoch 172/200 | Accuracy:   0.6319 | Loss:   0.0204
2023-12-27 17:09:43,168 | INFO | hilo : Epoch 173/200 | Accuracy:   0.6479 | Loss:   0.0268
2023-12-27 17:10:07,807 | INFO | hilo : Epoch 174/200 | Accuracy:   0.5974 | Loss:   0.0207
2023-12-27 17:10:32,485 | INFO | hilo : Epoch 175/200 | Accuracy:   0.7812 | Loss:   0.0208
2023-12-27 17:10:57,238 | INFO | hilo : Epoch 176/200 | Accuracy:   1.5625 | Loss:   0.0256
2023-12-27 17:11:21,943 | INFO | hilo : Epoch 177/200 | Accuracy:   3.1250 | Loss:   0.0189
2023-12-27 17:11:46,640 | INFO | hilo : Epoch 178/200 | Accuracy:   0.5977 | Loss:   0.0257
2023-12-27 17:12:11,466 | INFO | hilo : Epoch 179/200 | Accuracy:   0.7812 | Loss:   0.0197
2023-12-27 17:12:36,109 | INFO | hilo : Epoch 180/200 | Accuracy:   0.7812 | Loss:   0.0237
2023-12-27 17:13:00,676 | INFO | hilo : Epoch 181/200 | Accuracy:   1.5625 | Loss:   0.0254
2023-12-27 17:13:25,244 | INFO | hilo : Epoch 182/200 | Accuracy:   1.5625 | Loss:   0.0277
2023-12-27 17:13:50,305 | INFO | hilo : Epoch 183/200 | Accuracy:   0.8681 | Loss:   0.0174
2023-12-27 17:14:15,084 | INFO | hilo : Epoch 184/200 | Accuracy:   0.7812 | Loss:   0.0166
2023-12-27 17:14:39,648 | INFO | hilo : Epoch 185/200 | Accuracy:   1.5625 | Loss:   0.0248
2023-12-27 17:15:04,253 | INFO | hilo : Epoch 186/200 | Accuracy:   3.1250 | Loss:   0.0252
2023-12-27 17:15:28,776 | INFO | hilo : Epoch 187/200 | Accuracy:   0.9375 | Loss:   0.0257
2023-12-27 17:15:53,309 | INFO | hilo : Epoch 188/200 | Accuracy:   1.5625 | Loss:   0.0264
2023-12-27 17:16:18,178 | INFO | hilo : Epoch 189/200 | Accuracy:   0.7812 | Loss:   0.0213
2023-12-27 17:16:43,250 | INFO | hilo : Epoch 190/200 | Accuracy:   0.9766 | Loss:   0.0239
2023-12-27 17:17:07,779 | INFO | hilo : Epoch 191/200 | Accuracy:   0.5807 | Loss:   0.0257
2023-12-27 17:17:32,766 | INFO | hilo : Epoch 192/200 | Accuracy:   1.5625 | Loss:   0.0200
2023-12-27 17:17:57,796 | INFO | hilo : Epoch 193/200 | Accuracy:   1.5625 | Loss:   0.0209
2023-12-27 17:18:23,470 | INFO | hilo : Epoch 194/200 | Accuracy:   0.6148 | Loss:   0.0204
2023-12-27 17:18:48,547 | INFO | hilo : Epoch 195/200 | Accuracy:   0.7031 | Loss:   0.0221
2023-12-27 17:19:13,892 | INFO | hilo : Epoch 196/200 | Accuracy:   1.5625 | Loss:   0.0245
2023-12-27 17:19:38,957 | INFO | hilo : Epoch 197/200 | Accuracy:   1.5625 | Loss:   0.0252
2023-12-27 17:20:04,419 | INFO | hilo : Epoch 198/200 | Accuracy:   1.5625 | Loss:   0.0260
2023-12-27 17:20:29,840 | INFO | hilo : Epoch 199/200 | Accuracy:   0.7812 | Loss:   0.0221
2023-12-27 17:20:54,915 | INFO | hilo : Epoch 200/200 | Accuracy:   1.1719 | Loss:   0.0221
2023-12-27 17:20:54,915 | INFO | hilo : Commencing testing phase...
2023-12-27 17:20:57,392 | INFO | hilo : Test Accuracy: 0.57
2023-12-27 17:20:57,393 | INFO | hilo : Best accuracy of 4.6875% @ epoch 4
2023-12-27 17:20:57,393 | INFO | hilo : Recording job results in output/results.csv
2023-12-27 17:20:57,398 | INFO | hilo : Saving training report to output/normal/imagenet/None/20231227_155906//training_report.csv
2023-12-27 17:20:57,399 | INFO | hilo : Saving accuracy graph to output/normal/imagenet/None/20231227_155906//training_graph.jpg
2023-12-27 17:20:57,575 | INFO | hilo.normal-cnn : Saving model layer data to output/normal/imagenet/None/20231227_155906//model_layers.csv
2023-12-27 17:21:00,163 | INFO | hilo : Job complete: MODEL normal | DATASET imagenet | KERNEL none
2023-12-27 17:21:00,164 | INFO | hilo : Exiting...
