Epoch,Accuracy,Loss
1.0,36.72,1.7954379320144653
2.0,43.12,1.833591103553772
3.0,44.01,1.4683805704116821
4.0,39.32,1.809378743171692
5.0,42.19,1.5576995611190796
6.0,40.23,1.8214465379714966
7.0,45.7,1.2865924835205078
8.0,51.12,1.219420313835144
9.0,54.69,1.4058059453964233
10.0,50.0,1.6707295179367065
11.0,47.3,1.3930017948150635
12.0,48.12,1.5410258769989014
13.0,57.81,1.3233411312103271
14.0,54.72,1.6494327783584595
15.0,55.47,1.512677550315857
16.0,49.81,1.322214126586914
17.0,60.49,1.47880220413208
18.0,54.69,1.5330461263656616
19.0,56.77,1.4860684871673584
20.0,64.06,1.08975350856781
21.0,53.91,1.2722936868667603
22.0,65.62,1.2943129539489746
23.0,58.85,1.4463738203048706
24.0,56.72,1.3947731256484985
25.0,54.31,1.3919724225997925
26.0,58.89,1.0662667751312256
27.0,65.62,1.2959606647491455
28.0,59.38,1.488135814666748
29.0,55.02,1.4454821348190308
30.0,67.88,0.8127138614654541
31.0,72.3,0.9798306226730347
32.0,73.54,0.6982109546661377
33.0,76.56,0.7530612945556641
34.0,73.6,0.6913033723831177
35.0,78.91,0.9771263003349304
36.0,74.82,0.5606069564819336
37.0,76.79,0.7230615019798279
38.0,76.43,0.5824832320213318
39.0,76.56,0.5747250318527222
40.0,90.62,0.6119321584701538
41.0,80.73,0.6247261762619019
42.0,79.69,0.5452180504798889
43.0,78.12,0.3417821228504181
44.0,84.38,0.5188112854957581
45.0,81.25,0.6758145093917847
46.0,79.69,0.6657716631889343
47.0,80.47,0.5653442740440369
48.0,79.69,0.4293871819972992
49.0,81.25,0.32863539457321167
50.0,78.12,0.7166146636009216
51.0,81.25,0.44986802339553833
52.0,78.82,0.45748236775398254
53.0,84.38,0.5066269636154175
54.0,78.12,0.4575444459915161
55.0,87.5,0.42408278584480286
56.0,78.12,0.433074027299881
57.0,78.91,0.4051051139831543
58.0,78.91,0.43706756830215454
59.0,80.86,0.34803029894828796
60.0,78.12,0.44601675868034363
61.0,81.25,0.2507646083831787
62.0,82.81,0.3188633918762207
63.0,79.22,0.34635910391807556
64.0,89.06,0.12364518642425537
65.0,80.21,0.1812126487493515
66.0,81.03,0.42019277811050415
67.0,82.03,0.11860327422618866
68.0,81.25,0.34517207741737366
69.0,88.28,0.2089882493019104
70.0,83.33,0.07024012506008148
71.0,79.28,0.2515157461166382
72.0,80.08,0.2001245617866516
73.0,81.25,0.08580052852630615
74.0,79.69,0.25036752223968506
75.0,80.73,0.25295722484588623
76.0,78.12,0.27064183354377747
77.0,84.38,0.20117098093032837
78.0,85.94,0.2238776832818985
79.0,81.25,0.1528160125017166
80.0,85.94,0.274036705493927
81.0,87.5,0.08238601684570312
82.0,78.79,0.2551160454750061
83.0,85.94,0.35313931107521057
84.0,79.77,0.12733525037765503
85.0,79.08,0.24650101363658905
86.0,78.95,0.1865197718143463
87.0,81.64,0.11160639673471451
88.0,81.25,0.11028001457452774
89.0,79.87,0.0795765221118927
90.0,78.93,0.1183694526553154
91.0,87.5,0.13802485167980194
92.0,83.59,0.13921713829040527
93.0,81.15,0.12257341295480728
94.0,80.42,0.09734713286161423
95.0,87.5,0.16726170480251312
96.0,79.69,0.17338718473911285
97.0,79.95,0.1366841197013855
98.0,85.94,0.12536461651325226
99.0,87.5,0.1336323618888855
100.0,78.46,0.1376582384109497
101.0,79.43,0.10365496575832367
102.0,84.38,0.13849294185638428
103.0,78.39,0.29357126355171204
104.0,76.88,0.3050750195980072
105.0,84.38,0.14594697952270508
106.0,83.85,0.1510966718196869
107.0,81.25,0.1412399411201477
108.0,78.65,0.29482021927833557
109.0,81.56,0.2470051348209381
110.0,76.88,0.2630261480808258
111.0,82.81,0.1714799851179123
112.0,81.25,0.05133318901062012
113.0,90.62,0.16125397384166718
114.0,79.15,0.16240042448043823
115.0,80.8,0.08725135773420334
116.0,80.47,0.11008258163928986
117.0,89.06,0.10000308603048325
118.0,79.69,0.07596128433942795
119.0,79.72,0.12294082343578339
120.0,82.81,0.04677973687648773
121.0,80.86,0.09542795270681381
122.0,82.29,0.16412955522537231
123.0,82.81,0.10850360244512558
124.0,79.17,0.12365064769983292
125.0,80.05,0.04806094989180565
126.0,82.81,0.06582195311784744
127.0,80.36,0.05815228819847107
128.0,80.38,0.10147164762020111
129.0,84.38,0.10489195585250854
