,Epoch,Accuracy,Loss
0,1.0,45.3125,1.8378
1,2.0,46.875,1.652
2,3.0,42.5045,1.2845
3,4.0,44.9013,1.3743
4,5.0,42.9688,1.5273
5,6.0,49.7917,1.3154
6,7.0,46.875,1.1466
7,8.0,57.8125,1.1587
8,9.0,54.6875,1.1224
9,10.0,58.5938,1.2979
10,11.0,58.5938,0.9254
11,12.0,47.5236,1.3185
12,13.0,53.9976,1.1567
13,14.0,49.2188,1.0885
14,15.0,48.1855,1.3348
15,16.0,49.1211,1.2439
16,17.0,56.25,1.1406
17,18.0,54.4271,1.0058
18,19.0,52.0647,1.0287
19,20.0,58.875,0.9853
20,21.0,48.0215,1.1285
21,22.0,62.5,1.1552
22,23.0,62.9808,0.804
23,24.0,58.0729,1.1986
24,25.0,43.75,0.9474
25,26.0,65.8482,1.1559
26,27.0,58.8763,1.1006
27,28.0,51.25,1.2152
28,29.0,42.6042,1.0371
29,30.0,79.6875,0.8356
30,31.0,84.375,0.4935
31,32.0,81.25,0.5044
32,33.0,72.1875,0.928
33,34.0,80.2734,0.6099
34,35.0,79.9913,0.4239
35,36.0,83.125,0.6217
36,37.0,80.2632,0.5876
37,38.0,81.25,0.6792
38,39.0,81.5341,0.8254
39,40.0,82.8125,0.3266
40,41.0,79.6875,0.5738
41,42.0,81.1012,0.4867
42,43.0,81.5104,0.5251
43,44.0,83.5938,0.3223
44,45.0,80.0781,0.5373
45,46.0,81.6406,0.4564
46,47.0,81.25,0.3794
47,48.0,84.375,0.3199
48,49.0,85.9375,0.3642
49,50.0,75.0,0.4771
50,51.0,80.3571,0.3461
51,52.0,78.125,0.3605
52,53.0,79.0365,0.4701
53,54.0,85.1562,0.4317
54,55.0,82.2917,0.27
55,56.0,81.25,0.4238
56,57.0,77.9514,0.3466
57,58.0,82.8125,0.4007
58,59.0,85.9375,0.3517
59,60.0,88.2133,0.0819
60,61.0,87.5568,0.1962
61,62.0,87.9289,0.1143
62,63.0,90.625,0.0223
63,64.0,89.6577,0.0431
64,65.0,87.3463,0.0531
65,66.0,88.4943,0.0226
66,67.0,88.8021,0.0212
67,68.0,90.625,0.0563
68,69.0,89.0625,0.0733
69,70.0,88.2812,0.0159
70,71.0,92.1875,0.039
71,72.0,89.0625,0.0185
72,73.0,87.8906,0.0282
73,74.0,90.625,0.0143
74,75.0,92.5781,0.0047
75,76.0,89.5833,0.0451
76,77.0,87.9464,0.0118
77,78.0,92.1875,0.0112
78,79.0,87.5,0.0806
79,80.0,89.0625,0.0094
80,81.0,89.0625,0.0072
81,82.0,98.4375,0.0097
82,83.0,89.0625,0.0104
83,84.0,87.0147,0.0059
84,85.0,87.5,0.0225
85,86.0,85.4167,0.0177
86,87.0,86.7188,0.0181
87,88.0,88.2812,0.0073
88,89.0,86.7708,0.0184
89,90.0,87.2917,0.0041
90,91.0,91.1458,0.0071
91,92.0,88.0208,0.0098
92,93.0,89.0625,0.0053
93,94.0,88.5417,0.0158
94,95.0,93.75,0.0036
95,96.0,90.625,0.0345
96,97.0,89.0625,0.0483
97,98.0,89.5833,0.0043
98,99.0,88.125,0.0025
99,100.0,89.8438,0.0037
100,101.0,87.5411,0.006
101,102.0,89.0625,0.0028
102,103.0,87.2243,0.0162
103,104.0,92.9688,0.0023
104,105.0,89.8438,0.0052
105,106.0,87.0949,0.0061
106,107.0,87.6562,0.0082
107,108.0,89.0625,0.0024
108,109.0,92.1875,0.0689
109,110.0,87.7841,0.007
110,111.0,88.5417,0.0061
111,112.0,89.4531,0.004
112,113.0,92.1875,0.0025
113,114.0,93.75,0.0026
114,115.0,87.1492,0.0048
115,116.0,88.1944,0.0092
116,117.0,87.466,0.0032
117,118.0,93.75,0.0069
118,119.0,89.0625,0.0039
119,120.0,89.0625,0.0026
120,121.0,87.7604,0.0022
121,122.0,93.75,0.0038
122,123.0,92.1875,0.0052
123,124.0,90.625,0.0024
124,125.0,92.1875,0.0036
125,126.0,96.875,0.0129
126,127.0,92.1875,0.0039
127,128.0,96.875,0.0023
128,129.0,98.4375,0.0059
129,130.0,89.0625,0.0312
130,131.0,87.9464,0.0019
131,132.0,85.4977,0.0215
132,133.0,93.75,0.0052
133,134.0,89.8438,0.0051
134,135.0,88.2812,0.0045
135,136.0,93.75,0.003
136,137.0,90.2344,0.002
137,138.0,92.9688,0.0405
138,139.0,87.359,0.0019
139,140.0,87.7344,0.0041
140,141.0,88.4375,0.0053
141,142.0,91.4062,0.0032
142,143.0,88.6719,0.0099
143,144.0,88.75,0.0021
144,145.0,87.0312,0.004
145,146.0,85.2325,0.0238
146,147.0,87.0964,0.0062
147,148.0,92.9688,0.0028
148,149.0,87.4578,0.008
149,150.0,86.4224,0.0067
150,151.0,86.5916,0.0134
151,152.0,92.9688,0.005
152,153.0,89.0625,0.0023
153,154.0,90.625,0.002
154,155.0,89.0625,0.0126
155,156.0,89.8438,0.0023
156,157.0,87.5,0.0027
157,158.0,91.1458,0.0054
158,159.0,93.75,0.0034
159,160.0,85.9375,0.026
160,161.0,89.0625,0.0019
161,162.0,89.0625,0.0022
162,163.0,91.6667,0.0027
163,164.0,92.1875,0.0053
164,165.0,87.6562,0.003
165,166.0,90.625,0.0035
166,167.0,89.6875,0.015
167,168.0,90.625,0.026
168,169.0,87.5,0.0019
169,170.0,90.625,0.0042
170,171.0,92.1875,0.0038
171,172.0,92.1875,0.031
172,173.0,89.0625,0.0021
173,174.0,87.5,0.0083
174,175.0,90.625,0.0028
175,176.0,85.1562,0.0394
176,177.0,89.0625,0.0036
177,178.0,93.75,0.0017
178,179.0,87.8906,0.0062
179,180.0,89.0625,0.0032
180,181.0,87.1528,0.0044
181,182.0,91.4062,0.003
