,Epoch,Accuracy,Loss
0,1.0,42.5781,1.6055
1,2.0,48.4375,1.3761
2,3.0,60.9375,1.4349
3,4.0,54.8177,1.3087
4,5.0,56.25,1.3303
5,6.0,61.6935,0.9243
6,7.0,71.875,1.1402
7,8.0,63.2812,0.8791
8,9.0,67.7083,1.3561
9,10.0,71.875,1.0784
10,11.0,67.1875,0.9604
11,12.0,65.625,1.2965
12,13.0,60.2983,1.4438
13,14.0,69.2708,1.0585
14,15.0,65.3846,0.7353
15,16.0,63.4115,1.1409
16,17.0,71.0938,0.865
17,18.0,66.375,0.8653
18,19.0,68.75,0.7679
19,20.0,73.4375,0.7892
20,21.0,76.5625,0.7338
21,22.0,74.2188,1.0304
22,23.0,73.4375,1.1919
23,24.0,73.4375,1.123
24,25.0,78.125,1.0879
25,26.0,65.9896,0.8954
26,27.0,66.6667,1.2001
27,28.0,67.4805,0.9293
28,29.0,62.5938,1.1547
29,30.0,78.4801,0.4613
30,31.0,81.25,0.4378
31,32.0,78.6659,0.5264
32,33.0,80.4688,0.4122
33,34.0,80.0223,0.258
34,35.0,81.25,0.4714
35,36.0,79.8203,0.478
36,37.0,81.0938,0.3789
37,38.0,82.0312,0.6482
38,39.0,82.8125,0.6509
39,40.0,84.375,0.2952
40,41.0,89.0625,0.4706
41,42.0,81.2645,0.4671
42,43.0,83.4375,0.2793
43,44.0,80.6791,0.4527
44,45.0,81.875,0.2886
45,46.0,84.5982,0.2517
46,47.0,80.0137,0.4799
47,48.0,83.5938,0.5065
48,49.0,85.9375,0.2659
49,50.0,85.9375,0.3263
50,51.0,83.2589,0.2131
51,52.0,82.8125,0.273
52,53.0,81.3237,0.3862
53,54.0,84.375,0.3864
54,55.0,87.5,0.6124
55,56.0,85.9375,0.2473
56,57.0,87.5,0.323
57,58.0,85.9375,0.3901
58,59.0,82.8125,0.3456
59,60.0,84.6788,0.248
60,61.0,83.5586,0.2776
61,62.0,87.5,0.1834
62,63.0,87.5,0.1577
63,64.0,82.11,0.3923
64,65.0,88.2812,0.2009
65,66.0,86.3932,0.2612
66,67.0,84.082,0.2108
67,68.0,89.0625,0.1141
68,69.0,85.1562,0.2594
69,70.0,85.9375,0.2016
70,71.0,85.9375,0.178
71,72.0,85.9375,0.1383
72,73.0,88.6719,0.2428
73,74.0,85.9375,0.226
74,75.0,86.25,0.1692
75,76.0,85.9375,0.2319
76,77.0,89.8438,0.1474
77,78.0,85.8567,0.1389
78,79.0,83.8104,0.178
79,80.0,84.2731,0.3004
80,81.0,84.8958,0.0861
81,82.0,86.3281,0.2278
