,Epoch,Accuracy,Loss
0,1.0,47.1875,1.2993
1,2.0,59.375,1.5086
2,3.0,48.5722,1.6834
3,4.0,47.5896,1.4371
4,5.0,52.4627,1.2256
5,6.0,59.375,1.4682
6,7.0,60.2431,1.1683
7,8.0,54.6875,1.258
8,9.0,53.6458,1.3911
9,10.0,62.5,1.3301
10,11.0,60.1815,1.361
11,12.0,62.8646,1.2841
12,13.0,57.8613,1.2117
13,14.0,67.1875,1.0601
14,15.0,67.1875,1.2132
15,16.0,60.9375,1.2603
16,17.0,62.6465,1.0987
17,18.0,65.483,1.2613
18,19.0,64.8438,1.1491
19,20.0,58.3955,1.5528
20,21.0,66.4062,1.1763
21,22.0,65.625,1.0565
22,23.0,65.2344,1.0259
23,24.0,60.0,1.2112
24,25.0,66.4062,1.2435
25,26.0,59.375,1.4439
26,27.0,64.4657,0.8173
27,28.0,71.0938,1.1497
28,29.0,79.6875,0.7955
29,30.0,75.7812,0.6937
30,31.0,76.7708,0.5742
31,32.0,84.375,0.4752
32,33.0,78.6458,0.5463
33,34.0,82.8125,0.4257
34,35.0,82.8125,0.3983
35,36.0,84.1146,0.4443
36,37.0,81.25,0.4908
37,38.0,82.8125,0.3103
38,39.0,82.6923,0.2824
39,40.0,81.7708,0.1258
40,41.0,82.0312,0.1533
41,42.0,83.5938,0.229
42,43.0,83.8542,0.2344
43,44.0,78.69,0.2996
44,45.0,84.0625,0.385
45,46.0,82.8125,0.3008
46,47.0,84.375,0.5754
47,48.0,83.3807,0.1342
48,49.0,85.9375,0.4153
49,50.0,85.9375,0.2486
50,51.0,87.5,0.173
51,52.0,82.3038,0.1227
52,53.0,80.5851,0.2067
53,54.0,82.8125,0.4057
54,55.0,83.0357,0.212
55,56.0,81.25,0.1439
56,57.0,83.0078,0.157
57,58.0,84.0909,0.1501
58,59.0,83.9844,0.1746
59,60.0,83.8542,0.1122
60,61.0,84.375,0.0856
61,62.0,90.625,0.0781
62,63.0,90.625,0.0361
63,64.0,83.5938,0.0762
64,65.0,85.9375,0.0364
65,66.0,81.9444,0.0236
66,67.0,86.7188,0.1146
67,68.0,84.375,0.047
68,69.0,83.5938,0.1183
69,70.0,83.5938,0.0392
70,71.0,82.4728,0.0241
71,72.0,85.9375,0.0428
72,73.0,84.1146,0.0427
73,74.0,82.0402,0.0237
74,75.0,85.9375,0.0241
75,76.0,82.9484,0.0317
76,77.0,85.9375,0.0155
77,78.0,83.3333,0.0133
78,79.0,84.375,0.1062
79,80.0,84.375,0.0072
80,81.0,83.0163,0.041
81,82.0,87.5,0.0486
82,83.0,91.4062,0.0074
83,84.0,84.375,0.0097
84,85.0,81.99,0.0524
85,86.0,86.3839,0.0115
86,87.0,83.5526,0.0335
87,88.0,81.729,0.045
88,89.0,84.375,0.0262
89,90.0,83.5069,0.0254
90,91.0,82.8125,0.0327
91,92.0,85.9375,0.0083
92,93.0,85.9375,0.0306
93,94.0,83.5938,0.0101
94,95.0,82.4653,0.0532
95,96.0,84.375,0.03
96,97.0,80.5556,0.0534
97,98.0,84.375,0.0238
98,99.0,85.9375,0.003
99,100.0,87.5,0.0252
100,101.0,84.375,0.0697
101,102.0,89.0625,0.0083
102,103.0,83.4173,0.0321
103,104.0,82.8125,0.0148
104,105.0,83.2031,0.0343
105,106.0,83.1455,0.0139
106,107.0,84.375,0.0069
107,108.0,85.0,0.0097
108,109.0,83.3203,0.0105
109,110.0,82.8125,0.0415
110,111.0,85.4167,0.0038
111,112.0,87.5,0.0237
112,113.0,84.8958,0.0125
113,114.0,85.9375,0.0127
114,115.0,84.375,0.0106
115,116.0,85.1562,0.0245
116,117.0,83.0357,0.0095
117,118.0,85.9375,0.0351
118,119.0,85.9375,0.0213
119,120.0,81.851,0.0568
120,121.0,84.6875,0.0282
121,122.0,83.9844,0.0519
122,123.0,82.6637,0.0236
123,124.0,88.75,0.0079
124,125.0,82.6562,0.01
125,126.0,85.9375,0.0503
126,127.0,82.2917,0.0497
127,128.0,84.375,0.0185
128,129.0,87.5,0.0066
129,130.0,81.881,0.0355
130,131.0,82.2,0.0222
131,132.0,82.8125,0.0117
132,133.0,92.1875,0.014
133,134.0,87.5,0.0499
134,135.0,85.9375,0.0073
135,136.0,84.375,0.0107
136,137.0,85.1562,0.024
137,138.0,83.5938,0.0332
138,139.0,83.5938,0.0105
139,140.0,84.375,0.0385
140,141.0,81.5625,0.0532
141,142.0,83.9844,0.0143
142,143.0,84.375,0.0129
143,144.0,83.8542,0.0182
144,145.0,90.625,0.015
145,146.0,92.1875,0.0227
146,147.0,84.375,0.0088
147,148.0,84.375,0.0304
148,149.0,83.817,0.013
149,150.0,83.125,0.0601
150,151.0,84.1797,0.0066
151,152.0,86.7188,0.0164
152,153.0,83.8068,0.022
153,154.0,85.1562,0.0425
154,155.0,82.3382,0.0204
155,156.0,82.1913,0.008
156,157.0,84.1146,0.0351
157,158.0,84.8214,0.0136
158,159.0,84.375,0.0304
159,160.0,85.4167,0.074
160,161.0,82.9484,0.0317
161,162.0,82.8125,0.0196
162,163.0,85.9375,0.0343
163,164.0,84.375,0.0076
164,165.0,84.375,0.0214
165,166.0,84.5486,0.0372
166,167.0,83.0487,0.0068
167,168.0,86.4583,0.0332
168,169.0,86.7188,0.0053
169,170.0,82.8125,0.0045
170,171.0,83.9614,0.0038
171,172.0,82.8125,0.0067
172,173.0,83.4579,0.0324
173,174.0,84.375,0.0514
174,175.0,82.9657,0.0198
175,176.0,83.9844,0.0435
176,177.0,84.375,0.0221
177,178.0,85.2865,0.0082
178,179.0,84.2014,0.018
179,180.0,84.375,0.0624
180,181.0,83.8542,0.0241
181,182.0,92.1875,0.027
182,183.0,85.9375,0.0206
183,184.0,85.9375,0.0203
184,185.0,84.375,0.0375
185,186.0,82.8542,0.0185
186,187.0,87.5,0.0141
187,188.0,82.2917,0.0442
188,189.0,89.0625,0.0156
189,190.0,82.9044,0.0106
190,191.0,84.375,0.0366
191,192.0,82.8874,0.0054
192,193.0,85.9375,0.0164
193,194.0,83.0357,0.0329
194,195.0,86.3281,0.0214
195,196.0,84.7656,0.0212
196,197.0,82.0131,0.0198
197,198.0,84.375,0.0175
198,199.0,84.375,0.008
199,200.0,85.9375,0.0098
201,Test,Accuracy,82.66
202,Best,92.1875,@ Epoch 133
