,Epoch,Accuracy,Loss
0,1.0,42.1875,1.6144
1,2.0,50.744,1.4164
2,3.0,50.0,1.1887
3,4.0,45.6163,1.2453
4,5.0,52.6042,1.4686
5,6.0,59.0278,0.8131
6,7.0,58.4821,1.0519
7,8.0,62.5,0.8446
8,9.0,60.3125,1.052
9,10.0,58.5938,0.7756
10,11.0,54.1667,1.0749
11,12.0,51.5625,1.2337
12,13.0,65.9375,1.2113
13,14.0,64.0625,0.7892
14,15.0,73.4375,0.9275
15,16.0,56.9196,0.711
16,17.0,75.3906,0.8474
17,18.0,34.5588,1.2302
18,19.0,64.0625,0.8928
19,20.0,71.875,0.7769
20,21.0,78.125,0.7136
21,22.0,71.2732,0.7264
22,23.0,68.75,0.9964
23,24.0,57.6637,0.8876
24,25.0,57.263,0.8321
25,26.0,67.1875,0.7528
26,27.0,64.0625,0.6428
27,28.0,65.625,0.7773
28,29.0,72.0428,0.7798
29,30.0,86.0887,0.531
30,31.0,89.0625,0.5006
31,32.0,88.2812,0.4129
32,33.0,89.0625,0.2221
33,34.0,87.5,0.574
34,35.0,87.5,0.3488
35,36.0,85.65,0.2322
36,37.0,85.9375,0.3391
37,38.0,86.25,0.1698
38,39.0,87.1875,0.2655
39,40.0,92.1875,0.1801
40,41.0,87.8906,0.1428
41,42.0,86.4583,0.2534
42,43.0,89.0625,0.25
43,44.0,85.1012,0.1785
44,45.0,85.9375,0.1767
45,46.0,83.7565,0.2782
46,47.0,86.0294,0.1381
47,48.0,85.2902,0.3098
48,49.0,82.9144,0.417
49,50.0,84.375,0.4565
50,51.0,84.375,0.1376
51,52.0,89.0625,0.1895
52,53.0,87.2768,0.2932
53,54.0,87.5,0.0874
54,55.0,86.4062,0.2097
55,56.0,85.8594,0.1597
56,57.0,86.2847,0.075
57,58.0,82.269,0.2344
58,59.0,89.0625,0.0647
59,60.0,88.904,0.0557
60,61.0,90.121,0.0138
61,62.0,89.4301,0.0154
62,63.0,90.625,0.0089
63,64.0,93.75,0.0042
64,65.0,88.5986,0.0092
65,66.0,88.2812,0.0795
66,67.0,96.875,0.1397
67,68.0,90.918,0.0033
68,69.0,90.625,0.0027
69,70.0,89.6875,0.0033
70,71.0,89.375,0.0166
71,72.0,82.8835,0.3911
72,73.0,91.1458,0.004
73,74.0,91.1458,0.0037
74,75.0,88.1392,0.0751
75,76.0,93.75,0.0022
76,77.0,89.0625,0.0284
77,78.0,88.125,0.1265
78,79.0,88.9803,0.0056
79,80.0,90.625,0.0035
80,81.0,89.0625,0.1199
81,82.0,93.75,0.0012
82,83.0,87.9596,0.0307
83,84.0,90.625,0.005
84,85.0,89.0625,0.0099
85,86.0,90.4297,0.017
86,87.0,90.1989,0.006
87,88.0,90.0735,0.0191
88,89.0,90.625,0.0158
89,90.0,88.2812,0.0103
90,91.0,87.0192,0.0365
91,92.0,89.7135,0.0039
92,93.0,93.75,0.0117
93,94.0,89.6205,0.0019
94,95.0,82.5521,0.0797
95,96.0,93.75,0.0205
96,97.0,90.4605,0.0167
97,98.0,89.8438,0.0175
98,99.0,93.75,0.0081
99,100.0,92.1875,0.0053
100,101.0,91.0156,0.0039
101,102.0,95.3125,0.0213
102,103.0,93.75,0.0078
103,104.0,90.9722,0.0016
104,105.0,90.8854,0.0029
105,106.0,89.8438,0.0327
106,107.0,92.1875,0.0073
107,108.0,92.1875,0.0046
108,109.0,90.625,0.0326
109,110.0,92.5781,0.0016
110,111.0,90.625,0.0204
111,112.0,93.75,0.006
112,113.0,89.8438,0.0253
113,114.0,91.0156,0.0045
114,115.0,93.75,0.0018
115,116.0,92.9688,0.0015
116,117.0,89.7017,0.0028
117,118.0,89.0625,0.004
118,119.0,90.3125,0.002
119,120.0,92.1875,0.0042
120,121.0,93.75,0.0032
121,122.0,89.12,0.0053
122,123.0,89.0625,0.028
123,124.0,89.5833,0.0021
124,125.0,73.4375,0.822
125,126.0,90.2344,0.0037
126,127.0,90.1042,0.0064
127,128.0,88.8221,0.0093
128,129.0,89.0625,0.0025
129,130.0,92.1875,0.0452
130,131.0,91.6667,0.0033
131,132.0,91.1458,0.0023
132,133.0,87.7056,0.0015
133,134.0,86.481,0.0305
134,135.0,89.5833,0.0015
135,136.0,88.7195,0.0344
136,137.0,92.7083,0.0047
137,138.0,93.4375,0.0022
138,139.0,80.7292,0.3899
139,140.0,91.4062,0.008
140,141.0,90.483,0.0016
141,142.0,92.1875,0.0027
142,143.0,91.6667,0.0018
143,144.0,83.892,0.1307
144,145.0,91.6667,0.0023
145,146.0,93.75,0.0072
146,147.0,93.75,0.0016
147,148.0,91.1458,0.0103
148,149.0,89.3229,0.0037
149,150.0,88.3844,0.0018
150,151.0,93.75,0.0031
151,152.0,95.3125,0.0035
152,153.0,90.3125,0.0555
153,154.0,93.75,0.0019
154,155.0,89.0625,0.0085
155,156.0,89.0625,0.0041
156,157.0,88.3049,0.0703
157,158.0,92.5781,0.0504
158,159.0,90.1042,0.0014
159,160.0,88.6052,0.0067
