,Epoch,Accuracy,Loss
0,1.0,57.0312,1.5007
1,2.0,48.4375,1.4305
2,3.0,56.7708,1.4458
3,4.0,54.1667,1.4403
4,5.0,60.4167,0.9909
5,6.0,55.625,1.3273
6,7.0,60.9375,1.6137
7,8.0,59.8958,0.9715
8,9.0,62.7604,1.14
9,10.0,57.2266,1.3879
10,11.0,62.5,1.1249
11,12.0,61.9792,1.1121
12,13.0,65.625,1.2039
13,14.0,71.875,1.0101
14,15.0,60.9375,1.2302
15,16.0,68.75,1.0341
16,17.0,55.9066,1.3485
17,18.0,60.9375,1.4267
18,19.0,59.375,1.2176
19,20.0,65.625,1.0414
20,21.0,60.6771,1.3796
21,22.0,58.6719,1.6177
22,23.0,68.75,1.1478
23,24.0,63.1944,1.2656
24,25.0,56.754,1.1386
25,26.0,64.2857,1.0806
26,27.0,65.8482,1.5608
27,28.0,68.75,0.8572
28,29.0,64.3285,0.7634
29,30.0,79.6875,0.716
30,31.0,82.8125,0.7613
31,32.0,81.25,0.5781
32,33.0,85.9375,0.5717
33,34.0,82.8125,0.4751
34,35.0,79.6875,0.3393
35,36.0,81.5972,0.6767
36,37.0,82.8125,0.4387
37,38.0,81.25,0.5291
38,39.0,81.4186,0.6724
39,40.0,84.375,0.3228
40,41.0,84.375,0.7685
41,42.0,84.375,0.4172
42,43.0,89.0625,0.3904
43,44.0,81.7708,0.3124
44,45.0,83.5938,0.6482
45,46.0,81.359,0.3586
46,47.0,82.0312,0.3405
47,48.0,89.0625,0.2835
48,49.0,84.375,0.3222
49,50.0,84.375,0.3914
50,51.0,85.4167,0.4131
51,52.0,82.2917,0.3163
52,53.0,87.5,0.3867
53,54.0,82.3785,0.2192
54,55.0,90.625,0.442
55,56.0,82.2338,0.2752
56,57.0,85.9375,0.0741
57,58.0,82.5368,0.3249
58,59.0,86.7188,0.4823
59,60.0,85.3693,0.2827
60,61.0,86.3281,0.1469
61,62.0,89.5833,0.1796
62,63.0,84.375,0.1652
63,64.0,85.4167,0.3067
64,65.0,93.75,0.2028
65,66.0,86.9792,0.2889
66,67.0,84.5982,0.0706
67,68.0,84.7222,0.2997
68,69.0,93.75,0.1595
69,70.0,85.625,0.1596
70,71.0,87.5,0.0606
71,72.0,87.5,0.1477
72,73.0,90.625,0.0914
73,74.0,84.4618,0.2471
74,75.0,85.9375,0.145
75,76.0,83.8542,0.1237
76,77.0,92.1875,0.2187
77,78.0,87.5,0.1838
78,79.0,84.6667,0.082
79,80.0,84.2548,0.0884
80,81.0,85.9375,0.1592
81,82.0,83.5069,0.1139
82,83.0,81.7472,0.1852
83,84.0,84.6181,0.0823
84,85.0,87.5,0.3346
85,86.0,84.375,0.1507
86,87.0,85.4911,0.089
87,88.0,88.8021,0.2306
88,89.0,87.5,0.0473
89,90.0,82.5521,0.2462
90,91.0,83.6921,0.0833
91,92.0,90.625,0.1305
92,93.0,88.2812,0.0598
93,94.0,84.375,0.157
94,95.0,89.0625,0.0562
95,96.0,86.4583,0.2157
96,97.0,84.8958,0.0538
97,98.0,88.2812,0.0651
98,99.0,84.9392,0.1278
99,100.0,85.9375,0.126
100,101.0,83.9015,0.1142
101,102.0,84.0278,0.2414
102,103.0,86.7188,0.1557
103,104.0,83.63,0.1075
104,105.0,86.3281,0.1026
105,106.0,86.7188,0.0804
106,107.0,83.3841,0.2406
107,108.0,84.05,0.1348
108,109.0,83.341,0.0837
109,110.0,84.375,0.041
110,111.0,89.8438,0.1636
111,112.0,89.0625,0.0692
112,113.0,82.6705,0.0976
113,114.0,90.625,0.1322
114,115.0,85.5357,0.0581
115,116.0,84.8737,0.1474
116,117.0,83.5938,0.2123
117,118.0,79.5433,0.3303
118,119.0,84.0199,0.111
119,120.0,83.0729,0.1017
120,121.0,87.5,0.071
121,122.0,87.5,0.0889
122,123.0,87.5,0.2347
123,124.0,88.5417,0.0917
124,125.0,89.0625,0.1218
125,126.0,88.0208,0.0398
126,127.0,85.9375,0.1858
127,128.0,84.7656,0.0964
128,129.0,86.6667,0.0886
129,130.0,85.9375,0.1075
130,131.0,88.0208,0.0809
131,132.0,92.1875,0.115
132,133.0,84.4531,0.2396
133,134.0,84.517,0.1053
134,135.0,89.0625,0.092
135,136.0,84.0955,0.0589
136,137.0,82.8125,0.1254
137,138.0,84.8323,0.0262
138,139.0,85.7812,0.157
139,140.0,89.0625,0.0953
140,141.0,90.625,0.1799
141,142.0,87.5,0.1837
142,143.0,84.375,0.1888
143,144.0,88.5417,0.0451
144,145.0,87.5,0.0408
145,146.0,84.4784,0.1049
146,147.0,84.4952,0.0776
147,148.0,83.5374,0.058
148,149.0,87.5,0.0608
