Epoch,Accuracy,Loss
1.0,46.88,1.692324161529541
2.0,45.16,1.2516649961471558
3.0,55.86,1.2505416870117188
4.0,58.98,1.419046401977539
5.0,55.67,1.3059743642807007
6.0,57.81,1.1466556787490845
7.0,60.16,1.4525877237319946
8.0,59.82,1.562225103378296
9.0,61.42,0.9854903817176819
10.0,62.5,1.2509112358093262
11.0,57.34,1.0835617780685425
12.0,67.19,1.0344843864440918
13.0,70.31,0.975259006023407
14.0,60.64,1.0438861846923828
15.0,62.43,1.1389058828353882
16.0,65.89,0.9146943092346191
17.0,65.62,1.1169815063476562
18.0,59.92,1.5399754047393799
19.0,67.19,1.0119602680206299
20.0,64.38,1.019717812538147
21.0,67.19,0.898722767829895
22.0,65.83,1.1612071990966797
23.0,73.44,1.0889819860458374
24.0,66.02,1.2293425798416138
25.0,68.23,0.9296979904174805
26.0,71.88,0.899707019329071
27.0,67.97,1.1939098834991455
28.0,69.01,0.9028303623199463
29.0,63.69,0.8281214833259583
30.0,77.19,0.797782838344574
31.0,79.06,0.6568326354026794
32.0,85.16,0.6007874608039856
33.0,76.74,0.5435228943824768
34.0,79.69,0.7049882411956787
35.0,81.25,0.6939085721969604
36.0,83.98,0.5138370990753174
37.0,80.47,0.7820765972137451
38.0,81.18,0.3368516266345978
39.0,79.62,0.4965013563632965
40.0,79.6,0.47761568427085876
41.0,80.41,0.4067455232143402
42.0,82.81,0.55877685546875
43.0,80.08,0.5300700068473816
44.0,79.87,0.6650505065917969
45.0,80.16,0.6294653415679932
46.0,81.25,0.3264320194721222
47.0,80.81,0.3399645984172821
48.0,83.33,0.4745190143585205
49.0,79.86,0.5088227987289429
50.0,82.19,0.6715666651725769
51.0,83.59,0.3814890384674072
52.0,83.59,0.2845695912837982
53.0,79.1,0.47446563839912415
54.0,81.56,0.3847511410713196
55.0,81.25,0.42471247911453247
56.0,90.62,0.4530166983604431
57.0,83.33,0.5574520230293274
58.0,87.5,0.6081849336624146
59.0,80.83,0.4696836769580841
60.0,84.38,0.25285816192626953
61.0,83.31,0.460063099861145
62.0,84.38,0.26062172651290894
63.0,85.94,0.24173952639102936
64.0,86.46,0.5727370977401733
65.0,86.56,0.2341078519821167
66.0,85.94,0.4058709144592285
67.0,89.06,0.45379239320755005
68.0,85.94,0.2963980734348297
69.0,83.37,0.4247518479824066
70.0,89.06,0.28889161348342896
71.0,85.42,0.299748033285141
72.0,82.19,0.34866178035736084
73.0,89.06,0.40044015645980835
74.0,85.07,0.2967495024204254
75.0,88.28,0.2772013545036316
76.0,84.38,0.30982762575149536
77.0,90.62,0.3896030783653259
78.0,82.32,0.4297327399253845
79.0,84.38,0.3212377429008484
80.0,85.94,0.40493422746658325
81.0,83.59,0.3572308421134949
82.0,87.5,0.2124728560447693
83.0,84.79,0.16026414930820465
84.0,85.22,0.2505740225315094
85.0,86.72,0.18226051330566406
86.0,82.46,0.2506745457649231
87.0,90.62,0.1677505373954773
88.0,81.82,0.2155509740114212
89.0,82.95,0.35927125811576843
90.0,82.67,0.15202277898788452
91.0,84.38,0.16515067219734192
92.0,85.42,0.22529156506061554
93.0,85.94,0.1526440978050232
94.0,89.06,0.1891482174396515
95.0,84.38,0.22394265234470367
96.0,85.16,0.28444045782089233
97.0,86.72,0.14420168101787567
98.0,84.38,0.20066691935062408
99.0,84.82,0.1809372752904892
100.0,84.38,0.276395320892334
101.0,84.38,0.2512940764427185
102.0,89.06,0.3000358045101166
103.0,90.62,0.14057226479053497
104.0,90.62,0.31432440876960754
105.0,90.62,0.16106604039669037
106.0,85.16,0.15303125977516174
107.0,83.59,0.277415931224823
108.0,83.31,0.5027782320976257
109.0,84.25,0.3530080318450928
110.0,87.5,0.35518673062324524
111.0,84.64,0.23518535494804382
112.0,82.96,0.25006166100502014
113.0,84.38,0.12271774560213089
114.0,85.16,0.2596515119075775
115.0,85.03,0.2568024694919586
116.0,87.5,0.3218623101711273
117.0,89.06,0.19234491884708405
118.0,85.42,0.26421040296554565
119.0,84.6,0.3332858383655548
120.0,85.94,0.2977222800254822
121.0,90.62,0.18079902231693268
122.0,82.89,0.2519393563270569
123.0,89.06,0.22595760226249695
124.0,84.77,0.1775376945734024
125.0,82.73,0.3484707176685333
126.0,84.38,0.2558002769947052
127.0,85.31,0.22565533220767975
128.0,83.49,0.1582978069782257
129.0,87.5,0.2544710338115692
130.0,86.72,0.39602380990982056
131.0,83.24,0.32311391830444336
132.0,85.49,0.12462547421455383
133.0,84.15,0.18925125896930695
134.0,86.56,0.2725996673107147
135.0,85.94,0.23743444681167603
136.0,85.94,0.22960162162780762
137.0,83.83,0.2533269226551056
138.0,85.42,0.35942938923835754
139.0,88.28,0.22221189737319946
140.0,85.49,0.2740640342235565
141.0,85.94,0.16564856469631195
142.0,85.16,0.3707961142063141
143.0,85.0,0.14066703617572784
144.0,89.06,0.2804754674434662
145.0,85.58,0.14066483080387115
146.0,85.16,0.2190203070640564
147.0,84.77,0.27839934825897217
148.0,83.6,0.13775330781936646
149.0,84.38,0.29832562804222107
150.0,89.06,0.20206910371780396
151.0,85.94,0.4566212296485901
152.0,82.53,0.1552673578262329
153.0,90.62,0.24018795788288116
154.0,83.33,0.21395343542099
155.0,81.09,0.2755707800388336
156.0,85.23,0.10711484402418137
157.0,84.74,0.3315979838371277
158.0,84.38,0.09037680178880692
159.0,92.19,0.21916161477565765
160.0,84.08,0.23024185001850128
161.0,93.75,0.318205326795578
162.0,87.5,0.2610693573951721
163.0,84.38,0.33100923895835876
164.0,87.5,0.29406413435935974
165.0,83.85,0.4218466281890869
166.0,82.94,0.1320084035396576
167.0,85.94,0.14724580943584442
168.0,84.9,0.2972038984298706
169.0,85.42,0.31787365674972534
170.0,85.94,0.3152245283126831
171.0,84.54,0.20856043696403503
172.0,83.89,0.3578368127346039
173.0,84.74,0.3836894929409027
174.0,81.77,0.3317059278488159
175.0,87.5,0.22804278135299683
176.0,92.19,0.1570560485124588
177.0,85.35,0.22358864545822144
178.0,83.64,0.296307772397995
179.0,84.01,0.30100563168525696
