,Epoch,Accuracy,Loss
0,1.0,98.4375,0.0903
1,2.0,100.0,0.0632
2,3.0,98.9583,0.1627
3,4.0,98.9194,0.1075
4,5.0,98.9062,0.0627
5,6.0,100.0,0.0019
6,7.0,100.0,0.0185
7,8.0,100.0,0.099
8,9.0,100.0,0.1129
9,10.0,100.0,0.1247
10,11.0,98.9583,0.0316
11,12.0,100.0,0.0784
12,13.0,98.4375,0.0545
13,14.0,99.7768,0.0006
14,15.0,99.4792,0.1173
15,16.0,100.0,0.0081
16,17.0,100.0,0.0131
17,18.0,99.4792,0.0772
18,19.0,98.9583,0.0017
19,20.0,100.0,0.0557
20,21.0,100.0,0.039
21,22.0,99.2188,0.0031
22,23.0,100.0,0.0917
23,24.0,98.5352,0.2854
24,25.0,99.3304,0.1655
25,26.0,98.2355,0.0025
26,27.0,100.0,0.037
27,28.0,100.0,0.009
28,29.0,100.0,0.0383
29,30.0,99.9081,0.0008
30,31.0,100.0,0.0044
31,32.0,100.0,0.0009
32,33.0,100.0,0.0068
33,34.0,100.0,0.001
34,35.0,100.0,0.0132
35,36.0,100.0,0.0055
36,37.0,99.8264,0.0029
37,38.0,99.5089,0.0042
38,39.0,100.0,0.002
39,40.0,100.0,0.0011
40,41.0,100.0,0.0023
41,42.0,99.5739,0.0014
42,43.0,100.0,0.0011
43,44.0,100.0,0.0012
44,45.0,99.5739,0.0056
45,46.0,99.4318,0.0054
46,47.0,99.5739,0.0047
47,48.0,99.5719,0.0024
48,49.0,99.7768,0.0021
49,50.0,100.0,0.0042
50,51.0,99.4792,0.0014
51,52.0,100.0,0.0016
52,53.0,100.0,0.0072
53,54.0,99.5312,0.0018
54,55.0,100.0,0.001
55,56.0,100.0,0.001
56,57.0,100.0,0.0048
57,58.0,99.5888,0.001
58,59.0,99.4792,0.0028
59,60.0,100.0,0.0002
60,61.0,100.0,0.0008
61,62.0,100.0,0.0009
62,63.0,100.0,0.0003
63,64.0,100.0,0.0052
64,65.0,99.4792,0.0006
65,66.0,100.0,0.0028
66,67.0,100.0,0.001
67,68.0,100.0,0.0047
68,69.0,100.0,0.0036
69,70.0,100.0,0.0022
70,71.0,100.0,0.0017
71,72.0,99.4792,0.0048
72,73.0,100.0,0.0095
73,74.0,100.0,0.0016
74,75.0,100.0,0.0017
75,76.0,100.0,0.0012
76,77.0,100.0,0.0007
77,78.0,99.8047,0.0002
78,79.0,100.0,0.0039
79,80.0,100.0,0.0016
80,81.0,100.0,0.0007
81,82.0,99.8047,0.0028
82,83.0,100.0,0.0019
83,84.0,99.4978,0.0014
84,85.0,100.0,0.0023
85,86.0,100.0,0.0019
86,87.0,99.5833,0.0008
87,88.0,100.0,0.0017
88,89.0,100.0,0.0017
89,90.0,99.4485,0.0015
90,91.0,100.0,0.0021
91,92.0,100.0,0.0011
92,93.0,99.6094,0.0009
93,94.0,100.0,0.0008
94,95.0,100.0,0.0044
95,96.0,100.0,0.0067
96,97.0,100.0,0.0017
97,98.0,99.7768,0.0027
98,99.0,99.6875,0.0012
99,100.0,99.5949,0.0013
100,101.0,99.4629,0.0041
101,102.0,100.0,0.0019
102,103.0,100.0,0.0007
103,104.0,100.0,0.0007
104,105.0,100.0,0.0021
105,106.0,99.6875,0.004
106,107.0,100.0,0.0032
107,108.0,100.0,0.0025
108,109.0,100.0,0.0038
109,110.0,100.0,0.0067
110,111.0,99.7768,0.0091
111,112.0,99.5536,0.0008
112,113.0,99.6745,0.0043
113,114.0,100.0,0.002
114,115.0,100.0,0.0015
115,116.0,99.5536,0.0026
116,117.0,100.0,0.0026
117,118.0,100.0,0.0016
118,119.0,100.0,0.0005
119,120.0,99.4792,0.0054
120,121.0,100.0,0.0048
121,122.0,100.0,0.0059
122,123.0,99.6094,0.0018
123,124.0,100.0,0.0009
124,125.0,99.5739,0.0018
125,126.0,100.0,0.0002
126,127.0,99.5833,0.0018
127,128.0,99.4531,0.0039
128,129.0,99.7768,0.0012
129,130.0,100.0,0.0022
130,131.0,100.0,0.002
131,132.0,100.0,0.0006
132,133.0,100.0,0.003
133,134.0,100.0,0.0041
134,135.0,100.0,0.0024
135,136.0,100.0,0.0006
136,137.0,100.0,0.0039
137,138.0,100.0,0.0064
138,139.0,100.0,0.0031
