,Epoch,Accuracy,Loss
0,1.0,43.75,1.7876
1,2.0,50.0,1.4728
2,3.0,46.875,1.5874
3,4.0,46.0938,1.3075
4,5.0,52.0833,1.2008
5,6.0,46.875,1.327
6,7.0,52.3438,1.2194
7,8.0,50.0,1.3065
8,9.0,53.7566,1.022
9,10.0,60.6771,1.4962
10,11.0,57.6172,1.2402
11,12.0,64.0625,1.0753
12,13.0,67.1875,1.1614
13,14.0,57.8125,1.1879
14,15.0,62.5,0.9478
15,16.0,64.8438,1.0452
16,17.0,53.776,0.9775
17,18.0,55.2083,0.9869
18,19.0,60.1562,1.1457
19,20.0,60.9375,0.9039
20,21.0,64.0625,1.0427
21,22.0,60.5699,1.0633
22,23.0,63.6719,0.7776
23,24.0,64.0625,0.8856
24,25.0,65.625,0.8561
25,26.0,54.9242,0.9394
26,27.0,60.9375,0.9888
27,28.0,68.5764,1.0643
28,29.0,55.4087,1.119
29,30.0,78.125,0.4386
30,31.0,76.5625,0.6244
31,32.0,77.6714,0.5489
32,33.0,82.8125,0.6656
33,34.0,78.125,0.6239
34,35.0,82.8125,0.8421
35,36.0,82.8125,0.5435
36,37.0,76.3561,0.6971
37,38.0,78.125,0.5712
38,39.0,76.8466,0.6331
39,40.0,79.6875,0.5483
40,41.0,74.239,0.379
41,42.0,73.1618,0.7909
42,43.0,80.3125,0.4127
43,44.0,75.0531,0.5487
44,45.0,82.8125,0.3892
45,46.0,76.8229,0.5748
46,47.0,82.8125,0.446
47,48.0,79.2188,0.3734
48,49.0,80.8594,0.2538
49,50.0,77.0833,0.2491
50,51.0,78.125,0.5268
51,52.0,80.4688,0.2404
52,53.0,75.3906,0.2815
53,54.0,78.9062,0.3876
54,55.0,83.8542,0.2549
55,56.0,76.2587,0.3776
56,57.0,76.4323,0.4105
57,58.0,76.8229,0.2609
58,59.0,80.4688,0.3314
59,60.0,82.1232,0.117
60,61.0,86.7188,0.0268
61,62.0,85.9375,0.266
62,63.0,85.9375,0.1345
63,64.0,84.1146,0.0143
64,65.0,80.9375,0.0138
65,66.0,81.3281,0.0238
66,67.0,81.5104,0.0155
67,68.0,82.8125,0.0117
68,69.0,82.8125,0.0149
69,70.0,81.108,0.0103
70,71.0,79.9592,0.0394
71,72.0,80.1339,0.0042
72,73.0,83.5938,0.0043
73,74.0,80.9028,0.0148
74,75.0,78.8228,0.0531
75,76.0,79.7201,0.0082
76,77.0,87.5,0.0168
77,78.0,82.8125,0.0076
78,79.0,78.8383,0.0909
79,80.0,85.1562,0.0096
80,81.0,82.8125,0.0066
81,82.0,82.8125,0.098
82,83.0,81.7708,0.0238
83,84.0,81.6406,0.0309
84,85.0,84.375,0.0163
85,86.0,85.9375,0.0042
86,87.0,83.75,0.0022
87,88.0,80.3571,0.0028
88,89.0,82.8125,0.0032
89,90.0,83.3333,0.0045
90,91.0,90.625,0.0302
91,92.0,84.375,0.0069
92,93.0,80.0781,0.0016
93,94.0,87.5,0.059
94,95.0,81.25,0.0019
95,96.0,80.4688,0.2083
96,97.0,84.375,0.0864
97,98.0,80.4087,0.0021
98,99.0,75.0977,0.1228
99,100.0,84.375,0.0072
100,101.0,81.4732,0.0094
101,102.0,79.144,0.0285
102,103.0,78.4598,0.117
103,104.0,82.5521,0.0024
104,105.0,80.3385,0.0077
105,106.0,87.5,0.0462
106,107.0,81.25,0.0046
107,108.0,85.9375,0.0039
108,109.0,85.9375,0.0061
109,110.0,85.1562,0.0102
110,111.0,82.4653,0.0043
111,112.0,80.9375,0.0033
112,113.0,81.25,0.0064
113,114.0,80.5664,0.0053
114,115.0,80.625,0.0025
115,116.0,85.9375,0.002
116,117.0,85.9375,0.0047
117,118.0,87.5,0.0024
118,119.0,83.75,0.0028
119,120.0,80.4688,0.0389
120,121.0,80.1562,0.0018
121,122.0,80.5158,0.0663
122,123.0,80.4688,0.0058
123,124.0,81.0049,0.0023
124,125.0,81.7708,0.0049
125,126.0,85.9375,0.0022
126,127.0,85.9375,0.0031
127,128.0,81.25,0.0018
128,129.0,80.0481,0.0424
129,130.0,83.5938,0.0024
130,131.0,80.6641,0.0017
131,132.0,80.2083,0.0042
132,133.0,83.3333,0.0087
133,134.0,84.375,0.0021
134,135.0,83.8542,0.0066
135,136.0,80.6424,0.0056
136,137.0,79.4643,0.0753
137,138.0,83.2031,0.0037
138,139.0,82.0312,0.0048
139,140.0,78.9062,0.0035
140,141.0,84.375,0.0215
141,142.0,79.9731,0.0027
