,Epoch,Accuracy,Loss
0,1.0,44.1406,1.8531
1,2.0,49.5802,1.2209
2,3.0,52.2135,1.3263
3,4.0,51.8555,1.2459
4,5.0,54.0963,1.3613
5,6.0,59.8958,1.1531
6,7.0,59.375,1.1137
7,8.0,60.9375,1.0174
8,9.0,64.0625,1.0572
9,10.0,65.625,1.2832
10,11.0,64.2708,1.1519
11,12.0,64.5968,0.9177
12,13.0,65.2344,0.9727
13,14.0,62.6919,1.1379
14,15.0,64.0625,1.0865
15,16.0,64.6307,1.1968
16,17.0,65.1042,1.1078
17,18.0,73.4375,0.759
18,19.0,70.3125,1.2868
19,20.0,63.6991,0.9598
20,21.0,64.9554,1.226
21,22.0,68.75,1.0651
22,23.0,68.4659,1.2187
23,24.0,68.2292,1.1527
24,25.0,63.8021,1.0618
25,26.0,69.5312,1.2423
26,27.0,68.3594,1.0508
27,28.0,75.5208,0.981
28,29.0,68.3036,0.9803
29,30.0,80.3977,0.6123
30,31.0,82.8125,0.5358
31,32.0,79.0179,0.6813
32,33.0,81.25,0.5728
33,34.0,82.8125,0.7571
34,35.0,81.25,0.4651
35,36.0,80.3571,0.4974
36,37.0,87.5,0.5525
37,38.0,85.9375,0.4166
38,39.0,83.3333,0.5033
39,40.0,82.1181,0.3319
40,41.0,81.25,0.2557
41,42.0,80.6985,0.4653
42,43.0,80.3571,0.7099
43,44.0,80.1215,0.4626
44,45.0,87.5,0.5703
45,46.0,82.0312,0.4937
46,47.0,80.5485,0.3883
47,48.0,83.0078,0.3896
48,49.0,80.4422,0.6547
49,50.0,81.0299,0.5596
50,51.0,89.0625,0.4626
51,52.0,84.8958,0.4789
52,53.0,82.2443,0.3497
53,54.0,85.9375,0.3517
54,55.0,84.375,0.3615
55,56.0,85.9375,0.3472
56,57.0,82.4219,0.3862
57,58.0,85.9375,0.5157
58,59.0,81.0144,0.3719
59,60.0,86.7188,0.1873
60,61.0,84.7222,0.2463
61,62.0,82.4314,0.499
62,63.0,85.9375,0.3112
63,64.0,85.9375,0.4153
64,65.0,85.1562,0.1911
65,66.0,82.5,0.3247
66,67.0,83.8542,0.2821
67,68.0,84.5644,0.244
68,69.0,86.3281,0.2813
69,70.0,85.5469,0.1043
70,71.0,85.9375,0.1871
71,72.0,90.625,0.1945
72,73.0,89.8438,0.2292
73,74.0,85.5469,0.6427
74,75.0,83.774,0.2671
75,76.0,84.5703,0.4412
76,77.0,82.9459,0.2702
77,78.0,92.1875,0.2506
78,79.0,86.7188,0.1404
79,80.0,90.625,0.1515
80,81.0,92.1875,0.109
81,82.0,85.625,0.2155
82,83.0,87.5,0.213
83,84.0,89.0625,0.2499
84,85.0,84.2448,0.1846
85,86.0,86.7188,0.1662
86,87.0,89.0625,0.2261
87,88.0,85.9375,0.2916
88,89.0,85.0818,0.0651
89,90.0,82.3989,0.249
90,91.0,84.375,0.2635
91,92.0,84.5938,0.1386
92,93.0,84.5824,0.1678
93,94.0,93.75,0.1918
94,95.0,87.5,0.2513
95,96.0,83.4541,0.2099
96,97.0,86.7188,0.1231
97,98.0,89.0625,0.2437
98,99.0,86.7188,0.1902
99,100.0,92.1875,0.1744
100,101.0,85.1562,0.2839
101,102.0,90.625,0.1632
102,103.0,82.0312,0.4208
103,104.0,87.5,0.2293
104,105.0,87.1528,0.1698
105,106.0,85.9375,0.4077
106,107.0,81.28,0.2313
107,108.0,84.375,0.368
108,109.0,83.6979,0.3688
109,110.0,89.0625,0.167
110,111.0,84.4792,0.1516
111,112.0,93.75,0.2407
112,113.0,89.0625,0.2372
113,114.0,92.1875,0.0722
114,115.0,85.1562,0.1315
115,116.0,86.4583,0.2192
116,117.0,85.9375,0.1593
