,Epoch,Accuracy,Loss
0,1.0,35.8553,1.4841
1,2.0,41.4773,1.4413
2,3.0,44.0625,1.4891
3,4.0,45.625,1.4451
4,5.0,45.3125,1.3009
5,6.0,44.0972,1.321
6,7.0,57.8125,1.2134
7,8.0,53.125,1.1704
8,9.0,53.125,1.0554
9,10.0,57.8125,1.058
10,11.0,62.5,1.0833
11,12.0,60.9375,1.2298
12,13.0,65.625,1.1111
13,14.0,60.9375,1.0847
14,15.0,60.5114,0.9985
15,16.0,62.5,1.009
16,17.0,64.2857,1.1923
17,18.0,55.9028,0.7706
18,19.0,55.75,0.9956
19,20.0,67.1875,0.9098
20,21.0,51.0417,0.7894
21,22.0,71.875,1.2847
22,23.0,61.7188,0.8503
23,24.0,75.0,0.907
24,25.0,52.3742,0.8852
25,26.0,58.6875,0.7962
26,27.0,67.9688,0.7326
27,28.0,59.2634,1.0383
28,29.0,65.625,0.8634
29,30.0,80.9896,0.7255
30,31.0,84.375,0.5549
31,32.0,88.5417,0.4156
32,33.0,86.1979,0.6307
33,34.0,90.625,0.9298
34,35.0,82.8125,0.4393
35,36.0,87.5,0.7733
36,37.0,82.6723,0.2687
37,38.0,83.9844,0.6657
38,39.0,81.901,0.5518
39,40.0,87.5,0.3254
40,41.0,78.4801,0.3515
41,42.0,81.2702,0.2294
42,43.0,82.8125,0.4162
43,44.0,84.375,0.3421
44,45.0,80.5259,0.3593
45,46.0,89.0625,0.1812
46,47.0,83.8542,0.364
47,48.0,88.2812,0.2866
48,49.0,85.5219,0.5001
49,50.0,83.1055,0.4474
50,51.0,89.0625,0.2268
51,52.0,87.5,0.2706
52,53.0,80.9197,0.4557
53,54.0,84.8958,0.1934
54,55.0,82.8125,0.3351
55,56.0,87.2396,0.2322
56,57.0,84.8958,0.5357
57,58.0,84.8722,0.222
58,59.0,85.9375,0.4788
59,60.0,87.5,0.1644
60,61.0,86.8125,0.1321
61,62.0,93.2292,0.112
62,63.0,90.4514,0.0535
63,64.0,91.7969,0.0806
64,65.0,87.406,0.0391
65,66.0,90.625,0.1391
66,67.0,92.9688,0.0127
67,68.0,89.5089,0.1591
68,69.0,88.3371,0.0759
69,70.0,83.9844,0.4307
70,71.0,90.625,0.1295
71,72.0,89.4072,0.0179
