,Epoch,Accuracy,Loss
0,1.0,40.625,1.5711
1,2.0,45.3125,1.5339
2,3.0,45.3125,1.3988
3,4.0,45.9559,1.3035
4,5.0,50.0,1.1226
5,6.0,43.4793,1.4426
6,7.0,50.0,0.9992
7,8.0,57.8125,0.8459
8,9.0,50.0,0.994
9,10.0,46.6463,1.3182
10,11.0,53.5156,1.3446
11,12.0,61.7188,1.2614
12,13.0,56.5848,1.3824
13,14.0,53.9062,1.3352
14,15.0,55.4844,1.3768
15,16.0,50.2976,0.7457
16,17.0,60.9375,0.929
17,18.0,62.5,1.0679
18,19.0,62.5,0.7809
19,20.0,54.6875,1.2756
20,21.0,60.4167,0.9654
21,22.0,50.7812,1.2904
22,23.0,61.3839,1.0102
23,24.0,65.625,0.8456
24,25.0,53.7109,0.8781
25,26.0,57.8125,1.0735
26,27.0,57.1429,0.9138
27,28.0,70.3125,0.9264
28,29.0,51.9231,1.2105
29,30.0,78.5156,0.5657
30,31.0,77.6042,0.4833
31,32.0,76.7641,0.5855
32,33.0,80.2083,0.6752
33,34.0,79.6875,0.4705
34,35.0,80.4688,0.4655
35,36.0,76.2378,0.5126
36,37.0,76.0417,0.6672
37,38.0,78.125,0.2852
38,39.0,78.7109,0.3625
39,40.0,77.0833,0.2331
40,41.0,78.125,0.1422
41,42.0,77.0508,0.3047
42,43.0,83.5938,0.3728
43,44.0,75.0822,0.2778
44,45.0,76.5625,0.5971
45,46.0,82.8125,0.4598
46,47.0,75.0,0.334
47,48.0,76.5625,0.6097
48,49.0,74.9081,0.2936
49,50.0,75.0,0.2269
50,51.0,76.5625,0.4371
51,52.0,72.207,0.2781
52,53.0,81.25,0.4545
53,54.0,75.0,0.3987
54,55.0,73.8368,0.3094
55,56.0,76.7361,0.3539
56,57.0,75.2467,0.2587
57,58.0,92.1875,0.1551
58,59.0,80.4688,0.3163
59,60.0,78.9352,0.0171
60,61.0,81.25,0.0347
61,62.0,73.75,0.4468
62,63.0,80.5398,0.007
63,64.0,82.9545,0.0146
64,65.0,82.0312,0.0514
65,66.0,81.25,0.0089
66,67.0,82.8125,0.0494
67,68.0,79.4811,0.0029
68,69.0,82.8125,0.0034
69,70.0,74.869,0.1891
70,71.0,81.25,0.0098
71,72.0,79.0604,0.0018
72,73.0,70.3125,0.5549
73,74.0,79.2969,0.026
74,75.0,82.0312,0.0039
75,76.0,85.9375,0.0013
76,77.0,81.25,0.0017
77,78.0,80.7422,0.0507
78,79.0,81.7708,0.002
79,80.0,79.5201,0.0069
80,81.0,80.0,0.002
81,82.0,80.4688,0.0103
82,83.0,80.625,0.0039
83,84.0,85.9375,0.0017
84,85.0,84.375,0.0447
85,86.0,87.5,0.0246
86,87.0,75.5208,0.1596
87,88.0,82.0312,0.003
88,89.0,79.5037,0.0019
89,90.0,80.2083,0.0055
90,91.0,78.364,0.0065
91,92.0,77.8646,0.0439
92,93.0,78.6024,0.003
93,94.0,81.25,0.0021
94,95.0,76.5625,0.2116
95,96.0,83.5938,0.0036
96,97.0,81.25,0.002
97,98.0,81.25,0.002
98,99.0,78.081,0.0049
99,100.0,78.125,0.031
100,101.0,85.9375,0.0051
101,102.0,79.7585,0.0147
102,103.0,77.3566,0.0053
103,104.0,76.9481,0.0025
104,105.0,82.8125,0.0014
105,106.0,81.25,0.0031
106,107.0,87.5,0.0024
107,108.0,80.0,0.0019
108,109.0,78.8352,0.0022
109,110.0,76.5625,0.0217
110,111.0,80.7292,0.0224
111,112.0,82.0312,0.0027
112,113.0,82.8125,0.0493
113,114.0,78.726,0.0049
114,115.0,84.375,0.0023
115,116.0,81.25,0.0096
116,117.0,82.0312,0.0055
117,118.0,89.0625,0.0227
118,119.0,82.0312,0.0032
119,120.0,82.4219,0.0018
120,121.0,78.4375,0.0131
121,122.0,85.9375,0.0017
122,123.0,78.125,0.0291
123,124.0,82.8125,0.3053
124,125.0,81.25,0.0017
125,126.0,79.6875,0.001
126,127.0,78.9062,0.0157
127,128.0,80.0,0.0063
128,129.0,82.8125,0.0081
129,130.0,81.25,0.0108
130,131.0,75.601,0.0813
131,132.0,84.375,0.0038
132,133.0,78.3297,0.0024
133,134.0,81.25,0.0011
134,135.0,77.0833,0.045
135,136.0,78.125,0.0575
136,137.0,78.4815,0.0057
137,138.0,81.25,0.0034
138,139.0,79.6875,0.0012
139,140.0,81.25,0.0012
140,141.0,80.0481,0.0039
141,142.0,80.3125,0.003
142,143.0,82.8125,0.0028
143,144.0,84.375,0.0014
144,145.0,81.25,0.0011
145,146.0,79.6875,0.0025
146,147.0,80.2083,0.0013
147,148.0,81.25,0.0014
148,149.0,79.7852,0.0011
149,150.0,87.5,0.0011
150,151.0,73.4375,0.0495
151,152.0,79.8611,0.0025
152,153.0,81.25,0.0013
153,154.0,80.7292,0.0064
154,155.0,78.8,0.0012
155,156.0,79.5467,0.012
156,157.0,81.25,0.0181
157,158.0,81.25,0.0024
158,159.0,73.9062,0.0962
159,160.0,79.2763,0.0014
160,161.0,79.6875,0.0466
161,162.0,85.9375,0.0017
162,163.0,78.2986,0.0148
163,164.0,80.4688,0.0134
164,165.0,79.4643,0.0265
165,166.0,79.6875,0.0045
166,167.0,77.9039,0.0059
167,168.0,83.125,0.0021
168,169.0,81.25,0.0139
169,170.0,79.0833,0.0012
170,171.0,79.6875,0.0091
171,172.0,84.375,0.0019
172,173.0,78.125,0.0035
173,174.0,77.9514,0.0018
174,175.0,81.7708,0.0036
175,176.0,81.25,0.0039
176,177.0,80.4688,0.0012
177,178.0,79.6875,0.011
178,179.0,76.5625,0.303
179,180.0,82.2917,0.0095
180,181.0,79.6875,0.0972
181,182.0,86.7188,0.0173
182,183.0,82.0312,0.0301
183,184.0,84.375,0.0133
184,185.0,78.7946,0.0461
185,186.0,79.2969,0.0059
186,187.0,77.3438,0.0366
187,188.0,80.7292,0.0045
188,189.0,78.0535,0.0018
189,190.0,80.3125,0.0019
190,191.0,84.375,0.0031
191,192.0,86.7188,0.0023
192,193.0,79.1667,0.0024
193,194.0,82.0312,0.0016
194,195.0,84.375,0.0018
195,196.0,80.5556,0.0022
196,197.0,82.8125,0.0046
197,198.0,79.1667,0.0043
198,199.0,79.7794,0.0015
199,200.0,81.25,0.0027
201,Test,Accuracy,79.01
202,Best,92.1875,@ Epoch 58
