,Epoch,Accuracy,Loss
0,1.0,50.0,1.7125
1,2.0,48.5577,1.3754
2,3.0,50.3524,1.4245
3,4.0,59.375,1.1408
4,5.0,57.4219,1.0638
5,6.0,67.1875,1.1571
6,7.0,59.7656,1.2568
7,8.0,64.5833,1.1044
8,9.0,65.625,0.8441
9,10.0,56.8204,1.4365
10,11.0,63.2212,1.323
11,12.0,61.5625,0.9531
12,13.0,63.7336,1.1789
13,14.0,65.625,0.876
14,15.0,65.2344,0.9177
15,16.0,68.75,1.0074
16,17.0,63.5045,1.0088
17,18.0,66.4062,1.0713
18,19.0,76.5625,1.1137
19,20.0,71.875,0.9454
20,21.0,68.6835,1.0548
21,22.0,62.5,1.0252
22,23.0,67.1875,0.8605
23,24.0,71.875,0.8618
24,25.0,71.875,0.9459
25,26.0,69.2909,0.9756
26,27.0,67.6339,0.9603
27,28.0,69.4602,1.181
28,29.0,68.3594,1.03
29,30.0,81.25,0.73
30,31.0,80.8036,0.5837
31,32.0,84.375,0.491
32,33.0,80.2083,0.6913
33,34.0,80.4688,0.513
34,35.0,79.6875,0.4596
35,36.0,84.375,0.4657
36,37.0,82.8125,0.3699
37,38.0,84.375,0.5843
38,39.0,81.7708,0.4769
39,40.0,80.2135,0.6096
40,41.0,82.8125,0.3272
41,42.0,81.7708,0.6717
42,43.0,84.375,0.4418
43,44.0,80.7292,0.6488
44,45.0,85.9375,0.4233
45,46.0,81.1458,0.4917
46,47.0,81.25,0.3289
47,48.0,85.1562,0.3984
48,49.0,82.0122,0.5016
49,50.0,81.7188,0.3555
50,51.0,82.3438,0.5922
51,52.0,85.9375,0.3884
52,53.0,85.9375,0.5688
53,54.0,84.375,0.4585
54,55.0,82.0312,0.5384
55,56.0,80.8239,0.2975
56,57.0,84.375,0.351
57,58.0,81.5625,0.4403
58,59.0,81.1543,0.405
59,60.0,86.5625,0.2801
60,61.0,90.625,0.2519
61,62.0,82.8125,0.2237
62,63.0,87.5,0.1932
63,64.0,92.1875,0.3346
64,65.0,89.0625,0.3818
65,66.0,83.3333,0.3251
66,67.0,85.9375,0.1953
67,68.0,89.0625,0.2795
68,69.0,89.0625,0.2367
69,70.0,87.5,0.3018
70,71.0,87.5,0.3693
71,72.0,83.125,0.3411
72,73.0,85.9375,0.3204
73,74.0,83.9844,0.2997
74,75.0,81.6461,0.3131
75,76.0,87.5,0.1416
76,77.0,85.7422,0.171
77,78.0,82.2737,0.1837
78,79.0,82.9127,0.2025
79,80.0,83.2665,0.1732
80,81.0,84.2311,0.3311
81,82.0,87.5,0.4534
82,83.0,83.5658,0.2033
83,84.0,83.5938,0.3475
84,85.0,84.5982,0.2517
85,86.0,84.1518,0.1849
86,87.0,85.9375,0.3242
87,88.0,82.4219,0.2654
88,89.0,90.625,0.3521
89,90.0,84.375,0.3203
90,91.0,83.9638,0.1737
