,Epoch,Accuracy,Loss
0,1.0,48.4375,1.584
1,2.0,51.5625,1.2069
2,3.0,51.727,1.1409
3,4.0,54.2459,1.2243
4,5.0,56.25,1.3093
5,6.0,57.8125,1.3272
6,7.0,58.3333,1.4268
7,8.0,55.9375,1.2246
8,9.0,56.5505,1.2858
9,10.0,54.6228,1.3075
10,11.0,54.6875,1.4973
11,12.0,65.2344,1.2155
12,13.0,59.375,1.1212
13,14.0,58.3333,1.1362
14,15.0,65.625,1.2438
15,16.0,64.0625,1.2689
16,17.0,63.8021,1.1901
17,18.0,67.1875,1.0059
18,19.0,57.8125,1.258
19,20.0,61.7188,1.36
20,21.0,61.0352,1.2707
21,22.0,67.1875,1.1507
22,23.0,64.9554,1.0405
23,24.0,64.0625,1.2024
24,25.0,65.0,1.0472
25,26.0,65.1042,1.2608
26,27.0,64.0625,0.7957
27,28.0,62.9464,1.3034
28,29.0,61.875,1.0403
29,30.0,74.8532,0.7004
30,31.0,77.0833,0.6637
31,32.0,78.125,0.5114
32,33.0,80.1339,0.4424
33,34.0,81.1121,0.4853
34,35.0,81.25,0.4643
35,36.0,87.5,0.4604
36,37.0,79.2517,0.437
37,38.0,83.5938,0.2194
38,39.0,83.5938,0.4531
39,40.0,79.8828,0.3514
40,41.0,80.8308,0.1714
41,42.0,85.9375,0.1713
42,43.0,80.0611,0.3212
43,44.0,80.9659,0.3826
44,45.0,79.6875,0.2875
45,46.0,87.5,0.2714
46,47.0,80.1302,0.238
47,48.0,82.1429,0.2496
48,49.0,81.4453,0.2814
49,50.0,83.125,0.0669
50,51.0,84.7656,0.2503
51,52.0,84.8958,0.1783
52,53.0,85.0,0.1513
53,54.0,87.5,0.2081
54,55.0,81.5625,0.1946
55,56.0,81.1532,0.124
56,57.0,81.25,0.1105
57,58.0,80.9896,0.2023
58,59.0,81.25,0.2937
59,60.0,83.5938,0.1285
60,61.0,82.6389,0.0175
61,62.0,84.0909,0.1066
62,63.0,92.1875,0.0366
63,64.0,92.1875,0.0201
64,65.0,81.6592,0.0223
65,66.0,83.0,0.0184
66,67.0,84.7656,0.0172
67,68.0,85.9375,0.0227
68,69.0,82.8125,0.0882
69,70.0,88.2812,0.013
70,71.0,82.9241,0.0393
71,72.0,87.5,0.0116
72,73.0,84.375,0.0129
73,74.0,84.375,0.0091
74,75.0,85.9375,0.0165
75,76.0,82.5634,0.0104
76,77.0,82.3985,0.0155
77,78.0,84.375,0.0206
78,79.0,82.8125,0.0148
79,80.0,87.5,0.0101
80,81.0,83.5938,0.0176
81,82.0,79.9107,0.1048
82,83.0,82.8125,0.0583
83,84.0,85.9375,0.0214
84,85.0,85.9375,0.0147
85,86.0,84.7656,0.0094
86,87.0,85.4167,0.009
87,88.0,83.3984,0.0097
88,89.0,86.7188,0.0169
89,90.0,84.375,0.0064
90,91.0,81.6134,0.0317
91,92.0,82.8125,0.0135
92,93.0,83.2465,0.022
93,94.0,84.375,0.0164
94,95.0,87.5,0.0185
95,96.0,87.1094,0.0121
96,97.0,83.3705,0.0225
97,98.0,84.375,0.0239
98,99.0,83.288,0.0137
99,100.0,87.5,0.0663
100,101.0,84.7656,0.0288
101,102.0,84.8958,0.0088
102,103.0,82.0312,0.0175
103,104.0,89.0625,0.007
104,105.0,89.0625,0.0189
105,106.0,85.9375,0.0351
106,107.0,82.2917,0.0128
107,108.0,84.375,0.0055
108,109.0,82.9688,0.0104
109,110.0,82.8947,0.0111
110,111.0,87.5,0.0045
111,112.0,83.028,0.016
112,113.0,83.5625,0.0118
113,114.0,84.5395,0.0054
114,115.0,84.375,0.0512
115,116.0,82.8125,0.008
116,117.0,84.0625,0.0267
117,118.0,83.5069,0.0081
118,119.0,85.9375,0.0173
119,120.0,82.9044,0.0903
120,121.0,82.2917,0.032
121,122.0,82.6364,0.013
122,123.0,84.375,0.0181
123,124.0,85.9375,0.0043
124,125.0,83.3059,0.0082
125,126.0,82.8125,0.0112
126,127.0,83.8542,0.0414
127,128.0,86.4583,0.0114
128,129.0,83.6571,0.0094
129,130.0,85.9375,0.0381
130,131.0,82.8125,0.0712
131,132.0,83.9286,0.0472
