,Epoch,Accuracy,Loss
0,1.0,49.0234,1.2318
1,2.0,59.806,1.3977
2,3.0,68.75,0.666
3,4.0,75.0,0.5948
4,5.0,71.0938,1.0306
5,6.0,73.4375,0.4875
6,7.0,74.4494,0.7968
7,8.0,77.1002,0.7441
8,9.0,75.7812,0.9015
9,10.0,73.4375,0.4615
10,11.0,75.0,0.4363
11,12.0,81.25,0.632
12,13.0,67.9688,0.6063
13,14.0,80.0611,0.4282
14,15.0,79.6875,0.9322
15,16.0,81.25,0.5655
16,17.0,76.0,0.6236
17,18.0,72.6562,0.5006
18,19.0,62.2396,0.4523
19,20.0,73.8281,0.549
20,21.0,78.377,0.5779
21,22.0,79.6875,0.376
22,23.0,80.7292,0.3386
23,24.0,82.0312,0.3918
24,25.0,73.4375,0.4791
25,26.0,71.9471,0.4561
26,27.0,79.6875,0.4627
27,28.0,70.8333,0.74
28,29.0,73.4375,0.3623
29,30.0,90.625,0.2174
30,31.0,88.7695,0.1328
31,32.0,90.024,0.0889
32,33.0,92.9688,0.0353
33,34.0,93.75,0.0179
34,35.0,90.625,0.0051
35,36.0,88.6719,0.0032
36,37.0,95.3125,0.0098
37,38.0,88.3523,0.0044
38,39.0,88.3621,0.0031
39,40.0,87.2396,0.1312
40,41.0,86.7898,0.0033
41,42.0,95.3125,0.0774
42,43.0,87.8906,0.0885
43,44.0,89.0625,0.0322
44,45.0,85.9375,0.1411
45,46.0,90.625,0.096
46,47.0,85.9848,0.1251
47,48.0,89.5833,0.0423
48,49.0,88.2812,0.0608
49,50.0,87.6736,0.0288
50,51.0,86.8534,0.1544
51,52.0,86.1049,0.0976
52,53.0,89.0625,0.0507
53,54.0,85.5769,0.0973
54,55.0,88.2812,0.0851
55,56.0,87.5,0.0178
56,57.0,85.9375,0.006
57,58.0,86.2913,0.1386
58,59.0,90.625,0.1329
59,60.0,88.9085,0.0753
60,61.0,88.9113,0.002
61,62.0,93.75,0.0028
62,63.0,90.625,0.0021
63,64.0,90.625,0.0017
64,65.0,90.625,0.0011
65,66.0,90.625,0.0022
66,67.0,89.9554,0.0014
67,68.0,92.1875,0.0023
68,69.0,91.0156,0.0024
69,70.0,90.625,0.0034
70,71.0,90.1042,0.0008
71,72.0,89.1059,0.002
72,73.0,91.1458,0.0028
73,74.0,89.8208,0.0019
74,75.0,89.2045,0.0017
75,76.0,89.8438,0.001
76,77.0,91.4062,0.001
77,78.0,90.625,0.0009
78,79.0,93.75,0.001
79,80.0,90.625,0.0025
80,81.0,89.4387,0.0011
81,82.0,91.1458,0.0016
82,83.0,92.1875,0.0018
83,84.0,90.625,0.0012
84,85.0,90.625,0.0032
85,86.0,89.4161,0.0014
86,87.0,91.3194,0.0008
87,88.0,89.9306,0.0014
88,89.0,94.5312,0.0019
89,90.0,90.875,0.0015
90,91.0,92.1875,0.0016
91,92.0,89.6798,0.0011
92,93.0,91.0846,0.003
93,94.0,91.9271,0.0012
94,95.0,90.3646,0.001
