Epoch,Accuracy,Loss
1.0,100.0,0.1989254504442215
2.0,100.0,0.10019662231206894
3.0,98.44,0.0592627227306366
4.0,98.44,0.25658926367759705
5.0,96.88,0.1528128832578659
6.0,99.22,0.20527274906635284
7.0,100.0,0.08378805965185165
8.0,98.44,0.2744707763195038
9.0,98.91,0.0122765451669693
10.0,98.46,0.03900650143623352
11.0,100.0,0.029335536062717438
12.0,100.0,0.13388484716415405
13.0,100.0,0.1592893898487091
14.0,98.93,0.05436853691935539
15.0,96.28,0.011108042672276497
16.0,100.0,0.01886439137160778
17.0,100.0,0.07379768788814545
18.0,100.0,0.015074333176016808
19.0,98.44,0.1136496514081955
20.0,100.0,0.03412085771560669
21.0,100.0,0.015544706955552101
22.0,100.0,0.05166850984096527
23.0,99.55,0.07414437085390091
24.0,100.0,0.009463598020374775
25.0,98.66,0.09351638704538345
26.0,99.48,0.04756079241633415
27.0,98.33,0.0557897612452507
28.0,98.44,0.07569833099842072
29.0,98.53,0.03368962183594704
30.0,100.0,0.009422638453543186
31.0,99.22,0.008836416527628899
32.0,100.0,0.00959848053753376
33.0,100.0,0.0406033881008625
34.0,100.0,0.017014730721712112
35.0,99.15,0.024915117770433426
36.0,100.0,0.020589958876371384
37.0,100.0,0.045701995491981506
38.0,99.78,0.035504333674907684
39.0,100.0,0.060995493084192276
40.0,100.0,0.026923924684524536
41.0,100.0,0.0023784926161170006
42.0,100.0,0.01073359977453947
43.0,100.0,0.04011474549770355
44.0,100.0,0.004506573546677828
45.0,100.0,0.10190383344888687
46.0,99.29,0.012932324782013893
47.0,99.61,0.0176385585218668
48.0,100.0,0.00230323220603168
49.0,100.0,0.005048288498073816
50.0,99.48,0.0109012546017766
51.0,99.17,0.004686114843934774
52.0,99.5,0.007763884495943785
53.0,99.25,0.009900444187223911
54.0,100.0,0.04432796314358711
55.0,100.0,0.016300534829497337
56.0,100.0,0.03895169124007225
57.0,99.41,0.03352481871843338
58.0,99.22,0.032943982630968094
59.0,99.39,0.021032411605119705
60.0,99.38,0.00266176275908947
61.0,100.0,0.052118293941020966
62.0,100.0,0.018393361940979958
63.0,99.4,0.030569948256015778
64.0,100.0,0.0019405513303354383
65.0,99.3,0.05264842137694359
66.0,100.0,0.005455400329083204
67.0,99.02,0.011470558121800423
68.0,100.0,0.1290169507265091
69.0,99.23,0.04656483978033066
70.0,99.1,0.022326769307255745
71.0,99.19,0.0036673645954579115
72.0,100.0,0.0032192261423915625
73.0,100.0,0.06768413633108139
74.0,99.65,0.0034683551639318466
75.0,100.0,0.021113045513629913
76.0,99.69,0.026137424632906914
77.0,99.41,0.029497649520635605
78.0,99.41,0.016399402171373367
79.0,100.0,0.014260467141866684
80.0,100.0,0.0031257616356015205
81.0,100.0,0.08970195055007935
82.0,99.48,0.02178524062037468
83.0,100.0,0.01750626415014267
84.0,100.0,0.013981850817799568
85.0,100.0,0.001141923014074564
86.0,99.22,0.01669139228761196
87.0,100.0,0.01451502088457346
88.0,99.5,0.016959786415100098
89.0,100.0,0.017683539539575577
90.0,100.0,0.06158662959933281
91.0,99.24,0.011925405822694302
92.0,99.05,0.03391838073730469
93.0,99.43,0.030708054080605507
94.0,99.48,0.005632336717098951
95.0,99.32,0.008749579079449177
96.0,99.56,0.005423571914434433
97.0,100.0,0.02020069770514965
98.0,100.0,0.023730946704745293
99.0,99.31,0.047686368227005005
100.0,99.48,0.0024981771130114794
101.0,100.0,0.04618498310446739
102.0,100.0,0.0032130687031894922
103.0,98.97,0.04457851126790047
104.0,99.44,0.004211219493299723
105.0,100.0,0.027709785848855972
106.0,100.0,0.07068924605846405
107.0,100.0,0.035400066524744034
108.0,99.22,0.023635078221559525
109.0,100.0,0.024233682081103325
110.0,100.0,0.018791578710079193
111.0,100.0,0.023988151922822
112.0,100.0,0.004030029289424419
113.0,98.67,0.0729919821023941
114.0,100.0,0.013571077026426792
115.0,100.0,0.0005072599742561579
116.0,100.0,0.006718382239341736
