,Epoch,Accuracy,Loss
0,1.0,39.0625,1.7421
1,2.0,42.1262,1.6378
2,3.0,45.459,1.565
3,4.0,54.6875,1.4595
4,5.0,50.7812,1.207
5,6.0,62.5,1.1681
6,7.0,50.5208,1.2392
7,8.0,60.9375,1.1366
8,9.0,46.0565,1.2805
9,10.0,57.8125,1.3759
10,11.0,54.7414,1.1509
11,12.0,58.4559,1.1997
12,13.0,63.2812,0.9837
13,14.0,64.0625,1.2888
14,15.0,61.4583,1.0863
15,16.0,56.25,1.1938
16,17.0,65.625,1.1468
17,18.0,67.1875,0.9462
18,19.0,58.5938,1.2421
19,20.0,59.375,1.2067
20,21.0,59.375,1.0452
21,22.0,59.375,1.1751
22,23.0,49.6094,0.972
23,24.0,59.375,0.8445
24,25.0,65.625,1.0052
25,26.0,51.5625,0.9892
26,27.0,70.3125,1.0831
27,28.0,54.1667,0.8808
28,29.0,64.0625,0.9856
29,30.0,78.8713,0.6872
30,31.0,78.125,0.7496
31,32.0,77.6811,0.5317
32,33.0,82.4219,0.5282
33,34.0,75.0,0.709
34,35.0,78.6321,0.5927
35,36.0,77.3438,0.5749
36,37.0,73.6458,0.5973
37,38.0,77.1875,0.6375
38,39.0,82.8125,0.6391
39,40.0,78.125,0.8458
40,41.0,78.75,0.6599
41,42.0,79.8438,0.605
42,43.0,77.7344,0.2741
43,44.0,79.2969,0.7611
44,45.0,79.0625,0.4341
45,46.0,85.9375,0.5226
46,47.0,68.5268,0.8868
47,48.0,82.8125,0.326
48,49.0,78.125,0.3879
49,50.0,78.125,0.4295
50,51.0,75.2096,0.5003
51,52.0,77.1875,0.3204
52,53.0,79.9479,0.3734
53,54.0,79.6875,0.5222
54,55.0,81.25,0.4868
55,56.0,77.3438,0.503
56,57.0,81.25,0.1547
57,58.0,76.888,0.3348
58,59.0,80.4688,0.2509
59,60.0,80.8036,0.1545
60,61.0,81.25,0.0581
61,62.0,82.2346,0.089
62,63.0,85.5469,0.1112
63,64.0,81.5217,0.0227
64,65.0,85.9375,0.0135
65,66.0,81.0511,0.0477
66,67.0,67.1875,0.8434
67,68.0,81.25,0.0919
68,69.0,85.9375,0.0627
69,70.0,76.5625,0.3341
70,71.0,81.7116,0.009
71,72.0,84.2188,0.0042
72,73.0,85.9375,0.0154
73,74.0,85.1562,0.0045
74,75.0,85.9375,0.004
75,76.0,90.625,0.0487
76,77.0,81.25,0.0406
77,78.0,85.9375,0.1957
78,79.0,87.5,0.0237
79,80.0,79.2922,0.0527
80,81.0,82.8125,0.0025
81,82.0,80.1404,0.039
82,83.0,81.8125,0.0058
83,84.0,80.625,0.0058
84,85.0,87.5,0.0144
85,86.0,85.9375,0.0141
86,87.0,85.1562,0.0036
87,88.0,82.8125,0.0023
88,89.0,85.1562,0.0139
89,90.0,87.5,0.0037
90,91.0,82.8125,0.0127
91,92.0,79.6875,0.2735
92,93.0,84.375,0.0039
93,94.0,85.9375,0.0052
94,95.0,83.5938,0.0038
95,96.0,80.8408,0.0157
96,97.0,92.1875,0.0172
97,98.0,83.0842,0.0046
98,99.0,80.51,0.0061
99,100.0,82.4653,0.08
100,101.0,73.4375,0.3168
101,102.0,83.3333,0.0144
102,103.0,82.1289,0.0069
103,104.0,81.25,0.1569
104,105.0,81.5755,0.0046
105,106.0,81.8015,0.0346
106,107.0,90.625,0.0036
107,108.0,82.2917,0.0031
108,109.0,80.2734,0.0114
109,110.0,79.6875,0.121
110,111.0,82.8125,0.004
111,112.0,85.4167,0.0027
112,113.0,74.6875,0.2757
113,114.0,80.0781,0.0886
114,115.0,82.8125,0.0074
115,116.0,83.8542,0.0096
116,117.0,84.375,0.0038
117,118.0,82.1875,0.007
118,119.0,80.0962,0.0059
119,120.0,83.0729,0.0817
120,121.0,82.5,0.0026
121,122.0,80.7292,0.0027
122,123.0,77.0833,0.2431
123,124.0,81.25,0.0022
124,125.0,84.375,0.02
125,126.0,81.0988,0.0132
126,127.0,81.8966,0.0045
127,128.0,83.1731,0.0026
128,129.0,81.0417,0.0024
129,130.0,80.6641,0.0209
130,131.0,90.625,0.0103
131,132.0,81.7708,0.0071
132,133.0,85.9375,0.0043
133,134.0,84.375,0.0046
134,135.0,85.1562,0.0029
135,136.0,80.1185,0.0048
136,137.0,70.3125,0.549
137,138.0,81.5136,0.0043
138,139.0,82.8125,0.018
139,140.0,81.0938,0.0055
140,141.0,78.0777,0.2179
141,142.0,87.5,0.0164
142,143.0,88.0208,0.0105
143,144.0,64.6763,1.0022
144,145.0,82.0312,0.0283
145,146.0,81.25,0.0053
146,147.0,80.6424,0.0286
147,148.0,83.9844,0.0258
148,149.0,80.3125,0.002
149,150.0,84.375,0.0021
150,151.0,85.9375,0.0026
151,152.0,87.5,0.0099
152,153.0,80.8949,0.0249
153,154.0,79.125,0.0601
154,155.0,81.0855,0.0018
155,156.0,82.8125,0.0064
156,157.0,81.25,0.0017
157,158.0,85.9375,0.0034
158,159.0,83.125,0.0057
159,160.0,82.2545,0.0181
160,161.0,82.0312,0.0716
161,162.0,84.375,0.0186
162,163.0,84.0625,0.0024
163,164.0,81.25,0.0032
164,165.0,80.4688,0.0028
165,166.0,87.5,0.01
166,167.0,90.625,0.0018
167,168.0,83.3008,0.0082
168,169.0,82.0312,0.0039
169,170.0,84.375,0.0016
170,171.0,82.8125,0.0228
171,172.0,80.9896,0.0035
172,173.0,80.2876,0.0023
173,174.0,85.9375,0.0267
174,175.0,90.625,0.0019
175,176.0,90.625,0.0019
176,177.0,82.0312,0.0026
177,178.0,89.0625,0.0059
178,179.0,80.2083,0.0164
179,180.0,86.7188,0.0082
180,181.0,84.375,0.0042
181,182.0,82.0312,0.0029
182,183.0,89.0625,0.005
183,184.0,87.5,0.0051
184,185.0,72.0703,0.6806
185,186.0,80.4688,0.0095
186,187.0,87.5,0.0021
187,188.0,81.8125,0.0022
188,189.0,87.5,0.0021
189,190.0,75.0,0.7025
190,191.0,86.7188,0.0032
191,192.0,82.8125,0.0993
192,193.0,80.7208,0.004
193,194.0,84.375,0.0019
194,195.0,79.1567,0.0018
195,196.0,83.2031,0.0017
196,197.0,76.5625,0.1483
197,198.0,81.25,0.0028
198,199.0,82.8125,0.0122
199,200.0,82.8125,0.0214
201,Test,Accuracy,79.67
202,Best,92.1875,@ Epoch 97
