,Epoch,Accuracy,Loss
0,1.0,40.625,1.6126
1,2.0,33.0586,1.6342
2,3.0,44.1667,1.6906
3,4.0,51.0417,1.3075
4,5.0,49.6394,1.1839
5,6.0,51.5625,1.204
6,7.0,60.9375,1.0965
7,8.0,36.0544,0.9793
8,9.0,53.7109,0.9674
9,10.0,54.4643,0.9511
10,11.0,65.625,1.1786
11,12.0,60.9375,1.1198
12,13.0,47.6562,0.8765
13,14.0,38.6719,1.2595
14,15.0,65.625,1.0484
15,16.0,50.6944,1.0272
16,17.0,62.5,1.0075
17,18.0,50.1202,1.013
18,19.0,59.375,1.2204
19,20.0,56.25,1.1147
20,21.0,71.875,0.8436
21,22.0,62.793,1.039
22,23.0,58.5938,1.012
23,24.0,66.6667,0.8376
24,25.0,68.75,0.6302
25,26.0,42.6758,0.6749
26,27.0,63.5417,0.9594
27,28.0,51.5625,0.8037
28,29.0,62.6562,0.8573
29,30.0,80.8036,0.593
30,31.0,84.375,0.3453
31,32.0,84.5486,0.4948
32,33.0,85.9375,0.6643
33,34.0,81.6406,0.5901
34,35.0,82.6923,0.4008
35,36.0,84.375,0.4487
36,37.0,85.9375,0.3566
37,38.0,82.2266,0.4115
38,39.0,83.5938,0.3059
39,40.0,82.8125,0.5526
40,41.0,87.5,0.3153
41,42.0,81.25,0.5089
42,43.0,85.9375,0.7383
43,44.0,85.9375,0.4869
44,45.0,86.4583,0.5662
45,46.0,90.625,0.6551
46,47.0,85.1562,0.3699
47,48.0,88.2812,0.3376
48,49.0,82.9654,0.2626
49,50.0,84.8958,0.4336
50,51.0,81.6592,0.1235
51,52.0,85.9375,0.4085
52,53.0,85.9375,0.3195
53,54.0,84.8873,0.3089
54,55.0,84.375,0.5141
55,56.0,83.5337,0.2693
56,57.0,83.9844,0.2509
57,58.0,85.9375,0.1543
58,59.0,84.375,0.2913
59,60.0,88.4566,0.0862
60,61.0,95.3125,0.2144
61,62.0,89.0381,0.171
62,63.0,90.7812,0.0934
63,64.0,92.1875,0.0938
64,65.0,94.9219,0.0056
65,66.0,83.4918,0.2753
66,67.0,89.6701,0.1437
67,68.0,96.875,0.0736
68,69.0,95.3125,0.0204
69,70.0,89.0931,0.0157
70,71.0,90.625,0.0202
71,72.0,91.7969,0.0462
72,73.0,87.5,0.1187
73,74.0,89.8438,0.0067
74,75.0,91.2946,0.0353
