Epoch,Accuracy,Loss
1.0,44.92,1.5246695280075073
2.0,45.78,1.5667681694030762
3.0,47.77,1.279917597770691
4.0,55.86,1.1748192310333252
5.0,59.38,1.1373941898345947
6.0,53.12,1.3440276384353638
7.0,67.19,1.2476123571395874
8.0,60.42,1.2030588388442993
9.0,57.47,1.1810009479522705
10.0,58.75,1.2927658557891846
11.0,65.62,1.1094229221343994
12.0,56.71,1.569218397140503
13.0,64.45,1.1692992448806763
14.0,55.31,1.181195855140686
15.0,63.28,1.202608585357666
16.0,71.88,1.2033863067626953
17.0,61.22,1.2772834300994873
18.0,67.97,1.1450320482254028
19.0,63.28,1.292402744293213
20.0,70.31,1.3144408464431763
21.0,58.77,1.609148621559143
22.0,63.28,1.2811012268066406
23.0,67.19,1.2147761583328247
24.0,66.41,1.4801411628723145
25.0,72.66,1.230222225189209
26.0,65.62,1.0782865285873413
27.0,61.98,1.4751091003417969
28.0,61.69,1.435368537902832
29.0,64.14,1.0516153573989868
30.0,76.56,0.8763859272003174
31.0,79.69,0.8929328322410583
32.0,79.95,0.4502370059490204
33.0,81.25,0.7892073392868042
34.0,78.75,0.445733904838562
35.0,84.38,0.7774417400360107
36.0,82.03,0.5150248408317566
37.0,84.38,0.3760130703449249
38.0,82.81,0.6358432173728943
39.0,92.19,0.530360221862793
40.0,85.94,0.42477118968963623
41.0,82.14,0.4976804554462433
42.0,82.23,0.33517470955848694
43.0,80.89,0.39683037996292114
44.0,82.3,0.3563882112503052
45.0,87.5,0.4509351849555969
46.0,82.81,0.24929945170879364
47.0,84.38,0.3449099063873291
48.0,85.94,0.3925332725048065
49.0,83.88,0.2604414224624634
50.0,85.94,0.5393033027648926
51.0,82.66,0.3843756914138794
52.0,80.46,0.4316968023777008
53.0,86.72,0.26370832324028015
54.0,80.47,0.3887840509414673
55.0,82.9,0.397024005651474
56.0,84.38,0.30591511726379395
57.0,83.59,0.3831918239593506
58.0,82.23,0.5258504748344421
59.0,87.5,0.26468637585639954
60.0,83.85,0.0777745470404625
61.0,90.62,0.256989061832428
62.0,85.24,0.2273685336112976
63.0,88.28,0.21535882353782654
64.0,89.06,0.21660660207271576
65.0,85.94,0.2277841418981552
66.0,87.5,0.29137086868286133
67.0,85.16,0.22744229435920715
68.0,89.06,0.2828301191329956
69.0,93.75,0.1855551302433014
70.0,86.98,0.33115360140800476
71.0,89.06,0.20194968581199646
72.0,87.5,0.24322150647640228
73.0,84.38,0.23699846863746643
74.0,87.5,0.1291455626487732
75.0,85.02,0.17902028560638428
76.0,85.94,0.22727873921394348
77.0,87.5,0.15345636010169983
78.0,89.58,0.11715777963399887
79.0,85.1,0.11529141664505005
80.0,85.94,0.2732236385345459
81.0,85.39,0.3491506576538086
82.0,84.87,0.3768739402294159
83.0,84.01,0.11361347883939743
84.0,89.06,0.20821596682071686
85.0,86.98,0.32052820920944214
86.0,88.12,0.17345531284809113
87.0,87.5,0.1460677683353424
88.0,89.84,0.19778691232204437
89.0,90.36,0.09431248158216476
90.0,85.94,0.21556276082992554
91.0,83.65,0.13340184092521667
92.0,89.06,0.2072262316942215
93.0,85.39,0.3003101944923401
94.0,88.28,0.2617887258529663
95.0,86.76,0.1850372850894928
96.0,87.5,0.28527727723121643
97.0,86.72,0.22234028577804565
98.0,93.75,0.09061753749847412
99.0,88.02,0.2920514643192291
100.0,85.29,0.09744015336036682
101.0,86.33,0.14644181728363037
102.0,90.62,0.18342134356498718
103.0,86.1,0.14415791630744934
104.0,82.91,0.35997387766838074
105.0,84.38,0.0765165239572525
106.0,85.75,0.1410975158214569
107.0,89.06,0.2349521517753601
108.0,86.46,0.12191908061504364
109.0,84.5,0.11330319195985794
110.0,86.25,0.14664331078529358
111.0,92.19,0.208191379904747
112.0,84.38,0.1760702282190323
113.0,85.48,0.3093200922012329
114.0,87.5,0.13973447680473328
115.0,87.5,0.16838449239730835
116.0,95.31,0.16793321073055267
117.0,85.02,0.1172708198428154
118.0,86.88,0.08742683380842209
119.0,85.94,0.23107610642910004
120.0,85.55,0.12435566633939743
121.0,84.47,0.20944061875343323
122.0,84.78,0.12456409633159637
123.0,88.28,0.10750842094421387
124.0,87.72,0.21597059071063995
125.0,85.94,0.23656071722507477
