,Epoch,Accuracy,Loss
0,1.0,41.0156,1.2807
1,2.0,46.3542,1.6244
2,3.0,48.4375,1.5217
3,4.0,49.4792,1.4375
4,5.0,47.9167,1.2914
5,6.0,48.4375,1.548
6,7.0,49.2188,1.2768
7,8.0,51.8229,1.3948
8,9.0,54.6875,1.1104
9,10.0,48.4375,0.8796
10,11.0,57.5,1.2551
11,12.0,50.4464,1.1622
12,13.0,51.6276,1.0676
13,14.0,60.2679,1.0203
14,15.0,54.6875,1.144
15,16.0,54.6875,0.7326
16,17.0,53.125,0.906
17,18.0,45.9375,1.0758
18,19.0,64.9038,0.6859
19,20.0,55.5804,0.8014
20,21.0,64.0625,0.8543
21,22.0,63.0208,0.9399
22,23.0,54.4471,0.8975
23,24.0,60.1562,0.8183
24,25.0,39.8177,1.0133
25,26.0,50.7812,1.0676
26,27.0,43.7906,1.0195
27,28.0,45.3125,1.0144
28,29.0,56.25,0.7789
29,30.0,84.375,0.712
30,31.0,84.7656,0.5923
31,32.0,80.9028,1.0175
32,33.0,82.8125,0.4108
33,34.0,82.8125,0.5806
34,35.0,80.45,0.7338
35,36.0,84.375,0.2234
36,37.0,83.2031,0.4573
37,38.0,85.1562,0.4178
38,39.0,83.4821,0.4151
39,40.0,80.4869,0.4895
40,41.0,85.6771,0.4851
41,42.0,83.4135,0.1623
42,43.0,82.8125,0.5116
43,44.0,87.5,0.3639
44,45.0,82.8528,0.2664
45,46.0,87.5,0.4943
46,47.0,81.5341,0.1631
47,48.0,84.8958,0.3637
48,49.0,89.0625,0.392
49,50.0,84.375,0.3983
50,51.0,90.625,0.2165
51,52.0,83.3244,0.3166
52,53.0,84.375,0.178
53,54.0,86.9792,0.0894
54,55.0,68.4375,0.6856
55,56.0,85.6771,0.1765
56,57.0,90.625,0.2843
57,58.0,84.6919,0.3317
58,59.0,86.1607,0.2881
59,60.0,88.6719,0.1376
60,61.0,89.6205,0.1319
61,62.0,90.625,0.1061
62,63.0,92.9688,0.1338
63,64.0,90.625,0.0762
64,65.0,93.75,0.0102
65,66.0,89.2857,0.0125
66,67.0,87.5,0.0911
67,68.0,89.1406,0.0087
68,69.0,92.1875,0.0159
69,70.0,93.75,0.0095
70,71.0,88.6084,0.0434
71,72.0,54.5779,1.343
72,73.0,90.0,0.0074
73,74.0,87.9636,0.0755
74,75.0,89.5833,0.0316
75,76.0,86.4583,0.3951
76,77.0,92.1875,0.0411
77,78.0,89.0625,0.2874
78,79.0,89.8438,0.0333
79,80.0,88.9341,0.0067
80,81.0,86.8771,0.0487
81,82.0,90.1042,0.0127
82,83.0,92.1875,0.0104
83,84.0,89.0625,0.0674
84,85.0,89.7059,0.0398
85,86.0,75.7812,0.8892
86,87.0,90.625,0.0187
87,88.0,82.53,0.3011
88,89.0,86.0383,0.1931
89,90.0,91.1458,0.0192
90,91.0,88.66,0.0521
91,92.0,92.7083,0.0513
92,93.0,91.0714,0.0047
93,94.0,90.625,0.0043
94,95.0,91.7188,0.0032
95,96.0,89.5452,0.0263
96,97.0,90.625,0.0068
97,98.0,88.8267,0.0353
