,Epoch,Accuracy,Loss
0,1.0,32.9894,1.7077
1,2.0,37.2917,1.6124
2,3.0,44.2708,1.1952
3,4.0,51.5625,1.3545
4,5.0,45.1069,1.2586
5,6.0,45.7589,1.2904
6,7.0,55.7292,1.0729
7,8.0,54.6875,1.1428
8,9.0,51.5625,1.2555
9,10.0,56.3477,1.2525
10,11.0,66.1458,1.0416
11,12.0,59.375,1.2525
12,13.0,60.1562,1.0399
13,14.0,47.9167,1.0304
14,15.0,63.101,1.0963
15,16.0,64.0625,0.9692
16,17.0,58.3333,1.0328
17,18.0,53.9062,1.4009
18,19.0,53.0625,0.9629
19,20.0,60.2163,0.9239
20,21.0,59.375,0.8014
21,22.0,49.4792,0.9261
22,23.0,73.4375,0.977
23,24.0,61.413,0.9881
24,25.0,64.0625,0.9113
25,26.0,63.5417,0.7657
26,27.0,60.1562,0.7681
27,28.0,59.5564,0.9503
28,29.0,60.6027,0.8426
29,30.0,82.8125,0.6137
30,31.0,81.6106,0.3633
31,32.0,82.4653,0.5222
32,33.0,85.9375,0.6101
33,34.0,87.5,0.6016
34,35.0,83.4821,0.6633
35,36.0,80.9375,0.5781
36,37.0,80.7292,0.3905
37,38.0,83.2589,0.403
38,39.0,87.5,0.2805
39,40.0,89.0625,0.3419
40,41.0,83.4445,0.2534
41,42.0,90.625,0.2826
42,43.0,79.6875,0.3735
43,44.0,89.0625,0.4237
44,45.0,82.1875,0.4933
45,46.0,83.428,0.1992
46,47.0,84.7656,0.238
47,48.0,93.75,0.4599
48,49.0,86.4583,0.2477
49,50.0,85.8322,0.3899
50,51.0,90.625,0.3444
51,52.0,84.4122,0.2396
52,53.0,84.9609,0.3601
53,54.0,82.6497,0.2614
54,55.0,83.1522,0.314
55,56.0,84.8958,0.2913
56,57.0,87.8606,0.1732
57,58.0,85.3125,0.1508
58,59.0,89.0625,0.6957
59,60.0,89.8438,0.033
60,61.0,90.8854,0.0637
61,62.0,91.4062,0.0917
62,63.0,89.8438,0.1301
63,64.0,90.3125,0.0541
64,65.0,90.4297,0.0289
65,66.0,93.75,0.3258
66,67.0,89.6812,0.0413
67,68.0,89.2188,0.1191
68,69.0,89.9479,0.0386
69,70.0,87.1324,0.1127
